,traddt,isin,fininstrmid,fininstrmid_b,tckrsymb,tckrsymb_b,sctysrs,sctysrs_b,src,src_b,fininstrmnm,opnpric,hghpric,lwpric,clspric,lastpric,prvsclsgpric,sttlmpric,ttltradgvol,ttltrfval,ttlnboftxsexctd,qty_del,delvry_trnovr,ttltradgvol_b,ttltrfval_b,ttlnboftxsexctd_b,qty_del_b,delvry_trnovr_b,sum_ttltradgvol,sum_ttltrfval,sum_ttlnboftxsexctd,sum_del_qty,sum_delvry_trnovr,del_per,avg_price,avg_qty_per_order,avg_order_price,close_to_avg,close_avg_perc,othr_trds,othr_trds_vol,othr_trds_val,othr_trds_txsexctd
688,2024-01-01,INE0J6801010,10889,,KORE,,SM,,NSE,,JAY JALARAM TECHNO LTD,382.0,382.0,361.0,366.0,361.0,385.0,366.0,12500.0,4633800.0,24.0,10500.0,3892392.0,,,,,,12500.0,4633800.0,24.0,10500.0,3892392.0,84.0,370.7,520.83,193071.68,4.7,1.28,,,,
689,2024-01-01,INE0J6L01013,6592,,NIDAN,,SM,,NSE,,NIDAN LABS AND HEALTH LTD,33.8,33.9,33.05,33.45,33.4,33.3,33.45,31000.0,1041450.0,31.0,26000.0,873474.19,,,,,,31000.0,1041450.0,31.0,26000.0,873474.19,83.87,33.6,1000.0,33600.0,0.15,0.45,,,,
690,2024-01-01,INE0JA001018,9592,543528,VENUSPIPES,VENUSPIPES,EQ,B,NSE,BSE,VENUS PIPES & TUBES LTD,1421.0,1435.05,1405.05,1423.35,1430.0,1400.55,1423.35,78648.0,111896135.8,8639.0,37252.0,53000137.97,13739.0,19543253.0,1631.0,6672.0,9500595.0,92387.0,131439388.8,10270.0,43924.0,62500732.97,47.54,1422.7,9.0,12804.3,-0.65,-0.05,,,,
691,2024-01-01,INE0JFE01012,,543400,,OMNIPOTENT,,MT,,BSE,Omnipotent Industries Limited,9.52,9.53,9.52,9.53,9.53,9.08,9.53,,,,,,10000.0,95240.0,5.0,10000.0,95240.0,10000.0,95240.0,5.0,10000.0,95240.0,100.0,9.52,2000.0,19040.0,-0.01,-0.1,,,,
692,2024-01-01,INE0JHH01011,13323,,DOLLEX,,SM,,NSE,,DOLLEX AGROTECH LIMITED,49.0,49.25,47.6,48.4,48.4,49.2,48.4,36000.0,1746000.0,9.0,20000.0,970000.0,,,,,,36000.0,1746000.0,9.0,20000.0,970000.0,55.56,48.5,4000.0,194000.0,0.1,0.21,,,,
693,2024-01-01,INE0JJS01014,,543435,,CLARA,,M,,BSE,CLARA INDUSTRIES LIMITED,189.0,208.0,189.0,205.45,208.0,187.55,205.45,,,,,,35680.0,7154690.0,46.0,29040.0,5944426.0,35680.0,7154690.0,46.0,29040.0,5944426.0,81.39,200.52,775.65,155533.34,-4.93,-2.4,,,,
694,2024-01-01,INE0JM501013,13675,,NRL,,EQ,,NSE,,NUPUR RECYCLERS LIMITED,91.15,91.25,89.45,89.9,90.0,89.9,89.9,37035.0,3337116.85,387.0,23893.0,2152929.2,,,,,,37035.0,3337116.85,387.0,23893.0,2152929.2,64.51,90.11,95.7,8623.53,0.21,0.23,,,,
695,2024-01-01,INE0JO301016,17738,543950,YATHARTH,YATHARTH,EQ,B,NSE,BSE,YATHARTH HOSP & TRA C S L,382.0,382.0,372.4,374.0,374.8,377.35,374.0,158176.0,59513584.35,5634.0,92852.0,34935485.37,10748.0,4054138.0,461.0,7060.0,2643970.0,168924.0,63567722.35,6095.0,99912.0,37579455.37,59.15,376.31,27.72,10431.31,2.31,0.62,,,,
696,2024-01-01,INE0JOO01021,11179,,CLOUD,,SM,,NSE,,VARANIUM CLOUD LIMITED,100.8,109.1,100.15,108.6,108.7,100.05,108.6,676000.0,71662150.0,642.0,453000.0,48022121.23,,,,,,676000.0,71662150.0,642.0,453000.0,48022121.23,67.01,106.01,1052.96,111624.29,-2.59,-2.38,,,,
697,2024-01-01,INE0JR301013,8259,,MADHAVBAUG,,SM,,NSE,,VAIDYA SANE AYUR LAB LTD,214.95,219.6,214.95,219.4,219.4,211.6,219.4,9600.0,2070560.0,18.0,9600.0,2070560.0,,,,,,9600.0,2070560.0,18.0,9600.0,2070560.0,100.0,215.68,533.33,115028.61,-3.72,-1.7,,,,
698,2024-01-01,INE0JR601024,18760,543992,YATRA,YATRA,EQ,B,NSE,BSE,YATRA ONLINE LIMITED,145.9,151.25,144.15,149.65,149.0,144.6,149.65,496684.0,73791961.75,10095.0,267089.0,39681208.32,77683.0,11530278.0,2221.0,53585.0,8010958.0,574367.0,85322239.75,12316.0,320674.0,47692166.32,55.83,148.55,46.64,6928.37,-1.1,-0.74,,,,
699,2024-01-01,INE0JS101016,10859,543591,DREAMFOLKS,DREAMFOLKS,EQ,B,NSE,BSE,DREAMFOLKS SERVICES LTD,540.85,566.9,538.65,552.2,552.3,540.5,552.2,403781.0,224639421.15,22327.0,166583.0,92676744.8,66991.0,37205267.0,2856.0,25147.0,13876115.0,470772.0,261844688.15,25183.0,191730.0,106552859.8,40.73,556.2,18.69,10395.38,4.0,0.72,,,,
700,2024-01-01,INE0JSJ01014,,543464,,SPITZE,,M,,BSE,Maruti Interior Products Limit,98.65,98.65,93.0,94.21,94.21,93.5,94.21,,,,,,18000.0,1694880.0,8.0,16000.0,1507360.0,18000.0,1694880.0,8.0,16000.0,1507360.0,88.89,94.16,2250.0,211860.0,-0.05,-0.05,,,,
701,2024-01-01,INE0JSX01015,14599,543829,GSLSU,GSLSU,EQ,B,NSE,BSE,GLOBAL SURFACES LIMITED,181.4,188.0,180.95,185.3,186.3,179.95,185.3,401667.0,73878863.85,9076.0,176416.0,32448305.8,57264.0,10561240.0,1113.0,42098.0,7764977.0,458931.0,84440103.85,10189.0,218514.0,40213282.8,47.61,183.99,45.04,8286.91,-1.31,-0.71,,,,
702,2024-01-01,INE0JUS01029,11162,543600,HARSHA,HARSHA,EQ,A,NSE,BSE,HARSHA ENGINEERS INT LTD,393.55,398.0,391.25,392.8,392.15,393.1,392.8,102212.0,40175522.25,6634.0,60928.0,23948403.51,6738.0,2648089.0,457.0,4116.0,1617177.0,108950.0,42823611.25,7091.0,65044.0,25565580.51,59.7,393.06,15.36,6037.4,0.26,0.07,,,,
703,2024-01-01,INE0JW501011,8527,,SPRL,,ST,,NSE,,SP REFRACTORIES LIMITED,97.5,97.5,97.5,97.5,97.5,95.0,97.5,1600.0,156000.0,1.0,1600.0,156000.0,,,,,,1600.0,156000.0,1.0,1600.0,156000.0,100.0,97.5,1600.0,156000.0,0.0,0.0,,,,
704,2024-01-01,INE0JWS01017,19218,543998,VALIANTLAB,VALIANTLAB,EQ,B,NSE,BSE,VALIANT LABORATORIES LTD,175.75,179.0,173.5,175.2,173.65,173.2,175.2,155446.0,27365266.25,4327.0,101755.0,17913311.81,8976.0,1580358.0,310.0,2919.0,512285.0,164422.0,28945624.25,4637.0,104674.0,18425596.81,63.66,176.04,35.46,6242.38,0.84,0.48,,,,
705,2024-01-01,INE0JWV01011,15449,,DENEERS,,SM,,NSE,,DE NEERS TOOLS LIMITED,232.15,236.5,230.0,232.85,233.9,234.25,232.85,20400.0,4739790.0,28.0,14400.0,3345734.12,,,,,,20400.0,4739790.0,28.0,14400.0,3345734.12,70.59,232.34,728.57,169275.95,-0.51,-0.22,,,,
706,2024-01-01,INE0JYY01011,10311,,MWL,,SM,,NSE,,MANGALAM WORLDWIDE LTD,120.5,125.85,119.5,124.5,125.85,120.55,124.5,54000.0,6660780.0,41.0,51600.0,6364745.33,,,,,,54000.0,6660780.0,41.0,51600.0,6364745.33,95.56,123.35,1317.07,162460.58,-1.15,-0.92,,,,
707,2024-01-01,INE0JZA01018,9458,,SONUINFRA,,SM,,NSE,,SONU INFRATECH LIMITED,53.25,62.5,53.25,62.5,62.5,56.85,62.5,120000.0,7324800.0,40.0,108000.0,6592320.0,,,,,,120000.0,7324800.0,40.0,108000.0,6592320.0,90.0,61.04,3000.0,183120.0,-1.46,-2.34,,,,
708,2024-01-01,INE0JZS01010,,543799,,SVJ,,M,,BSE,S. V. J. Enterprises Limited,58.75,58.75,58.5,58.63,58.75,59.9,58.63,,,,,,16500.0,969000.0,7.0,16500.0,967395.0,16500.0,969000.0,7.0,16500.0,967395.0,100.0,58.73,2357.14,138434.83,0.1,0.17,,,,
709,2024-01-01,INE0K1401012,,543499,,ACHYUT,,M,,BSE,Achyut Healthcare Limited,54.0,58.0,54.0,58.0,58.0,58.0,58.0,,,,,,6750.0,374625.0,3.0,4500.0,261000.0,6750.0,374625.0,3.0,4500.0,261000.0,66.67,55.5,2250.0,124875.0,-2.5,-4.31,,,,
710,2024-01-01,INE0K4D01020,15285,,QUICKTOUCH,,SM,,NSE,,QUICKTOUCH TECHNOLOGIES L,217.25,217.25,205.0,217.25,217.25,197.5,217.25,49000.0,10565050.0,71.0,39500.0,8516723.98,,,,,,49000.0,10565050.0,71.0,39500.0,8516723.98,80.61,215.61,690.14,148801.09,-1.64,-0.75,,,,
711,2024-01-01,INE0K5F01014,,543516,,DHYAANI,,M,,BSE,DHYAANI TILE AND MARBLEZ LIMIT,29.12,29.12,29.12,29.12,29.12,30.65,29.12,,,,,,5600.0,163072.0,2.0,5600.0,163072.0,5600.0,163072.0,2.0,5600.0,163072.0,100.0,29.12,2800.0,81536.0,0.0,0.0,,,,
712,2024-01-01,INE0KA601012,,543453,,ALKOSIGN,,MT,,BSE,ALKOSIGN LIMITED,190.05,208.95,189.05,208.35,208.95,199.0,208.35,,,,,,75000.0,14838450.0,50.0,75000.0,14838450.0,75000.0,14838450.0,50.0,75000.0,14838450.0,100.0,197.85,1500.0,296775.0,-10.5,-5.04,,,,
713,2024-01-01,INE0KAF01018,,543460,,QRIL,,M,,BSE,Quality RO Industries Limited,79.0,79.0,79.0,79.0,79.0,81.5,79.0,,,,,,2000.0,158000.0,1.0,2000.0,158000.0,2000.0,158000.0,1.0,2000.0,158000.0,100.0,79.0,2000.0,158000.0,0.0,0.0,,,,
714,2024-01-01,INE0KBH01020,19686,544009,BLUEJET,BLUEJET,EQ,B,NSE,BSE,BLUE JET HEALTHCARE LTD,370.0,374.8,364.55,368.2,369.0,368.1,368.2,235647.0,87012629.95,4869.0,155392.0,57378479.65,34479.0,12747434.0,499.0,27172.0,10026468.0,270126.0,99760063.95,5368.0,182564.0,67404947.65,67.58,369.31,50.32,18583.68,1.11,0.3,,,,
715,2024-01-01,INE0KCE01017,,543482,,EUREKAFORBE,,A,,BSE,Eureka Forbes Limited,508.9,525.0,507.0,514.25,512.2,509.55,514.25,,,,,,32712.0,16833327.0,1361.0,22765.0,11706902.0,32712.0,16833327.0,1361.0,22765.0,11706902.0,69.59,514.59,24.04,12370.74,0.34,0.07,,,,
716,2024-01-01,INE0KCM01010,,543475,,EKENNIS,,M,,BSE,Ekennis Software Service Limit,89.0,89.0,89.0,89.0,89.0,85.95,89.0,,,,,,800.0,71200.0,1.0,800.0,71200.0,800.0,71200.0,1.0,800.0,71200.0,100.0,89.0,800.0,71200.0,0.0,0.0,,,,
717,2024-01-01,INE0KFF01017,19267,,EFACTOR,,SM,,NSE,,E FACTOR EXPERIENCES LTD,164.0,164.0,159.15,162.95,162.95,158.5,162.95,12800.0,2080720.0,8.0,11200.0,1820630.0,,,,,,12800.0,2080720.0,8.0,11200.0,1820630.0,87.5,162.56,1600.0,260096.0,-0.39,-0.24,,,,
718,2024-01-01,INE0KHQ01010,,543541,,SAILANI,,M,,BSE,SAILANI TOURS N TRAVELS LIMITE,27.5,27.5,26.3,26.3,26.3,24.02,26.3,,,,,,6400.0,174080.0,4.0,3200.0,84160.0,6400.0,174080.0,4.0,3200.0,84160.0,50.0,27.2,1600.0,43520.0,0.9,3.42,,,,
719,2024-01-01,INE0KKN01029,,543590,,RHETAN,,M,,BSE,Rhetan TMT Limited,10.33,10.33,9.8,9.98,10.0,10.0,9.98,,,,,,165000.0,1647900.0,20.0,135000.0,1347300.0,165000.0,1647900.0,20.0,135000.0,1347300.0,81.82,9.99,8250.0,82417.5,0.01,0.1,,,,
720,2024-01-01,INE0KL801015,11895,543650,DCXINDIA,DCXINDIA,EQ,B,NSE,BSE,DCX SYSTEMS LIMITED,341.3,348.9,341.05,346.45,347.45,341.3,346.45,285723.0,98492325.0,8851.0,110517.0,38096605.04,36356.0,12519971.0,1209.0,16907.0,5858276.0,322079.0,111012296.0,10060.0,127424.0,43954881.04,39.56,344.67,32.02,11036.33,-1.78,-0.51,,,,
721,2024-01-01,INE0KN201016,,543769,,INDONG,,M,,BSE,INDONG TEA COMPANY LIMITED,21.73,21.73,21.73,21.73,21.73,21.0,21.73,,,,,,4000.0,86920.0,1.0,4000.0,86920.0,4000.0,86920.0,1.0,4000.0,86920.0,100.0,21.73,4000.0,86920.0,0.0,0.0,,,,
722,2024-01-01,INE0KN801013,8735,,PROPEQUITY,,SM,,NSE,,P. E. ANALYTICS LIMITED,257.5,262.5,256.0,262.5,262.5,255.85,262.5,15600.0,4075110.0,22.0,15600.0,4075110.0,,,,,,15600.0,4075110.0,22.0,15600.0,4075110.0,100.0,261.23,709.09,185235.58,-1.27,-0.48,,,,
723,2024-01-01,INE0KNT01012,19015,543995,MVGJL,MVGJL,EQ,B,NSE,BSE,MANOJ VAIBHAV GEM N JEW L,320.0,324.0,315.05,319.05,319.0,318.8,319.05,80117.0,25603026.35,5746.0,44137.0,14104881.29,5837.0,1863129.0,439.0,3013.0,960997.0,85954.0,27466155.35,6185.0,47150.0,15065878.29,54.85,319.54,13.9,4441.61,0.49,0.15,,,,
724,2024-01-01,INE0KNW01016,8602,,KNAGRI,,SM,,NSE,,KN AGRI RESOURCES LIMITED,130.5,138.75,130.5,133.75,133.75,134.0,133.75,25600.0,3420280.0,18.0,4000.0,534418.75,,,,,,25600.0,3420280.0,18.0,4000.0,534418.75,15.62,133.6,1422.22,190008.59,-0.15,-0.11,,,,
725,2024-01-01,INE0KPY01017,,543515,,SEML,,M,,BSE,Sunrise Efficient Marketing Li,105.5,113.0,105.5,110.7,111.9,104.2,110.7,,,,,,65000.0,7091000.0,63.0,41000.0,4538700.0,65000.0,7091000.0,63.0,41000.0,4538700.0,63.08,109.09,1031.75,112553.61,-1.61,-1.45,,,,
726,2024-01-01,INE0KQ001017,,543497,,BCCL,,M,,BSE,Bhatia Colour Chem Limited,53.0,54.5,52.41,54.5,54.5,54.81,54.5,,,,,,11200.0,599856.0,7.0,6400.0,348800.0,11200.0,599856.0,7.0,6400.0,348800.0,57.14,53.56,1600.0,85696.0,-0.94,-1.72,,,,
727,2024-01-01,INE0KQN01018,20536,544042,BAJEL,BAJEL,BE,T,NSE,BSE,BAJEL PROJECTS LIMITED,126.2,139.4,126.2,131.8,138.5,132.8,131.8,2346959.0,298769504.55,4369.0,2346959.0,298769504.55,50429.0,6750920.0,961.0,50429.0,6750920.0,2397388.0,305520424.55,5330.0,2397388.0,305520424.55,100.0,127.44,449.79,57321.24,-4.36,-3.31,,,,
728,2024-01-01,INE0KR801019,,543544,,JAYANT,,M,,BSE,JAYANT INFRATECH LIMITED,228.0,229.95,218.1,219.85,223.0,226.95,219.85,,,,,,66000.0,14715262.0,82.0,42750.0,9398588.0,66000.0,14715262.0,82.0,42750.0,9398588.0,64.77,222.96,804.88,179456.04,3.11,1.41,,,,
729,2024-01-01,INE0KSN01014,,543518,,EIGHTY,,M,,BSE,Eighty Jewellers Limited,51.85,51.85,51.85,51.85,51.85,50.03,51.85,,,,,,3000.0,155550.0,1.0,3000.0,155550.0,3000.0,155550.0,1.0,3000.0,155550.0,100.0,51.85,3000.0,155550.0,0.0,0.0,,,,
730,2024-01-01,INE0KT901015,10898,,AMEYA,,SM,,NSE,,AMEYA PRECISION ENG LTD,51.3,51.3,51.3,51.3,51.3,52.4,51.3,2000.0,102600.0,1.0,2000.0,102600.0,,,,,,2000.0,102600.0,1.0,2000.0,102600.0,100.0,51.3,2000.0,102600.0,0.0,0.0,,,,
731,2024-01-01,INE0KTW01013,10710,,VEEKAYEM,,SM,,NSE,,VEEKAYEM FASH & APP LTD,82.2,82.5,79.8,79.95,79.95,79.7,79.95,10000.0,808900.0,5.0,2000.0,161780.0,,,,,,10000.0,808900.0,5.0,2000.0,161780.0,20.0,80.89,2000.0,161780.0,0.94,1.18,,,,
732,2024-01-01,INE0KY201013,,543624,,MAAGHADV,,MT,,BSE,MAAGH ADVERTISING AND MARKETIN,124.45,124.45,124.45,124.45,124.45,131.0,124.45,,,,,,4000.0,497800.0,2.0,4000.0,497800.0,4000.0,497800.0,2.0,4000.0,497800.0,100.0,124.45,2000.0,248900.0,0.0,0.0,,,,
733,2024-01-01,INE0KZ301010,19287,,KONTOR,,SM,,NSE,,KONTOR SPACE LIMITED,75.1,76.25,74.05,75.8,75.8,76.1,75.8,18000.0,1348440.0,15.0,14400.0,1078752.0,,,,,,18000.0,1348440.0,15.0,14400.0,1078752.0,80.0,74.91,1200.0,89892.0,-0.89,-1.17,,,,
734,2024-01-01,INE0KZA01016,10325,,SKP,,SM,,NSE,,SKP BEARING INDUSTRI. LTD,214.0,216.75,208.4,214.5,212.0,211.0,214.5,79500.0,17037550.0,149.0,66500.0,14251535.53,,,,,,79500.0,17037550.0,149.0,66500.0,14251535.53,83.65,214.31,533.56,114347.24,-0.19,-0.09,,,,
735,2024-01-01,INE0L0L01012,,543539,,MODIS,,M,,BSE,MODI'S NAVNIRMAN LIMITED,161.1,163.1,159.75,160.0,160.0,165.0,160.0,,,,,,42400.0,6839160.0,29.0,39200.0,6272000.0,42400.0,6839160.0,29.0,39200.0,6272000.0,92.45,161.3,1462.07,235831.89,1.3,0.81,,,,
736,2024-01-01,INE0L1C01019,,543542,,KESAR,,MT,,BSE,KESAR INDIA LIMITED,1003.55,1109.0,1003.55,1024.65,1109.0,1056.35,1024.65,,,,,,3200.0,3253560.0,8.0,3200.0,3253560.0,3200.0,3253560.0,8.0,3200.0,3253560.0,100.0,1016.74,400.0,406696.0,-7.91,-0.77,,,,
737,2024-01-01,INE0L2Y01011,13092,,ARHAM,,SM,,NSE,,ARHAM TECHNOLOGIES LTD,210.0,220.95,210.0,217.7,217.1,205.25,217.7,10000.0,2157300.0,10.0,8000.0,1725840.0,,,,,,10000.0,2157300.0,10.0,8000.0,1725840.0,80.0,215.73,1000.0,215730.0,-1.97,-0.9,,,,
738,2024-01-01,INE0L3501015,,543546,,HEALTHYLIFE,,M,,BSE,HEALTHY LIFE AGRITEC LIMITED,4.19,4.35,4.19,4.3,4.3,4.26,4.3,,,,,,40000.0,170300.0,4.0,40000.0,172000.0,40000.0,170300.0,4.0,40000.0,172000.0,100.0,4.26,10000.0,42600.0,-0.04,-0.93,,,,
739,2024-01-01,INE0L3H01014,,543521,,FONE4,,M,,BSE,Fone4 Communications (India) L,4.2,4.2,3.95,3.95,3.95,4.2,3.95,,,,,,40000.0,160600.0,4.0,40000.0,158000.0,40000.0,160600.0,4.0,40000.0,158000.0,100.0,4.01,10000.0,40100.0,0.06,1.52,,,,
740,2024-01-01,INE0L4K01016,11920,,VITAL,,SM,,NSE,,VITAL CHEMTECH LIMITED,92.6,103.0,92.6,99.95,99.0,93.25,99.95,43200.0,4240500.0,35.0,36000.0,3533750.0,,,,,,43200.0,4240500.0,35.0,36000.0,3533750.0,83.33,98.16,1234.29,121157.91,-1.79,-1.79,,,,
741,2024-01-01,INE0L4V01013,16954,,VILINBIO,,SM,,NSE,,VILIN BIO MED LIMITED,23.45,23.5,23.45,23.5,23.5,23.3,23.5,12000.0,281800.0,3.0,12000.0,281800.0,,,,,,12000.0,281800.0,3.0,12000.0,281800.0,100.0,23.48,4000.0,93920.0,-0.02,-0.09,,,,
742,2024-01-01,INE0LA901015,10885,,JFLLIFE,,SM,,NSE,,JFL LIFE SCIENCES LIMITED,41.5,42.35,40.15,41.25,41.25,41.5,41.25,16000.0,656400.0,8.0,14000.0,574350.0,,,,,,16000.0,656400.0,8.0,14000.0,574350.0,87.5,41.02,2000.0,82040.0,-0.23,-0.56,,,,
743,2024-01-01,INE0LCL01028,15058,543896,AVALON,AVALON,EQ,B,NSE,BSE,AVALON TECHNOLOGIES LTD,550.0,556.0,539.95,544.2,543.95,551.1,544.2,181698.0,99267699.85,10942.0,84854.0,46358580.74,41415.0,22611947.0,1931.0,26041.0,14172815.0,223113.0,121879646.85,12873.0,110895.0,60531395.74,49.7,546.27,17.33,9466.86,2.07,0.38,,,,
744,2024-01-01,INE0LCW01017,11013,,ISHAN,,ST,,NSE,,ISHAN INTERNATIONAL LTD,84.6,85.5,84.0,85.15,85.45,84.75,85.15,52800.0,4447840.0,14.0,49600.0,4178273.94,,,,,,52800.0,4447840.0,14.0,49600.0,4178273.94,93.94,84.24,3771.43,317705.26,-0.91,-1.07,,,,
745,2024-01-01,INE0LDI01022,,543905,,INNOKAIZ,,MT,,BSE,INNOKAIZ INDIA LIMITED,84.51,84.51,82.65,83.0,83.0,87.0,83.0,,,,,,46400.0,3846440.0,37.0,46400.0,3846440.0,46400.0,3846440.0,37.0,46400.0,3846440.0,100.0,82.9,1254.05,103960.75,-0.1,-0.12,,,,
746,2024-01-01,INE0LEX01011,16711,,SAHANA,,SM,,NSE,,SAHANA SYSTEM LIMITED,674.95,688.2,647.9,688.2,688.2,655.45,688.2,118000.0,79412175.0,154.0,57000.0,38360118.43,,,,,,118000.0,79412175.0,154.0,57000.0,38360118.43,48.31,672.98,766.23,515657.47,-15.22,-2.21,,,,
747,2024-01-01,INE0LF301013,10491,,AGNI,,SM,,NSE,,AGNI GREEN POWER LTD,25.25,25.25,25.25,25.25,25.25,25.7,25.25,10000.0,252500.0,2.0,10000.0,252500.0,,,,,,10000.0,252500.0,2.0,10000.0,252500.0,100.0,25.25,5000.0,126250.0,0.0,0.0,,,,
748,2024-01-01,INE0LGX01016,,543620,,INA,,MT,,BSE,INSOLATION ENERGY LIMITED,789.0,792.95,789.0,792.95,792.95,755.2,792.95,,,,,,13000.0,10301950.0,24.0,13000.0,10301950.0,13000.0,10301950.0,24.0,13000.0,10301950.0,100.0,792.46,541.67,429251.81,-0.49,-0.06,,,,
749,2024-01-01,INE0LMW01024,19795,544012,CELLO,CELLO,EQ,B,NSE,BSE,CELLO WORLD LIMITED,795.05,799.4,785.25,796.6,793.15,787.15,796.6,194900.0,154621685.7,8541.0,114523.0,90855512.12,18188.0,14408707.0,1541.0,10324.0,8219969.0,213088.0,169030392.7,10082.0,124847.0,99075481.12,58.59,793.24,21.14,16769.09,-3.36,-0.42,,,,
750,2024-01-01,INE0LOJ01019,16822,543923,IKIO,IKIO,EQ,B,NSE,BSE,IKIO LIGHTING LIMITED,319.7,323.8,317.5,318.65,319.35,318.35,318.65,683759.0,217734892.25,27844.0,465078.0,148098537.96,85098.0,27102111.0,4954.0,51046.0,16260704.0,768857.0,244837003.25,32798.0,516124.0,164359241.96,67.13,318.44,23.44,7464.23,-0.21,-0.07,,,,
751,2024-01-01,INE0LQQ01019,9858,,FIDEL,,SM,,NSE,,FIDEL SOFTECH LIMITED,109.25,110.0,109.25,110.0,110.0,110.45,110.0,2000.0,219250.0,2.0,2000.0,219250.0,,,,,,2000.0,219250.0,2.0,2000.0,219250.0,100.0,109.62,1000.0,109620.0,-0.38,-0.35,,,,
752,2024-01-01,INE0LQS01015,11378,543614,TIPSFILMS,TIPSFILMS,BE,T,NSE,BSE,TIPS FILMS LIMITED,801.65,834.7,790.5,824.85,833.9,801.65,824.85,2090.0,1694639.1,126.0,2090.0,1694639.1,638.0,521157.0,24.0,638.0,521157.0,2728.0,2215796.1,150.0,2728.0,2215796.1,100.0,812.24,18.19,14774.65,-12.61,-1.53,,,,
753,2024-01-01,INE0LR101013,13657,,ANLON,,SM,,NSE,,ANLON TECHNOLOGY SOL LTD,257.8,257.8,254.05,254.05,254.05,257.85,254.05,1600.0,409160.0,4.0,800.0,204580.0,,,,,,1600.0,409160.0,4.0,800.0,204580.0,50.0,255.72,400.0,102288.0,1.67,0.66,,,,
754,2024-01-01,INE0LRU01027,13868,543748,AARTIPHARM,AARTIPHARM,EQ,B,NSE,BSE,AARTI PHARMALABS LIMITED,508.4,517.35,502.05,505.35,505.4,504.45,505.35,89927.0,45705056.55,6931.0,40793.0,20732887.47,33499.0,17023564.0,1667.0,14381.0,7266720.0,123426.0,62728620.55,8598.0,55174.0,27999607.47,44.7,508.23,14.36,7298.18,2.88,0.57,,,,
755,2024-01-01,INE0LU301014,,543598,,SISL,,MT,,BSE,SHANTIDOOT INFRA SERVICES LIMI,85.7,85.7,85.7,85.7,85.7,86.81,85.7,,,,,,1600.0,137120.0,1.0,1600.0,137120.0,1600.0,137120.0,1.0,1600.0,137120.0,100.0,85.7,1600.0,137120.0,0.0,0.0,,,,
756,2024-01-01,INE0LVM01018,14052,,GRCL,,SM,,NSE,,GAYATRI RUBB AND CHEM LTD,187.1,187.1,187.1,187.1,187.1,187.1,187.1,2000.0,374200.0,1.0,2000.0,374200.0,,,,,,2000.0,374200.0,1.0,2000.0,374200.0,100.0,187.1,2000.0,374200.0,0.0,0.0,,,,
757,2024-01-01,INE0LWY01029,17210,,TRIDHYA,,SM,,NSE,,TRIDHYA TECH LIMITED,33.2,34.9,33.2,33.55,33.55,34.8,33.55,21000.0,712350.0,7.0,12000.0,407057.14,,,,,,21000.0,712350.0,7.0,12000.0,407057.14,57.14,33.92,3000.0,101760.0,0.37,1.1,,,,
758,2024-01-01,INE0LXA01019,18649,,HOLMARC,,SM,,NSE,,HOLMARC OPTO MECHATRO L,101.0,102.0,99.0,100.0,100.0,98.6,100.0,18000.0,1808850.0,6.0,15000.0,1507375.0,,,,,,18000.0,1808850.0,6.0,15000.0,1507375.0,83.33,100.49,3000.0,301470.0,0.49,0.49,,,,
759,2024-01-01,INE0LXT01019,17859,543957,REDTAPE,REDTAPE,EQ,B,NSE,BSE,REDTAPE LIMITED,472.0,485.0,465.1,482.5,484.0,470.0,482.5,278101.0,132766535.45,10500.0,143572.0,68541850.0,17761.0,8440094.0,908.0,6904.0,3324622.0,295862.0,141206629.45,11408.0,150476.0,71866472.0,50.86,477.27,25.93,12375.61,-5.23,-1.08,,,,
760,2024-01-01,INE0LYO01018,,543951,,INNOVATUS,,M,,BSE,Innovatus Entertainment Networ,30.01,30.01,30.01,30.01,30.01,32.7,30.01,,,,,,3000.0,90030.0,1.0,3000.0,90030.0,3000.0,90030.0,1.0,3000.0,90030.0,100.0,30.01,3000.0,90030.0,0.0,0.0,,,,
761,2024-01-01,INE0LZO01015,13766,,DUCOL,,SM,,NSE,,DUCOL ORGS AND COLOURS LT,119.0,119.0,118.0,118.75,119.0,117.65,118.75,12000.0,1426000.0,8.0,8000.0,950666.67,,,,,,12000.0,1426000.0,8.0,8000.0,950666.67,66.67,118.83,1500.0,178245.0,0.08,0.07,,,,
762,2024-01-01,INE0M2X01012,13203,,ALLETEC,,SM,,NSE,,ALL E TECHNOLOGIES LTD,245.0,245.95,235.0,239.7,239.0,238.2,239.7,63200.0,15127000.0,74.0,44000.0,10531455.7,,,,,,63200.0,15127000.0,74.0,44000.0,10531455.7,69.62,239.35,854.05,204416.87,-0.35,-0.15,,,,
763,2024-01-01,INE0M3901015,,543578,,OLATECH,,MT,,BSE,Olatech Solutions Limited,132.0,132.0,128.0,129.0,129.0,131.6,129.0,,,,,,12950.0,1676470.0,7.0,12950.0,1676470.0,12950.0,1676470.0,7.0,12950.0,1676470.0,100.0,129.46,1850.0,239501.0,0.46,0.36,,,,
764,2024-01-01,INE0M7001010,10986,,TAPIFRUIT,,SM,,NSE,,TAPI FRUIT PROCESSING LTD,176.8,186.0,176.8,186.0,186.0,186.1,186.0,2250.0,404700.0,3.0,1500.0,269800.0,,,,,,2250.0,404700.0,3.0,1500.0,269800.0,66.67,179.87,750.0,134902.5,-6.13,-3.3,,,,
