DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
05022024|500444|000008028|0000000005696669|000020130|0000000014350464|039.88
05022024|500449|000280752|0000000017151610|000280752|0000000017151610|100.00
05022024|500456|000062519|0000000002789598|000149965|0000000006912601|041.69
05022024|500458|000026285|0000000000230777|000026285|0000000000230777|100.00
05022024|500459|000000283|0000000004733968|000000457|0000000007684259|061.93
05022024|500460|000078550|0000000015639305|000128260|0000000026114170|061.24
05022024|500463|000022114|0000000006131107|000026501|0000000007527143|083.45
05022024|500464|000000853|0000000000135627|000001272|0000000000204147|067.06
05022024|500467|000004569|0000000000793179|000006127|0000000001097270|074.57
05022024|500469|000359800|0000000052980550|001066668|0000000156019612|033.73
05022024|500470|003860502|0000000546261033|008008147|0000001132607177|048.21
05022024|500472|000000466|0000000002116176|000000700|0000000003179388|066.57
05022024|500477|001863779|0000000334082386|004110177|0000000732853436|045.35
05022024|500480|000006270|0000000014732619|000015071|0000000035250275|041.60
05022024|500483|000003403|0000000005722826|000009629|0000000016346603|035.34
05022024|500488|000000393|0000000011022020|000001077|0000000030186946|036.49
05022024|500490|000000160|0000000001332800|000000489|0000000004119519|032.72
05022024|500493|000030996|0000000039391267|000056205|0000000071036752|055.15
05022024|500495|000001039|0000000003077934|000003960|0000000011739472|026.24
05022024|500500|000580819|0000000011384053|000783364|0000000015520026|074.14
05022024|500510|000092450|0000000308829225|000167837|0000000564440077|055.08
05022024|500520|000112129|0000000190966900|000189995|0000000322169990|059.02
05022024|500530|000000099|0000000002396276|000000565|0000000013678014|017.52
05022024|500540|000000050|0000000000000184|000000050|0000000000000184|100.00
05022024|500547|000128945|0000000074207848|000632606|0000000365441189|020.38
05022024|500550|000005638|0000000023362181|000009365|0000000039336319|060.20
05022024|500570|000880542|0000000816086326|002818087|0000002636140370|031.25
05022024|500575|000031182|0000000031902305|000051761|0000000053426797|060.24
05022024|500620|000009843|0000000009547710|000024520|0000000024028261|040.14
05022024|500645|000039433|0000000021303679|000072089|0000000039685250|054.70
05022024|500650|000002467|0000000002146907|000003740|0000000003282218|065.96
05022024|500655|000002010|0000000003183840|000003416|0000000005470722|058.84
05022024|500660|000004800|0000000011755680|000013363|0000000032475316|035.92
05022024|500670|000031442|0000000022381988|000066334|0000000047824873|047.40
05022024|500672|000024126|0000000022130780|000038710|0000000036266927|062.32
05022024|500674|000003684|0000000032406491|000004317|0000000038386212|085.34
05022024|500680|000001093|0000000005145025|000002488|0000000011782367|043.93
05022024|500690|000279658|0000000076416549|000708413|0000000199026939|039.48
05022024|500696|000064729|0000000156650653|000087358|0000000213049072|074.10
05022024|500710|000001290|0000000003520410|000001828|0000000004985589|070.57
05022024|500730|000041394|0000000011269517|000077735|0000000021271356|053.25
05022024|500770|000086399|0000000084666701|000216270|0000000213831578|039.95
05022024|500777|000193784|0000000020696132|000421391|0000000045502336|045.99
05022024|500780|000011622|0000000003155955|000016367|0000000004522535|071.01
05022024|500790|000020995|0000000051712785|000044757|0000000110970877|046.91
05022024|500800|000033802|0000000038880751|000250083|0000000290376598|013.52
05022024|500820|000014315|0000000041759003|000027159|0000000079904406|052.71
05022024|500825|000001300|0000000006656910|000003710|0000000019113915|035.04
05022024|500830|000004190|0000000010597558|000008836|0000000022524760|047.42
05022024|500840|000024691|0000000008501112|000062064|0000000021193370|039.78
05022024|500850|000160157|0000000081455851|000300025|0000000152730097|053.38
05022024|500870|000296816|0000000058784409|000771070|0000000155586704|038.49
05022024|500875|000464647|0000000203538619|000776674|0000000342238108|059.83
05022024|500877|000050083|0000000027310260|000089111|0000000048803902|056.20
05022024|500878|000007870|0000000020449408|000016876|0000000044711749|046.63
05022024|500890|000003780|0000000000351554|000003780|0000000000351554|100.00
05022024|500940|000017451|0000000003783377|000041603|0000000009099340|041.95
05022024|501148|000000799|0000000000480002|000000799|0000000000480002|100.00
05022024|501150|000516880|0000000019512220|001392016|0000000052483347|037.13
05022024|501242|000024488|0000000000131990|000024488|0000000000131990|100.00
05022024|501295|000001798|0000000000467258|000001798|0000000000467258|100.00
05022024|501298|000000616|0000000003086160|000000668|0000000003368854|092.22
05022024|501301|000012738|0000000070374266|000026241|0000000148604446|048.54
05022024|501311|000000524|0000000000003522|000000524|0000000000003513|100.00
05022024|501314|004065832|0000000006871257|004928820|0000000008358147|082.49
05022024|501343|000008466|0000000000360579|000008466|0000000000360579|100.00
05022024|501370|000002225|0000000000430872|000003472|0000000000671356|064.08
05022024|501391|000003221|0000000001814390|000004133|0000000002286321|077.93
05022024|501421|000000329|0000000000262407|000000329|0000000000262407|100.00
05022024|501423|000017057|0000000007073538|000027044|0000000011319205|063.07
05022024|501425|000001484|0000000002461289|000005228|0000000008757582|028.39
05022024|501430|000000228|0000000000396572|000000368|0000000000648867|061.96
05022024|501455|000043099|0000000007294506|000139765|0000000023776558|030.84
05022024|501477|000000997|0000000000189510|000000997|0000000000189510|100.00
05022024|501622|000000656|0000000000026010|000000656|0000000000026010|100.00
05022024|501700|000020261|0000000000323423|000020261|0000000000323423|100.00
05022024|501831|000006411|0000000001995424|000008430|0000000002631141|076.05
05022024|501833|000012373|0000000000256492|000012373|0000000000256492|100.00
05022024|501848|000009026|0000000000485869|000009026|0000000000485869|100.00
05022024|501945|000039032|0000000000083131|000039032|0000000000083131|100.00
05022024|502015|000474753|0000000017371213|000707571|0000000025913934|067.10
05022024|502090|000002914|0000000000766091|000010005|0000000002609056|029.13
05022024|502133|000006621|0000000000983218|000006621|0000000000983218|100.00
05022024|502137|000000794|0000000000493988|000001787|0000000001119934|044.43
05022024|502157|000003711|0000000002351105|000056463|0000000037546046|006.57
05022024|502168|000021439|0000000005173231|000046458|0000000011372269|046.15
05022024|502175|000487567|0000000053715257|000614888|0000000069468943|079.29
05022024|502180|000043066|0000000004935364|000078485|0000000009074399|054.87
05022024|502219|000027791|0000000017420789|000064330|0000000040810506|043.20
05022024|502250|000000069|0000000000028739|000000069|0000000000028739|100.00
05022024|502271|000000965|0000000000028052|000000965|0000000000028052|100.00
05022024|502281|000069191|0000000002486775|000069191|0000000002486775|100.00
05022024|502294|000002876|0000000000123697|000003679|0000000000159276|078.17
05022024|502330|000025399|0000000013503379|000049470|0000000027289139|051.34
05022024|502355|000008262|0000000019894896|000013143|0000000031929815|062.86
05022024|502420|000369086|0000000020993612|000974672|0000000054521083|037.87
05022024|502445|000004163|0000000000114483|000004457|0000000000123650|093.40
05022024|502448|000110871|0000000000176506|000110871|0000000000176506|100.00
05022024|502450|000003610|0000000001178665|000007463|0000000002466891|048.37
05022024|502587|000015030|0000000001217130|000019786|0000000001617460|075.96
05022024|502589|000000485|0000000000047613|000000485|0000000000047613|100.00
05022024|502820|000003025|0000000000260090|000004021|0000000000358288|075.23
05022024|502865|000032209|0000000028854433|000040363|0000000035769703|079.80
05022024|502873|000002980|0000000000443747|000002980|0000000000443747|100.00
05022024|502893|000003703|0000000000234511|000003803|0000000000238249|097.37
05022024|502901|000000007|0000000000031808|000000007|0000000000031988|100.00
05022024|502933|000000823|0000000000191842|000000901|0000000000216239|091.34
05022024|502937|000012409|0000000002080369|000021557|0000000003652085|057.56
05022024|502958|000000332|0000000001331702|000000363|0000000001464723|091.46
05022024|502986|000054767|0000000023404678|000092097|0000000039774479|059.47
05022024|503031|000293379|0000000019022695|000447776|0000000029186095|065.52
05022024|503092|000001635|0000000000060070|000001646|0000000000062371|099.33
05022024|503100|000006994|0000000018616630|000016289|0000000042781431|042.94
05022024|503101|000001117|0000000000444566|000001732|0000000000696697|064.49
05022024|503127|000000018|0000000000071707|000000018|0000000000071707|100.00
05022024|503162|000000358|0000000000092110|000000358|0000000000092110|100.00
05022024|503169|000012302|0000000002860831|000014841|0000000003505780|082.89
05022024|503229|000000054|0000000000007875|000000054|0000000000007875|100.00
05022024|503310|000039509|0000000026727839|000132144|0000000090487403|029.90
05022024|503349|000000032|0000000000160196|000000039|0000000000196986|082.05
05022024|503624|000094118|0000000001704476|000094118|0000000001704476|100.00
05022024|503641|000059489|0000000001077469|000059489|0000000001077469|100.00
05022024|503657|000182887|0000000005104095|000182887|0000000005104095|100.00
05022024|503659|000000001|0000000000000054|000000001|0000000000000054|100.00
05022024|503663|000498449|0000000002557044|000622624|0000000003218017|080.06
05022024|503669|000000007|0000000000000171|000000007|0000000000000170|100.00
05022024|503675|000388757|0000000000406661|000388757|0000000000406661|100.00
05022024|503685|000002146|0000000000085197|000012523|0000000000509264|017.14
05022024|503722|000005433|0000000000803270|000007323|0000000001101153|074.19
05022024|503772|000000530|0000000000044462|000000735|0000000000061674|072.11
05022024|503776|000005271|0000000000225547|000008170|0000000000379407|064.52
05022024|503804|000001953|0000000001018392|000002206|0000000001141529|088.53
05022024|503806|000011799|0000000026552470|000021188|0000000048295491|055.69
05022024|503811|000004164|0000000002243147|000006047|0000000003264983|068.86
05022024|503816|000074103|0000000008368770|000074103|0000000008368770|100.00
05022024|503837|000000400|0000000000002544|000000400|0000000000002544|100.00
05022024|503960|000001310|0000000006689319|000002720|0000000013936729|048.16
05022024|504000|000183740|0000000016532926|000213106|0000000019173380|086.22
05022024|504028|000016629|0000000002621022|000016629|0000000002621022|100.00
05022024|504036|000001883|0000000001062201|000002541|0000000001457478|074.10
05022024|504058|000001397|0000000000905047|000001829|0000000001177475|076.38
05022024|504067|000048552|0000000027383328|000081090|0000000045740541|059.87
05022024|504076|000041542|0000000002121550|000053951|0000000002843016|077.00
05022024|504080|000000033|0000000000033495|000000033|0000000000033495|100.00
05022024|504084|000000073|0000000001265561|000000073|0000000001265561|100.00
05022024|504092|000011118|0000000001013740|000012311|0000000001128441|090.31
05022024|504093|000017826|0000000006616120|000021739|0000000008087598|082.00
05022024|504112|000011110|0000000008618583|000020756|0000000016186012|053.53
05022024|504132|000003525|0000000004786069|000005577|0000000007754091|063.21
05022024|504176|000008535|0000000005070217|000012644|0000000007643172|067.50
05022024|504180|000006551|0000000000399545|000006551|0000000000399545|100.00
05022024|504212|000003656|0000000001761461|000005162|0000000002557110|070.83
05022024|504220|000030402|0000000004104270|000049947|0000000006914899|060.87
05022024|504240|000000596|0000000000256071|000000596|0000000000256071|100.00
05022024|504258|000000926|0000000001349970|000001431|0000000002101175|064.71
05022024|504273|000304668|0000000004344359|000304668|0000000004344359|100.00
05022024|504286|000000687|0000000000068700|000002732|0000000000274556|025.15
05022024|504340|000047853|0000000000452689|000047853|0000000000452689|100.00
05022024|504341|000086373|0000000008896873|000086373|0000000008896873|100.00
05022024|504351|001498092|0000000003670325|001498092|0000000003670325|100.00
05022024|504356|000002379|0000000000023052|000002379|0000000000023052|100.00
05022024|504378|000213887|0000000001918737|000213887|0000000001918737|100.00
05022024|504380|000009826|0000000000769278|000010911|0000000000866437|090.06
05022024|504392|000066116|0000000004741179|000071712|0000000005145786|092.20
05022024|504397|000000885|0000000000055484|000000885|0000000000055484|100.00
05022024|504605|000004033|0000000015883568|000004961|0000000019441997|081.29
05022024|504614|000056094|0000000013198919|000149035|0000000035158084|037.64
05022024|504646|000000762|0000000000438379|000001601|0000000000913517|047.60
05022024|504648|000037024|0000000002945413|000037024|0000000002945413|100.00
05022024|504731|000004604|0000000000439313|000004604|0000000000439313|100.00
05022024|504741|000004657|0000000001147718|000005641|0000000001392060|082.56
05022024|504746|000000090|0000000000016083|000000090|0000000000016083|100.00
05022024|504786|000004709|0000000002807124|000004709|0000000002807124|100.00
05022024|504810|000000255|0000000000017049|000000255|0000000000017049|100.00
05022024|504840|000000110|0000000000234652|000000141|0000000000302392|078.01
05022024|504879|000049160|0000000002758368|000072012|0000000004069650|068.27
05022024|504882|000000135|0000000000699354|000000245|0000000001283764|055.10
05022024|504903|000029241|0000000001462634|000029241|0000000001462634|100.00
05022024|504908|000000476|0000000000211630|000000615|0000000000272369|077.40
05022024|504918|000046467|0000000026723172|000080346|0000000047364797|057.83
05022024|504959|000000469|0000000001141617|000000715|0000000001750924|065.59
05022024|504961|000027726|0000000002683527|000027726|0000000002683527|100.00
05022024|504973|000007778|0000000008955979|000013770|0000000015946257|056.49
05022024|504988|000000446|0000000000721635|000000446|0000000000721635|100.00
05022024|505010|000001586|0000000003171763|000001848|0000000003700680|085.82
05022024|505036|000006651|0000000012259789|000007943|0000000014667699|083.73
05022024|505075|000006355|0000000000052428|000006355|0000000000052428|100.00
05022024|505141|000010442|0000000000851632|000010442|0000000000851632|100.00
05022024|505160|000007137|0000000001938159|000007137|0000000001938159|100.00
05022024|505163|000007367|0000000006867886|000009740|0000000009406163|075.64
05022024|505192|000005025|0000000007559359|000009376|0000000014057698|053.59
05022024|505196|000001973|0000000001038383|000001973|0000000001038383|100.00
05022024|505200|000002456|0000000009545858|000007653|0000000029733664|032.09
05022024|505212|000000309|0000000000049897|000000309|0000000000049897|100.00
05022024|505216|000000260|0000000000426233|000000260|0000000000426233|100.00
05022024|505232|000000527|0000000001209597|000000604|0000000001400165|087.25
05022024|505242|000001016|0000000006688633|000001803|0000000011836448|056.35
05022024|505250|000002334|0000000000346667|000002334|0000000000346667|100.00
05022024|505255|000003036|0000000004534115|000007518|0000000011299004|040.38
05022024|505283|000004525|0000000003057317|000014256|0000000009683715|031.74
05022024|505285|000000001|0000000000000249|000000001|0000000000000249|100.00
05022024|505299|000006478|0000000004035794|000009132|0000000005723964|070.94
