TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-02-05,2024-02-05,CM,BSE,STK,533408,INF209KB18D3,BSLGOLDETF,E,,,,,Aditya Birla Sun Life Mutual F,56.41,56.47,55.94,56.00,56.00,56.50,,56.02,,,4036,226495.00,101,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533427,INE932K01015,VMS,XT,,,,,VMS INDUSTRIES LTD.,44.59,46.41,44.59,46.41,46.41,45.50,,46.41,,,16551,759423.00,39,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533451,INE725L01011,KARMAENG,T,,,,,KARMA ENERGY LTD.,100.25,100.25,100.25,100.25,100.25,102.25,,100.25,,,851,85312.00,18,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533452,INE726L01019,DELPHIFX,B,,,,,DELPHI WORLD MONEY LIMITED,282.15,284.20,271.65,275.60,276.25,281.75,,274.55,,,5007,1384674.00,402,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533470,INE573K01017,RUSHIL,B,,,,,RUSHIL DECOR LTD.,356.50,368.90,346.85,351.45,351.00,350.90,,350.75,,,12119,4356956.00,725,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533477,INE130L01014,ENKEIWHEL,X,,,,,ENKEI WHEELS (INDIA) LTD.,570.15,570.15,558.00,561.65,558.00,570.15,,561.65,,,3154,1777239.00,70,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533482,INE524L01026,KRIDHANINF,T,,,,,KRIDHAN INFRA LIMITED,5.14,5.15,5.14,5.15,5.15,4.91,,5.10,,,92243,474954.00,66,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533499,INE224M01013,BGLOBAL,Z,,,,,BHARATIYA GLOBAL INFOMEDIA LTD,4.04,4.04,4.04,4.04,4.04,3.85,,3.75,,,24374,98470.00,33,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533506,INE878H01024,INVENTURE,T,,,,,INVENTURE GROWTH & SECURITIES,3.03,3.05,2.98,3.00,3.00,3.03,,3.00,,,1691424,5101039.00,1168,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533519,INE498L01015,L&TFH,A,,,,,L&T FINANCE HOLDINGS LTD.,175.95,179.00,172.65,173.25,173.25,174.60,,173.15,,,566311,99998293.00,5271,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533520,INE126M01010,YAARI,T,,,,,Yaari Digital Integrated Servi,13.00,13.00,11.85,11.90,11.90,12.47,,12.01,,,23225,280010.00,72,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533540,INE040M01013,TREEHOUSE,B,,,,,TREE HOUSE EDUCATION & ACCESSO,22.56,23.87,22.56,23.43,23.49,23.55,,23.36,,,13402,315123.00,330,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533543,INE650L01011,BROOKS,B,,,,,BROOKS LABORATORIES LTD.,150.00,150.00,127.00,130.00,130.00,140.95,,130.35,,,27502,3627920.00,1465,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533552,INE895B01021,RUPA,B,,,,,RUPA & COMPANY LTD.,277.85,286.35,277.85,283.75,283.75,277.80,,283.65,,,19141,5422841.00,722,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533553,INE419M01027,TDPOWERSYS,A,,,,,T D POWER SYSTEMS LTD.,292.80,298.50,283.25,284.80,286.00,287.65,,284.45,,,55258,16151152.00,1621,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533570,INF846K01W80,AXISGOLD,E,,,,,AXIS MUTUAL FUND - AXIS GOLD E,53.55,53.55,53.11,53.14,53.13,53.60,,53.17,,,9436,502588.00,295,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533573,INE901L01018,APLLTD,A,,,,,ALEMBIC PHARMACEUTICALS LTD.,957.55,1033.15,957.55,965.15,964.95,957.05,,965.10,,,37849,37390095.00,2654,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533576,INE590L01019,VASWANI,B,,,,,VASWANI INDUSTRIES LTD.,33.00,34.73,32.35,34.24,34.25,32.58,,34.25,,,49597,1653843.00,516,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533581,INE457L01011,PGEL,A,,,,,PG ELECTROPLAST LTD.,2004.00,2034.70,1927.65,1936.00,1932.85,1980.70,,1932.00,,,3814,7438681.00,659,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533602,INE050L01048,LESHAIND,X,,,,,LESHA INDUSTRIES LTD.,5.10,5.13,4.90,4.97,4.95,4.94,,4.97,,,484356,2408638.00,969,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533605,INE023M01027,SETUINFRA,Z,,,,,SETUBANDHAN INFRASTRUCTURE LIM,0.82,0.82,0.82,0.82,0.82,0.79,,0.85,,,11508,9436.00,6,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533608,INE123M01017,RDBRL,X,,,,,RDB RASAYANS LTD.,173.00,173.00,163.00,169.00,167.50,166.60,,169.00,,,106972,18131345.00,443,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533629,INE440L01017,TIJARIA,B,,,,,TIJARIA POLYPIPES LTD.,6.18,6.28,5.99,6.06,6.06,5.99,,6.05,,,14469,88894.00,97,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533632,INE912L01015,ONELIFECAP,T,,,,,ONELIFE CAPITAL ADVISORS LTD.,17.55,17.55,16.15,17.31,17.48,17.00,,17.29,,,38227,632979.00,66,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533638,INE060J01017,FLEXITUFF,B,,,,,FLEXITUFF VENTURES INTERNATION,47.24,47.25,44.10,44.67,44.50,47.41,,44.08,,,5746,261187.00,288,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533655,INE152M01016,TRITURBINE,A,,,,,TRIVENI TURBINE LTD.,374.40,374.40,351.20,355.20,355.20,367.15,,354.00,,,32783,11951684.00,1652,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533676,INE337M01013,INDOTHAI,T,,,,,INDO THAI SECURITIES LTD.,328.55,329.75,318.95,318.95,318.95,318.95,,318.20,,,3660,1193991.00,74,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533704,INE122M01019,ESSARSHPNG,B,,,,,ESSAR SHIPPING LTD.,31.32,32.35,30.95,31.18,31.11,30.81,,31.20,,,34673,1094365.00,458,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533719,INF397L01554,LICMFGOLD,E,,,,,IDBI MUTUAL FUND - IDBI GOLD E,5757.00,5797.00,5715.00,5715.00,5715.00,5720.00,,5703.05,,,11,63257.00,11,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533758,INE702C01027,APLAPOLLO,A,,,,,APL APOLLO TUBES LTD.,1475.60,1494.30,1421.30,1435.05,1435.05,1478.95,,1435.60,,,50905,74019522.00,6792,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533761,INE390G01014,GPTINFRA,T,,,,,GPT INFRAPROJECTS LTD.,185.00,185.00,184.50,184.50,184.50,188.25,,184.50,,,6277,1160970.00,45,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533896,INE258M01011,FERVENTSYN,XT,,,,,FERVENT SYNERGIES LTD.,23.00,23.90,21.85,23.17,22.20,23.00,,23.17,,,12433,276606.00,98,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533941,INE480M01011,THOMASCOTT,T,,,,,THOMAS SCOTT (INDIA) LIMITED,317.50,317.50,317.50,317.50,317.50,311.30,,317.50,,,1255,398462.00,15,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,533982,INE482B01010,TERASOFT,T,,,,,TERA SOFTWARE LTD.,63.00,66.20,61.00,66.20,66.20,63.05,,66.05,,,48522,3151014.00,205,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534060,INE793G01035,PMCFIN,XT,,,,,PMC FINCORP LIMITED,3.10,3.12,2.97,3.04,3.04,3.01,,3.04,,,2406042,7379132.00,2766,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534063,INE241F01011,FUTSOL,X,,,,,FUTURISTIC SOLUTIONS LTD.,101.22,101.22,101.22,101.22,101.22,96.40,,101.22,,,679,68728.00,24,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534064,INE123D01024,AIML,X,,,,,ALLIANCE INTEGRATED METALIKS L,36.44,37.45,36.00,37.40,37.02,35.67,,37.40,,,753047,28169721.00,328,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534076,INE743M01012,RHIM,A,,,,,RHI MAGNESITA INDIA LIMITED,734.05,737.50,716.30,721.10,716.40,731.85,,720.30,,,5003,3634411.00,678,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534091,INE745G01035,MCX,A,,,,,MULTI COMMODITY EXCHANGE OF IN,3675.15,3890.00,3608.85,3852.50,3852.50,3653.00,,3850.10,,,56287,212566465.00,5689,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534139,INE839M01018,SCHNEIDER,A,,,,,SCHNEIDER ELECTRIC INFRASTRUCT,462.00,478.30,449.95,475.75,475.75,462.85,,475.40,,,156111,73015681.00,3986,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534190,INE550L01013,OLPCL,XT,,,,,OLYMPIC CARDS LTD.,4.69,4.69,4.37,4.60,4.60,4.60,,4.60,,,31155,136834.00,55,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534309,INE095N01031,NBCC,A,,,,,NBCC (India) Limited,176.50,176.50,161.20,166.00,166.00,169.20,,166.10,,,12694466,2146916822.00,119155,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534312,INE472M01018,MTEDUCARE,T,,,,,MT EDUCARE LTD.,4.10,4.20,4.05,4.07,4.07,4.12,,4.07,,,31616,129592.00,64,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534328,INE750M01017,HEXATRADEX,B,,,,,HEXA TRADEX LTD.,151.05,156.15,151.05,155.00,155.00,153.85,,153.45,,,238,36822.00,38,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534338,INE393F01010,MAXHEIGHTS,X,,,,,MAXHEIGHTS INFRASTRUCTURE LTD.,66.00,66.00,63.00,63.90,64.00,63.17,,63.90,,,13152,837278.00,74,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534369,INE760L01018,TBZ,B,,,,,TRIBHOVANDAS BHIMJI ZAVERI LTD,136.75,137.25,130.55,133.05,132.60,133.80,,132.40,,,11607,1559647.00,242,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534392,INE050M01012,VSSL,B,,,,,VARDHMAN SPECIAL STEELS LTD.,212.20,221.00,212.20,217.70,215.60,214.90,,217.50,,,19581,4266805.00,767,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534422,INE204N01013,LOOKS,X,,,,,LOOKS HEALTH SERVICES LIMITED,6.07,6.07,6.00,6.06,6.06,6.07,,6.06,,,14151,85315.00,42,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534425,INE247M01014,SPECIALITY,B,,,,,SPECIALITY RESTAURANTS LTD.,264.30,287.25,258.30,261.95,263.05,259.10,,262.35,,,21401,5840608.00,1125,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534532,INE142K01011,LYPSAGEMS,B,,,,,LYPSA GEMS & JEWELLERY LTD,6.53,6.67,6.36,6.54,6.54,6.54,,6.59,,,27252,178366.00,123,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534563,INE253N01010,MASL,MT,,,,,MAX ALERT SYSTEMS LTD.,3.75,3.75,3.72,3.72,3.72,3.58,,3.72,,,10400,38840.00,4,F1,800,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534597,INE834M01019,RTNINDIA,A,,,,,RATTANINDIA ENTERPRISES LIMITE,89.41,92.57,87.05,87.51,87.51,88.64,,87.50,,,1585977,142464098.00,10329,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534598,INE735M01018,SAMPANN,T,,,,,Sampann Utpadan India Limited,24.40,24.40,24.36,24.36,24.36,24.85,,24.36,,,3819,93056.00,25,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534600,INE391J01024,JTLIND,A,,,,,JTL INDUSTRIES LIMITED,273.70,276.00,268.00,270.30,270.30,269.50,,270.25,,,110943,30189829.00,1862,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534612,INE436N01029,AMTL,XT,,,,,ADVANCE METERING TECHNOLOGY LT,51.67,51.72,51.67,51.72,51.72,50.71,,51.72,,,27935,1444648.00,120,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534615,INE553C01016,NECCLTD,T,,,,,NORTH EASTERN CARRYING CORPORA,33.80,33.97,33.50,33.97,33.97,32.36,,34.18,,,330337,11218837.00,723,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534618,INE299N01013,WAAREERTL,T,,,,,WAAREE RENEWABLE TECHNOLOGIES,4444.75,4444.75,4444.75,4444.75,4444.75,4233.10,,4444.75,,,26683,118599264.00,962,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534623,INE524N01014,JUPITERIN,XT,,,,,JUPITER INFOMEDIA LTD.,48.50,48.50,45.26,45.26,45.26,47.64,,45.26,,,39722,1834304.00,362,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534639,INE581M01016,VINAYAKPOL,X,,,,,VINAYAK POLYCON INTERNATIONAL,25.10,26.36,25.10,26.35,26.35,25.11,,26.35,,,752,19397.00,12,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534674,INE741L01018,DUCON,T,,,,,Ducon Infratechnologies Ltd,10.90,11.41,10.90,11.41,11.41,10.87,,11.40,,,319806,3632617.00,219,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534675,INE195N01013,PROZONER,B,,,,,PROZONE REALTY LIMITED,38.75,39.83,37.87,38.08,38.08,38.70,,38.05,,,374979,14603568.00,1875,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534680,INE559N01010,SRGHFL,B,,,,,SRG HOUSING FINANCE LTD.,290.00,290.00,271.00,273.00,272.00,278.55,,274.25,,,245,68485.00,55,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534691,INE456N01019,COMCL,X,,,,,COMFORT COMMOTRADE LTD.,22.34,22.70,21.80,22.66,22.66,22.34,,22.66,,,33674,756572.00,79,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534708,INE892L01019,SHANTIGURU,MT,,,,,SHANTI GURU INDUSTRIES LIMITED,14.01,14.01,14.01,14.01,14.01,13.35,,14.01,,,24000,336240.00,6,F1,3000,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534731,INE830N01015,BITL,Z,,,,,BRONZE INFRA-TECH LTD.,1.07,1.14,1.04,1.07,1.07,1.09,,1.07,,,27789,29954.00,92,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534732,INE176N01021,CASPIAN,X,,,,,CASPIAN CORPORATE SERVICES LIM,33.90,34.60,31.81,32.75,32.75,33.34,,32.75,,,15834,521448.00,142,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534733,INE175N01023,AERPACE,XT,,,,,Aerpace Industries Limited,8.06,8.06,8.06,8.06,8.06,7.91,,8.06,,,125136,1008596.00,30,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534741,INE247C01023,VIRTUALG,XT,,,,,VIRTUAL GLOBAL EDUCATION LTD.,1.09,1.14,1.07,1.09,1.10,1.11,,1.09,,,1286141,1400865.00,1420,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534742,INE840M01016,ZUARI,B,,,,,ZUARI AGRO CHEMICALS LTD.,236.35,240.90,229.45,233.60,236.10,235.50,,233.85,,,54852,12863760.00,1493,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534748,INE503B01021,STEELXIND,B,,,,,STEEL EXCHANGE INDIA LTD.,17.24,17.87,16.95,17.22,17.22,16.90,,17.25,,,5148737,90016915.00,7914,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534755,INE234G01022,TRIOMERC,X,,,,,TRIO MERCANTILE & TRADING LTD.,0.99,0.99,0.99,0.99,0.99,1.04,,0.99,,,119484,118289.00,99,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534758,INE675C01017,CIGNITITEC,A,,,,,CIGNITI TECHNOLOGIES LTD.,1038.00,1039.95,998.85,1004.55,999.00,1017.75,,1003.80,,,9063,9276700.00,914,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534796,INE198N01017,CDG,XT,,,,,CDG PETCHEM LIMITED,38.13,38.13,38.13,38.13,38.13,37.39,,38.13,,,536,20437.00,5,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534804,INE752H01013,CARERATING,A,,,,,CARE Ratings Limited,1134.65,1163.85,1102.85,1122.10,1128.95,1166.10,,1121.75,,,9314,10459906.00,1097,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534809,INE785M01013,PCJEWELLER,B,,,,,PC JEWELLER LTD.,54.58,54.58,52.25,52.63,52.63,54.02,,52.65,,,527211,28051519.00,3818,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534816,INE121J01017,INDUSTOWER,A,,,,,INDUS TOWERS LIMITED,216.60,218.25,213.25,214.40,214.40,216.25,,214.50,,,935500,201342040.00,11200,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534920,INE899M01012,COVIDH,XT,,,,,COVIDH,1.86,1.86,1.77,1.85,1.85,1.86,,1.85,,,61151,111370.00,37,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,534976,INE665J01013,VMART,A,,,,,V-MART RETAIL LTD.,2076.00,2105.90,2056.55,2089.75,2093.00,2078.60,,2086.15,,,565,1178296.00,89,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535136,INE149O01018,NIBE,X,,,,,NIBE LIMITED,949.75,949.75,932.55,949.75,949.75,904.55,,949.75,,,187798,178012047.00,1144,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535204,INE160O01031,MUKTA,XT,,,,,Mukta Agriculture Limited,4.98,4.98,4.98,4.98,4.98,4.75,,4.98,,,119714,596175.00,230,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535205,INE159O01033,MYSTICELE,X,,,,,Mystic Electronics Limited,7.53,7.56,6.90,7.56,7.56,7.20,,7.56,,,112995,833003.00,276,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535267,INE274M01026,COMFINCAP,X,,,,,COMFORT FINCAP LTD.,11.10,11.29,11.05,11.14,11.14,11.05,,11.14,,,208047,2328194.00,671,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535276,INF200K01VT2,SBISENSEX,A,,,,,SBI MUTUAL FUND - SBI ETF SENS,776.02,785.98,774.58,777.15,777.90,780.19,,777.15,,,66625,51938226.00,269,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535279,INE583M01012,BMAL,M,,,,,BOTHRA METALS & ALLOYS LTD.,9.00,9.00,9.00,9.00,9.00,8.78,,9.00,,,4000,36000.00,1,F1,4000,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535322,INE612J01015,REPCOHOME,A,,,,,REPCO HOME FINANCE LTD.,457.05,477.65,444.40,448.45,448.45,455.80,,447.95,,,61047,28278501.00,2645,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535387,INE191O01010,LAKHOTIA,XT,,,,,LAKHOTIA POLYESTERS (INDIA) LT,48.50,48.50,48.50,48.50,48.50,50.20,,48.50,,,100,4850.00,2,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535431,INE168O01026,GCMSECU,T,,,,,GCM SECURITIES LTD,1.10,1.10,1.10,1.10,1.10,1.12,,1.10,,,256157,281772.00,192,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535458,INE047O01014,NIBL,T,,,,,NRB INDUSTRIAL BEARINGS LTD.,39.50,40.40,39.30,39.50,39.50,39.50,,39.02,,,3814,151156.00,32,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535566,INE902D01013,KIFS,X,,,,,KIFS FINANCIAL SERVICES LTD.,165.00,175.00,160.20,170.35,171.75,160.95,,170.35,,,1746,300606.00,47,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535601,INE099F01013,SREEL,B,,,,,SREELEATHERS LTD.,373.05,384.80,369.95,374.95,375.00,373.90,,375.60,,,5862,2198434.00,767,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535602,INE597I01028,SHARDAMOTR,B,,,,,SHARDA MOTOR INDUSTRIES LTD,1340.30,1379.65,1340.30,1352.25,1346.50,1333.65,,1351.60,,,1441,1959438.00,367,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535620,INE160L01011,BINNYMILLS,Z,,,,,BINNY MILLS LTD.,219.55,219.55,219.55,219.55,219.55,209.10,,219.55,,,1480,324934.00,13,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535621,INE159L01013,SVGLOBAL,X,,,,,S V GLOBAL MILL LTD.,98.98,107.00,97.50,100.59,100.02,101.00,,100.59,,,1685,173586.00,33,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535647,INE807O01011,SDC,MT,,,,,SDC TECHMEDIA LIMITED,10.34,10.34,10.34,10.34,10.34,10.88,,10.34,,,10000,103400.00,1,F1,10000,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535648,INE599M01018,JUSTDIAL,A,,,,,JUST DIAL LTD.,811.30,845.00,801.90,821.00,820.10,809.85,,820.85,,,56616,46542895.00,3906,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535657,INE860E01011,OONE,XT,,,,,OBJECTONE INFORMATION SYSTEMS,21.24,21.24,20.18,20.18,20.18,21.24,,20.18,,,28626,580274.00,97,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535667,INE474O01010,IFINSEC,XT,,,,,INDIA FINSEC LTD.,75.00,78.00,71.35,75.05,75.05,75.00,,75.05,,,938,69063.00,17,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535693,INE320I01017,BRAHMINFRA,XT,,,,,BRAHMAPUTRA INFRASTRUCTURE LTD,72.87,72.87,70.63,70.63,70.63,72.07,,70.63,,,15555,1122588.00,87,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535719,INE989J01017,QUEST,XT,,,,,QUEST SOFTECH (INDIA) LTD,47.98,47.98,44.29,45.02,45.02,46.62,,45.02,,,27165,1251506.00,98,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535730,INE731G01027,KHOOBSURAT,XT,,,,,KHOOBSURAT LTD,1.69,1.70,1.60,1.65,1.66,1.66,,1.65,,,547130,898456.00,853,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535754,INE876N01018,ORIENTCEM,A,,,,,ORIENT CEMENT LTD,282.70,288.00,261.65,267.10,267.10,279.45,,267.00,,,86100,23958120.00,3179,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535755,INE647O01011,ABFRL,A,,,,,Aditya Birla Fashion and Retai,249.30,253.95,245.85,247.75,248.95,248.25,,248.05,,,168558,42278363.00,2740,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535789,INE148I01020,IBULHSGFIN,A,,,,,INDIABULLS HOUSING FINANCE LTD,191.80,192.75,180.40,182.75,182.75,189.45,,182.85,,,736308,138366208.00,7065,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535910,INE340O01013,MMLF,M,,,,,MONEY MASTERS LEASING & FINANC,89.00,89.00,89.00,89.00,89.00,88.90,,89.00,,,2500,222500.00,1,F1,2500,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535916,INE030P01017,ALSL,M,,,,,ALACRITY SECURITIES LTD,45.99,47.51,45.70,46.20,46.20,45.25,,46.20,,,72000,3343600.00,9,F1,8000,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535917,INE200P01016,GCMCOMM,MT,,,,,GCM COMMODITY & DERIVATIVES LT,7.58,7.58,7.58,7.58,7.58,7.22,,7.58,,,12000,90960.00,2,F1,6000,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,535958,INE418N01035,ESSENTIA,T,,,,,Integra Essentia Limited,6.20,6.20,6.20,6.20,6.20,6.32,,6.20,,,393213,2437920.00,671,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536073,INE890N01019,JULIEN,X,,,,,JULIEN AGRO INFRATECH LIMITED,27.10,27.10,25.50,25.50,25.50,25.95,,25.50,,,61662,1620499.00,161,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536128,INE211P01021,VKJINFRA,XT,,,,,VKJ INFRADEVELOPERS LTD,0.59,0.59,0.55,0.58,0.59,0.57,,0.58,,,1618856,952375.00,1250,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536264,INE906O01011,TIGERLOGS,XT,,,,,TIGER LOGISTICS (INDIA) LTD,826.00,835.00,815.00,816.35,818.00,824.65,,816.35,,,7921,6517076.00,217,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536456,INE594O01015,RJBIOTECH,MT,,,,,R J BIO-TECH LTD,4.32,4.32,4.32,4.32,4.32,4.32,,4.32,,,3000,12960.00,1,F1,3000,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536493,INE690O01011,JK AGRI,X,,,,,JK AGRI GENETICS LTD,425.00,428.40,415.00,415.05,415.00,422.45,,415.05,,,615,257889.00,53,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536507,INE452O01016,FLFL,Z,,,,,FUTURE LIFESTYLE FASHIONS LTD,2.80,2.86,2.78,2.81,2.81,2.84,,2.82,,,166516,469045.00,152,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536565,INE314I01036,TRIMURTHI,XT,,,,,Trimurthi Limited,8.97,8.97,8.97,8.97,8.97,9.44,,8.97,,,197,1767.00,9,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536659,INE428B01013,PVVINFRA,XT,,,,,PVV Infra Limited,23.50,24.04,23.50,24.03,24.03,22.90,,24.03,,,65218,1559654.00,192,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,536672,INE962O01014,VCU,XT,,,,,VCU DATA MANAGEMENT LTD,7.21,7.22,7.21,7.22,7.22,7.35,,7.22,,,19441,140250.00,82,F1,1,,,,,
