TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-01-01,2024-01-01,CM,BSE,STK,505515,INE203N01015,SHYMINV,X,,,,,SHYAMKAMAL INVESTMENTS LTD.,6.67,6.70,6.67,6.70,6.70,6.66,,6.70,,,62162,415063.00,114,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505523,INE272E01027,MAHACORP,X,,,,,MAHARASHTRA CORPORATION LTD.,1.68,1.70,1.62,1.65,1.65,1.65,,1.65,,,583029,974577.00,799,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505526,INE966A01022,DOLATALGO,B,,,,,DOLAT ALGOTECH LIMITED,63.80,64.41,62.53,64.21,64.05,62.55,,64.16,,,25880,1642076.00,359,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505533,INE274F01020,WESTLIFE,A,,,,,WESTLIFE FOODWORLD LIMITED,831.00,831.00,814.00,818.85,822.05,815.30,,819.15,,,4041,3305383.00,466,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505537,INE256A01028,ZEEL,A,,,,,ZEE ENTERTAINMENT ENTERPRISES,272.90,287.75,272.90,285.00,285.00,274.65,,285.05,,,633107,177202309.00,5910,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505590,INE308E01029,SVPGLOB,T,,,,,SVP GLOBAL TEXTILES LIMITED,9.90,9.90,9.71,9.71,9.71,9.90,,9.71,,,26457,258849.00,51,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505650,INE178E01026,SKYLMILAR,XT,,,,,SKYLINE MILLARS LTD.,14.99,14.99,14.21,14.98,14.98,14.75,,14.98,,,12773,187792.00,127,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505681,INE469A01019,BIMETAL,X,,,,,BIMETAL BEARINGS LTD.,618.65,618.65,591.05,598.30,603.00,604.10,,598.30,,,260,156182.00,40,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505688,INE561C01019,BHARATGEAR,B,,,,,BHARAT GEARS LTD.,115.50,115.90,114.25,115.70,115.70,115.50,,115.45,,,1888,217585.00,80,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505690,INE856A01017,BRADYM,XT,,,,,BRADY & MORRIS ENGINEERING CO.,924.50,924.50,838.20,838.20,838.20,882.30,,838.20,,,1446,1237636.00,138,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505693,INE501N01020,LATIMMETAL,X,,,,,La Tim Metal & Industries Limi,21.39,21.75,20.75,21.68,21.68,21.12,,21.68,,,938181,20159845.00,1778,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505700,INE205B01023,ELECON,A,,,,,ELECON ENGINEERING CO.LTD.,952.95,952.95,930.00,937.70,938.00,926.90,,937.40,,,7616,7137144.00,583,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505703,INE498D01012,DECANBRG,XT,,,,,DECCAN BEARINGS LTD.,36.11,36.11,36.11,36.11,36.11,36.10,,36.11,,,2,72.00,1,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505710,INE266D01021,GRAUWEIL,B,,,,,GRAUER & WEIL (INDIA) LTD.,130.20,136.35,130.20,134.40,134.40,130.75,,134.40,,,199414,26762475.00,1412,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505712,INE705G01021,HIMTEK,XT,,,,,HIM TEKNOFORGE LIMITED,180.00,181.00,176.75,177.60,177.60,182.10,,177.60,,,11558,2064315.00,170,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505714,INE524A01029,GABRIEL,A,,,,,GABRIEL INDIA LTD.,395.05,404.75,395.05,402.45,401.80,393.85,,402.75,,,33190,13358641.00,1558,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505720,INE688E01024,HERCULES,B,,,,,HERCULES HOISTS LTD.,355.95,364.00,353.00,360.95,358.00,350.55,,359.95,,,4080,1465072.00,243,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505725,INE598D01027,AQFINTECH,X,,,,,ALGOQUANT FINTECH LIMITED,1096.00,1144.90,1084.50,1109.25,1109.25,1095.90,,1109.25,,,4988,5524194.00,88,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505726,INE559A01017,IFBIND,A,,,,,IFB INDUSTRIES LTD.,927.60,959.35,927.60,953.10,955.00,936.50,,955.00,,,633,603208.00,131,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505729,INE638A01035,SINGER,X,,,,,SINGER INDIA LTD.,107.85,110.95,107.60,109.40,110.30,107.85,,109.40,,,128418,14059695.00,579,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505737,INE403C01014,INTLCOMBQ,X,,,,,INTERNATIONAL COMBUSTION (INDI,1495.00,1497.00,1426.00,1462.50,1462.50,1479.30,,1462.50,,,1861,2696390.00,181,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505744,INE529A01010,FMGOETZE,B,,,,,FEDERAL-MOGUL GOETZE (INDIA) L,356.05,366.75,356.05,366.15,366.00,360.50,,365.80,,,3632,1320971.00,243,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505750,INE636D01033,JOSTS,XT,,,,,JOSTS ENGINEERING CO.LTD.,637.90,637.90,608.00,616.05,616.05,628.90,,616.05,,,779,479595.00,31,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505790,INE513A01022,SCHAEFFLER,A,,,,,Schaeffler India Limited,3180.05,3221.05,3168.00,3211.40,3213.05,3202.20,,3210.20,,,707,2259285.00,197,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505797,INE860N01012,MPCOSEMB,XT,,,,,MIPCO SEAMLESS RINGS (GUJARAT),35.33,35.33,35.33,35.33,35.33,34.64,,35.33,,,735,25967.00,16,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505800,INE384A01010,RANEHOLDIN,B,,,,,RANE HOLDINGS LTD.,1272.00,1338.10,1272.00,1309.80,1316.40,1281.30,,1311.95,,,739,966780.00,140,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505827,INE568F01017,SNL,X,,,,,SNL BEARINGS LTD.,406.50,409.80,391.00,397.75,397.75,400.90,,397.75,,,8634,3462930.00,257,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505840,INE058D01030,JAIPAN,X,,,,,JAIPAN INDUSTRIES LTD.,35.80,35.97,34.60,35.13,35.13,35.08,,35.13,,,3352,118625.00,72,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505850,INE545L01039,MANCREDIT,X,,,,,MANGAL CREDIT AND FINCORP LTD.,112.60,116.00,108.00,110.55,108.00,113.00,,110.55,,,27755,3108583.00,147,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505854,INE391D01019,TRF,B,,,,,TRF LTD.,256.90,257.00,252.05,252.85,252.85,253.25,,253.75,,,7654,1949109.00,281,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505872,INE765D01014,WPIL,B,,,,,WPIL LTD.,3848.00,3875.00,3761.40,3868.75,3868.75,3799.35,,3868.75,,,4708,18053879.00,462,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505890,INE717A01029,KENNAMET,A,,,,,KENNAMETAL INDIA LTD.,2530.95,2530.95,2472.00,2481.40,2481.40,2483.15,,2481.40,,,3227,8039095.00,296,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505893,INE724D01011,HINDHARD,X,,,,,HINDUSTAN HARDY LIMITED,527.50,559.00,520.00,526.85,535.00,527.50,,526.85,,,1349,720730.00,55,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,505978,INE440G01017,TRITONV,X,,,,,TRITON VALVES LTD.,1456.00,1514.90,1456.00,1502.30,1500.00,1474.55,,1502.30,,,902,1341202.00,75,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506003,INE618D01015,SUDAI,XT,,,,,SUDAL INDUSTRIES LTD.,25.08,25.08,25.08,25.08,25.08,24.59,,25.08,,,3192,80055.00,7,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506022,INE603A01013,PRAKASH,T,,,,,PRAKASH INDUSTRIES LTD.,167.00,175.45,165.15,175.45,175.45,167.10,,175.55,,,44163,7677901.00,290,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506074,INE968D01022,ARSHIYA,T,,,,,ARSHIYA LIMITED,8.35,8.35,8.35,8.35,8.35,8.52,,8.35,,,584763,4882771.00,104,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506076,INE536A01023,GRINDWELL,A,,,,,GRINDWELL NORTON LTD.,2370.05,2389.00,2308.20,2356.55,2335.00,2325.85,,2359.45,,,2790,6556043.00,725,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506079,INE651C01018,LAKPRE,Z,,,,,LAKSHMI PRECISION SCREWS LTD.,5.47,5.47,5.47,5.47,5.47,5.21,,5.56,,,151,825.00,4,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506105,INE441L01015,STANROS,X,,,,,STANROSE MAFATLAL INVESTMENTS,79.90,80.00,78.00,79.99,79.99,79.29,,79.99,,,673,53449.00,24,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506109,INE727B01026,GENESYS,B,,,,,GENESYS INTERNATIONAL CORPORAT,417.95,436.00,408.00,433.15,430.00,409.75,,430.85,,,13945,5908750.00,397,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506122,INE820M01018,PANKAJPIYUS,X,,,,,Pankaj Piyush Trade & Inv. Ltd,135.60,135.60,122.80,126.80,129.25,129.15,,126.80,,,1436,183575.00,19,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506128,INE383L01019,PARNAXLAB,X,,,,,PARNAX LAB LTD.,88.90,88.90,84.51,88.04,88.04,88.16,,88.04,,,5309,460107.00,104,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506134,INE512D01028,INTELLCAP,XT,,,,,INTELLIVATE CAPITAL VENTURES L,123.15,123.15,123.15,123.15,123.15,125.65,,123.15,,,338511,41687629.00,216,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506146,INE370E01029,VIVIDHA,B,,,,,VISAGAR POLYTEX LTD.,1.11,1.14,1.07,1.11,1.11,1.09,,1.10,,,1052727,1169541.00,542,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506184,INE879E01037,KANANIIND,B,,,,,KANANI INDUSTRIES LTD.,7.55,7.84,7.50,7.80,7.75,7.50,,7.80,,,314241,2417848.00,1251,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506186,INE403B01016,GCKL,X,,,,,GALAXY CLOUD KITCHENS LIMITED,15.29,15.59,13.91,14.12,14.12,14.62,,14.12,,,12356,177252.00,66,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506194,INE643K01018,ASL,B,,,,,ARIHANT SUPERSTRUCTURES LIMITE,254.90,278.90,254.90,273.65,273.65,271.15,,273.90,,,4610,1267322.00,238,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506197,INE416D01022,BLISSGVS,B,,,,,BLISS GVS PHARMA LTD.,126.85,128.10,124.60,124.85,125.00,124.60,,124.85,,,24133,3038157.00,451,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506222,INE189B01011,STYRENIX,B,,,,,Styrenix Performance Materials,1472.90,1472.90,1431.10,1449.05,1449.05,1444.00,,1451.10,,,3046,4415029.00,330,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506235,INE426A01027,ALEMBICLTD,B,,,,,ALEMBIC LTD.,91.99,92.10,90.52,91.28,91.28,90.61,,91.46,,,194322,17778841.00,1607,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506248,INE275D01022,AMNPLST,B,,,,,AMINES & PLASTICIZERS LTD.,170.95,170.95,165.45,168.20,168.20,167.25,,167.95,,,3240,544252.00,92,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506260,INE489G01022,ANUHPHR,X,,,,,ANUH PHARMA LTD.,145.65,154.00,145.65,152.55,152.55,146.60,,152.55,,,56461,8496765.00,608,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506261,INE737D01021,MODISONLTD,B,,,,,MODISON LIMITED,141.00,141.35,135.40,136.85,136.85,139.30,,136.05,,,9595,1337093.00,267,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506285,INE462A01022,BAYERCROP,A,,,,,BAYER CROPSCIENCE LTD.,5555.55,5588.80,5449.00,5484.35,5484.35,5533.25,,5500.25,,,1063,5862333.00,346,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506365,INE320M01019,CHEMOPH,XT,,,,,CHEMO PHARMA LABORATORIES LTD.,68.43,68.43,65.60,67.30,67.30,65.18,,67.30,,,3511,233067.00,31,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506390,INE492A01029,HEUBACHIND,B,,,,,Heubach Colorants India Limite,585.05,599.85,567.50,576.65,576.65,588.75,,577.20,,,7079,4155111.00,557,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506395,INE169A01031,COROMANDEL,A,,,,,COROMANDEL INTERNATIONAL LTD.,1264.95,1264.95,1240.25,1245.10,1245.10,1252.35,,1247.55,,,9026,11290872.00,902,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506401,INE288B01029,DEEPAKNI,A,,,,,DEEPAK NITRITE LTD.,2470.05,2520.00,2460.00,2474.75,2474.75,2482.25,,2474.00,,,53257,133018281.00,4358,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506405,INE505A01010,DMCC,B,,,,,DMCC SPECIALITY CHEMICALS LIMI,326.55,346.00,326.55,341.85,342.10,333.20,,341.80,,,12417,4230110.00,793,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506414,INE225B01021,FERMENTA,X,,,,,FERMENTA BIOTECH LIMITED,163.50,168.00,162.05,164.60,164.60,161.60,,164.60,,,9523,1575749.00,203,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506480,INE077F01035,GOCLCORP,B,,,,,GOCL Corporation Limited,518.00,529.55,515.95,520.25,519.00,517.75,,521.35,,,2330,1213848.00,268,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506520,INE693E01016,JAYCH,XT,,,,,JAYSHREE CHEMICALS LTD.,10.65,10.80,10.23,10.79,10.79,10.53,,10.79,,,32008,338628.00,157,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506525,INE138C01024,KANORICHEM,B,,,,,KANORIA CHEMICALS & INDUSTRIES,147.00,147.00,134.15,134.40,134.15,134.15,,134.50,,,5272,714694.00,100,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506528,INE881E01017,KELENRG,XT,,,,,KELTECH ENERGIES LTD.,3047.90,3047.90,3047.90,3047.90,3047.90,3110.10,,3047.90,,,1106,3370977.00,54,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506530,INE060E01018,KEMP,X,,,,,KEMP & COMPANY LTD.,1048.90,1048.90,1048.90,1048.90,1048.90,1049.00,,1048.90,,,1,1048.00,1,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506532,INE265B01019,NITTAGELA,X,,,,,NITTA GELATIN INDIA LTD.,879.95,900.00,858.00,898.00,898.00,871.50,,898.00,,,17215,15357100.00,551,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506543,INE468C01017,MPAGI,XT,,,,,M.P.AGRO INDUSTRIES LTD.,9.35,9.35,9.34,9.35,9.35,8.91,,9.35,,,4063,37988.00,5,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506579,INE321D01016,ORIENTCQ,B,,,,,ORIENTAL CARBON & CHEMICALS LT,825.00,846.00,825.00,838.75,835.50,828.65,,837.55,,,2267,1904270.00,527,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506590,INE602A01031,PCBL,A,,,,,PCBL LIMITED,251.40,256.45,251.15,255.65,256.15,251.40,,255.60,,,46714,11894845.00,1136,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506597,INE841D01013,AMAL,X,,,,,AMAL LTD.,345.00,355.85,345.00,345.85,345.95,344.75,,345.85,,,5186,1799889.00,87,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506605,INE752B01024,POLYCHEM,X,,,,,POLYCHEM LTD.,2999.00,3045.00,2855.00,3038.75,3038.75,2900.00,,3038.75,,,226,677346.00,56,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506618,INE277B01014,PUNJABCHEM,B,,,,,PUNJAB CHEMICALS AND CROP PROT,1323.30,1348.95,1320.55,1333.80,1328.90,1317.45,,1334.75,,,1061,1415869.00,163,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506640,INE218N01021,GUJCMDS,X,,,,,GUJCHEM DISTILLERS INDIA LTD.,76.04,76.04,76.04,76.04,76.04,72.42,,76.04,,,1053,80070.00,21,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506642,INE888C01040,SADHNANIQ,B,,,,,SADHANA NITROCHEM LTD.,88.01,92.49,88.00,91.38,91.38,86.78,,91.18,,,330491,30007155.00,2570,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506655,INE659A01023,SUDARSCHEM,A,,,,,SUDARSHAN CHEMICAL INDUSTRIES,536.10,564.00,536.10,555.00,553.60,548.75,,555.60,,,12634,7030245.00,829,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506680,INE014B01011,TRELCHE-B,T,,,,,TECIL CHEMICALS & HYDRO POWER,21.10,21.10,20.71,20.71,20.71,21.13,,20.61,,,311,6441.00,3,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506685,INE405A01021,ULTRAMAR,B,,,,,ULTRAMARINE & PIGMENTS LTD.,412.65,425.00,412.60,420.05,420.05,412.60,,420.05,,,39075,16422149.00,771,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506687,INE687A01016,TRANSPEK,B,,,,,TRANSPEK INDUSTRY LTD.,1820.55,1870.00,1795.15,1858.65,1858.00,1795.05,,1858.65,,,4142,7616611.00,225,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506690,INE351A01035,UNICHEMLAB,A,,,,,UNICHEM LABORATORIES LTD.,406.15,417.85,406.15,412.45,413.90,406.90,,413.15,,,3824,1579269.00,521,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506734,INE741A01011,MYSORPETRO,X,,,,,MYSORE PETRO CHEMICALS LTD.,163.00,166.95,160.00,163.35,163.15,162.70,,163.35,,,3141,516267.00,40,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506767,INE150B01039,ALKYLAMINE,A,,,,,ALKYL AMINES CHEMICALS LTD.,2554.95,2710.00,2532.25,2701.20,2701.20,2537.55,,2701.35,,,59489,157687179.00,7772,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506808,INE400A01014,TUTIALKA,X,,,,,TUTICORIN ALKALI CHEMICALS AND,100.35,101.80,97.05,99.05,99.05,100.39,,99.05,,,56348,5575901.00,481,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506820,INE203A01020,ASTRAZEN,A,,,,,ASTRAZENECA PHARMA INDIA LTD.,5574.95,5687.45,5530.00,5614.95,5614.95,5519.85,,5643.85,,,1194,6701361.00,349,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506852,INE607A01022,PRIMO,A,,,,,Primo Chemicals Limited,50.49,50.70,49.60,49.84,50.18,50.19,,49.84,,,161676,8106438.00,958,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506854,INE639B01015,TANFACIND,B,,,,,TANFAC INDUSTRIES LTD.,2494.90,2494.90,2440.00,2450.70,2450.70,2461.10,,2450.70,,,4976,12189536.00,311,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506858,INE636P01011,GUJPETR,XT,,,,,GUJARAT PETROSYNTHESE LTD.,51.86,51.86,48.61,50.55,50.55,50.84,,50.55,,,1871,95191.00,55,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506863,INE716M01034,SWADEIN,XT,,,,,SWADESHI INDUSTRIES LEASING CO,1.82,1.82,1.82,1.82,1.82,1.82,,1.82,,,574,1044.00,4,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506879,INE942C01045,GUJTHEM,B,,,,,GUJARAT THEMIS BIOSYN LTD.,256.00,284.70,255.00,269.15,269.15,256.55,,269.15,,,988575,266134071.00,8520,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506906,INE467X01015,SCBL,X,,,,,Saptak Chem And Business Limit,2.94,3.02,2.85,3.02,3.02,2.88,,3.02,,,14813,44243.00,49,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506910,INE703C01025,JAYSYN,XT,,,,,JAYSYNTH DYESTUFF (INDIA) LTD.,124.95,124.95,120.20,124.05,124.00,122.20,,124.05,,,4604,570733.00,69,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506919,INE987A01010,MAKERSL,XT,,,,,MAKERS LABORATORIES LTD.,140.00,145.50,138.00,143.95,143.95,138.60,,143.95,,,5550,793929.00,86,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506935,INE423K01015,CONTCHM,XT,,,,,CONTINENTAL CHEMICALS LTD.,71.10,71.10,68.25,70.90,70.90,71.15,,70.90,,,120,8364.00,7,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506943,INE572A01036,JBCHEPHARM,A,,,,,J.B.CHEMICALS & PHARMACEUTICAL,1643.45,1643.45,1606.20,1612.75,1612.75,1624.40,,1615.45,,,4398,7115565.00,595,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506947,INE334N01018,ADVPETR-B,XT,,,,,ADVANCE PETROCHEMICALS LTD.,178.20,178.20,175.95,175.95,175.95,174.75,,175.95,,,150,26617.00,2,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506979,INE046E01025,APTPACK,XT,,,,,APT PACKAGING LTD.,35.90,35.90,35.90,35.90,35.90,35.90,,35.90,,,120,4308.00,2,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,506981,INE472D01017,BLUECHIPT,X,,,,,BLUE CHIP TEX INDUSTRIES LTD.,152.15,152.95,148.70,150.00,150.00,152.15,,150.00,,,392,58818.00,19,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507155,INE574A01016,JAGAJITIND,XT,,,,,JAGATJIT INDUSTRIES LTD.,206.00,207.30,200.00,204.55,202.00,204.85,,204.55,,,18256,3723550.00,351,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507180,INE133B01019,KESARENT,X,,,,,KESAR ENTERPRISES LTD.,96.00,101.97,96.00,98.45,98.95,99.80,,98.45,,,1817,179781.00,35,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507205,INE133E01013,TI,B,,,,,TILAKNAGAR INDUSTRIES LTD.,243.95,243.95,239.85,240.60,240.85,240.85,,240.60,,,17674,4259316.00,551,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507265,INE044N01021,EMERALL,X,,,,,Emerald Leisures Limited,122.40,122.40,111.50,111.50,111.50,116.90,,111.50,,,915,103443.00,22,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507300,INE615A01025,RAVALSUGAR,XT,,,,,RAVALGAON SUGAR FARM LTD.,895.55,895.55,895.55,895.55,895.55,942.65,,895.55,,,181,162094.00,16,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507315,INE623A01011,SAKHTISUG,B,,,,,SAKTHI SUGARS LTD.,29.30,29.30,28.55,28.68,28.61,28.68,,28.65,,,52814,1524329.00,278,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507410,INE711A01022,WALCHANNAG,B,,,,,WALCHANDNAGAR INDUSTRIES LTD.,194.90,195.25,186.95,193.10,192.05,188.50,,193.25,,,25662,4897953.00,712,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507438,INE076C01018,IFBAGRO,B,,,,,IFB AGRO INDUSTRIES LTD.,500.00,540.00,490.35,520.40,520.40,490.85,,520.80,,,6914,3644273.00,641,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507474,INE991B01010,KFBL,XT,,,,,KOTHARI FERMENTATION & BIOCHEM,71.10,73.00,71.10,72.31,72.60,72.44,,72.31,,,8829,638764.00,72,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507486,INE470N01010,CAPRO,XT,,,,,CAPROLACTAM CHEMICALS LTD.,56.15,56.15,55.00,55.00,55.00,56.11,,55.00,,,1424,78653.00,22,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507488,INE075D01018,GMBREW,B,,,,,G.M.BREWERIES LTD.,717.00,731.00,708.15,721.00,719.00,706.15,,720.90,,,19352,13946711.00,1068,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507490,INE625B01014,RANASUG,B,,,,,RANA SUGARS LTD.,23.90,24.18,23.68,23.78,23.78,23.69,,23.84,,,68595,1641929.00,570,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507498,INE544C01023,PICCASUG,XT,,,,,PICCADILY SUGAR & ALLIED INDUS,51.40,51.54,51.31,51.54,51.54,49.09,,51.54,,,32875,1693422.00,193,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507514,INE480C01020,SDBL,B,,,,,SOM DISTILLERIES & BREWERIES L,284.25,290.70,284.25,287.45,287.00,284.25,,287.15,,,73472,21036772.00,1813,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507515,INE557D01015,CJGEL,XT,,,,,C.J.GELATINE PRODUCTS LTD.,23.25,24.50,22.66,23.11,23.11,23.85,,23.11,,,3924,91689.00,17,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507526,INE073G01016,ASALCBR,B,,,,,ASSOCIATED ALCOHOLS & BREWERIE,484.10,505.00,484.05,500.65,500.65,484.10,,499.95,,,20342,10099844.00,1365,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507552,INE976E01023,FOODSIN,B,,,,,FOODS & INNS LTD.,160.15,162.75,159.75,161.50,160.35,160.10,,161.25,,,20357,3276645.00,630,F1,1,,,,,
2024-01-01,2024-01-01,CM,BSE,STK,507580,INE043C01018,IVP,B,,,,,IVP LTD.,225.75,228.65,223.65,228.00,228.65,224.55,,228.10,,,1927,435773.00,108,F1,1,,,,,
