Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01012024,1854021525,0002356
Trade Date <01-JAN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1105,JKIL,EQ,391645,141946,36.24
20,1106,JKLAKSHMI,EQ,140374,66097,47.09
20,1107,JKPAPER,EQ,417724,200608,48.02
20,1108,JKTYRE,EQ,1238508,508944,41.09
20,1109,JLHL,EQ,37891,22565,59.55
20,1110,JMA,EQ,69437,55887,80.49
20,1111,JMFINANCIL,EQ,4803515,1780391,37.06
20,1112,JOCIL,EQ,17124,10768,62.88
20,1113,JPASSOCIAT,EQ,42625553,24197069,56.77
20,1114,JPOLYINVST,EQ,6047,3517,58.16
20,1115,JPPOWER,EQ,155062165,86704462,55.92
20,1116,JSL,EQ,1272725,701918,55.15
20,1117,JSLL,ST,28620,25560,89.31
20,1118,JSWENERGY,EQ,1840554,945365,51.36
20,1119,JSWHL,EQ,2204,961,43.60
20,1120,JSWINFRA,EQ,4134909,2227481,53.87
20,1121,JSWSTEEL,EQ,778184,273498,35.15
20,1122,JTEKTINDIA,EQ,706257,310329,43.94
20,1123,JTLIND,EQ,996857,520134,52.18
20,1124,JUBLFOOD,EQ,1135356,614841,54.15
20,1125,JUBLINDS,EQ,14877,6801,45.71
20,1126,JUBLINGREA,EQ,251387,104120,41.42
20,1127,JUBLPHARMA,EQ,2182903,645391,29.57
20,1128,JUNIORBEES,EQ,366729,214540,58.50
20,1129,JUSTDIAL,EQ,314165,94104,29.95
20,1130,JWL,EQ,608036,404901,66.59
20,1131,JYOTHYLAB,EQ,1467656,475388,32.39
20,1132,KABRAEXTRU,EQ,72273,40230,55.66
20,1133,KAJARIACER,EQ,121064,60047,49.60
20,1134,KAKATCEM,EQ,14413,7475,51.86
20,1135,KALAMANDIR,EQ,1053348,604687,57.41
20,1136,KALYANKJIL,EQ,2369504,1076394,45.43
20,1137,KAMATHOTEL,EQ,38851,27874,71.75
20,1138,KAMDHENU,EQ,156244,57685,36.92
20,1139,KAMOPAINTS,EQ,319596,67795,21.21
20,1140,KANANIIND,EQ,657094,544904,82.93
20,1141,KANDARP,SM,16000,12000,75.00
20,1142,KANORICHEM,EQ,78717,44522,56.56
20,1143,KANPRPLA,EQ,4986,3791,76.03
20,1144,KANSAINER,EQ,210502,113622,53.98
20,1145,KARNIKA,SM,200000,116800,58.40
20,1146,KARURVYSYA,EQ,2367444,1052185,44.44
20,1147,KAYA,EQ,10671,7160,67.10
20,1148,KAYNES,EQ,74461,43737,58.74
20,1149,KBCGLOBAL,EQ,10951851,7728440,70.57
20,1150,KCP,EQ,247322,123683,50.01
20,1151,KDDL,EQ,9104,5261,57.79
20,1152,KDL,SM,2400,2400,100.00
20,1153,KEC,EQ,1043801,606039,58.06
20,1154,KECL,EQ,108900,61199,56.20
20,1155,KEI,EQ,147099,68662,46.68
20,1156,KEL,SM,42000,33600,80.00
20,1157,KELLTONTEC,EQ,1096611,498836,45.49
20,1158,KESORAMIND,EQ,709149,349238,49.25
20,1159,KFINTECH,EQ,608311,345971,56.87
20,1160,KHAICHEM,EQ,1434383,681229,47.49
20,1161,KHAITANLTD,EQ,6898,2720,39.43
20,1162,KHANDSE,EQ,22219,15150,68.18
20,1163,KHFM,SM,31000,9300,30.00
20,1164,KICL,EQ,2782,1399,50.29
20,1165,KILITCH,EQ,9016,5523,61.26
20,1166,KIMS,EQ,64419,36412,56.52
20,1167,KINGFA,EQ,15172,8750,57.67
20,1168,KIOCL,EQ,1614760,501397,31.05
20,1169,KIRIINDUS,EQ,475419,200583,42.19
20,1170,KIRLOSBROS,EQ,50045,36650,73.23
20,1171,KIRLOSENG,EQ,86230,51110,59.27
20,1172,KIRLOSIND,EQ,2564,1523,59.40
20,1173,KIRLPNU,EQ,72650,36663,50.47
20,1174,KITEX,EQ,70509,38966,55.26
20,1175,KKCL,EQ,89231,34806,39.01
20,1176,KMSUGAR,EQ,286200,147295,51.47
20,1177,KNAGRI,SM,25600,4000,15.63
20,1178,KNRCON,EQ,565805,331514,58.59
20,1179,KODYTECH,SM,25600,22400,87.50
20,1180,KOKUYOCMLN,EQ,66108,34496,52.18
20,1181,KOLTEPATIL,EQ,489911,117612,24.01
20,1182,KONTOR,SM,18000,14400,80.00
20,1183,KOPRAN,EQ,356833,184377,51.67
20,1184,KORE,SM,12500,10500,84.00
20,1185,KOTAKALPHA,EQ,390208,250650,64.23
20,1186,KOTAKBANK,EQ,1425902,587673,41.21
20,1187,KOTAKBKETF,EQ,4713,3330,70.66
20,1188,KOTAKCONS,EQ,1029,606,58.89
20,1189,KOTAKGOLD,EQ,189096,163779,86.61
20,1190,KOTAKIT,EQ,27924,17642,63.18
20,1191,KOTAKLIQ,EQ,9280,5325,57.38
20,1192,KOTAKLOVOL,EQ,20272,8152,40.21
20,1193,KOTAKMID50,EQ,47289,31614,66.85
20,1194,KOTAKMNC,EQ,20126,12000,59.62
20,1195,KOTAKNIFTY,EQ,21007,15282,72.75
20,1196,KOTAKNV20,EQ,11514,6487,56.34
20,1197,KOTAKPSUBK,EQ,9176,4370,47.62
20,1198,KOTAKSILVE,EQ,11839,9486,80.13
20,1199,KOTARISUG,EQ,172921,106218,61.43
20,1200,KOTHARIPET,EQ,111294,57768,51.91
20,1201,KOTHARIPRO,EQ,12540,9153,72.99
20,1202,KOTYARK,SM,73000,51600,70.68
20,1203,KPIGREEN,EQ,766532,327021,42.66
20,1204,KPIL,EQ,620474,146841,23.67
20,1205,KPITTECH,EQ,813082,524111,64.46
20,1206,KPRMILL,EQ,218813,134807,61.61
20,1207,KRBL,EQ,492945,244571,49.61
20,1208,KREBSBIO,EQ,10809,8174,75.62
20,1209,KRIDHANINF,EQ,32351,32351,100.00
20,1210,KRISHANA,EQ,63927,43794,68.51
20,1211,KRISHCA,SM,22500,16500,73.33
20,1212,KRISHNADEF,SM,5500,3500,63.64
20,1213,KRITI,EQ,45326,26751,59.02
20,1214,KRITINUT,EQ,67328,33289,49.44
20,1215,KRSNAA,EQ,165208,131163,79.39
20,1216,KSB,EQ,17176,5405,31.47
20,1217,KSCL,EQ,1093664,185034,16.92
20,1218,KSL,EQ,1667364,439120,26.34
20,1219,KSOLVES,EQ,212583,77497,36.45
20,1220,KTKBANK,EQ,1000035,483514,48.35
20,1221,KUANTUM,EQ,76010,48405,63.68
20,1222,LAGNAM,EQ,93358,54300,58.16
20,1223,LAL,EQ,10778,4884,45.31
20,1224,LALPATHLAB,EQ,97108,36262,37.34
20,1225,LAMBODHARA,EQ,11802,7092,60.09
20,1226,LANDMARK,EQ,31040,15132,48.75
20,1227,LAOPALA,EQ,202327,120156,59.39
20,1228,LASA,EQ,641279,314973,49.12
20,1229,LATENTVIEW,EQ,386502,161396,41.76
20,1230,LATTEYS,EQ,43603,33580,77.01
20,1231,LAURUSLABS,EQ,2368738,944722,39.88
20,1232,LAXMICOT,EQ,55790,37595,67.39
20,1233,LAXMIMACH,EQ,2901,1544,53.22
20,1234,LCCINFOTEC,EQ,203468,146956,72.23
20,1235,LEMERITE,SM,8000,6400,80.00
20,1236,LEMONTREE,EQ,1627367,913358,56.12
20,1237,LFIC,EQ,16705,12386,74.15
20,1238,LGBBROSLTD,EQ,15358,7429,48.37
20,1239,LGBFORGE,EQ,369634,242381,65.57
20,1240,LIBAS,EQ,1047780,686984,65.57
20,1241,LIBERTSHOE,EQ,54144,25102,46.36
20,1242,LICHSGFIN,EQ,6193413,1935329,31.25
20,1243,LICI,EQ,6424762,2335253,36.35
20,1244,LICMFGOLD,EQ,169,117,69.23
20,1245,LICNETFGSC,EQ,46549,35507,76.28
20,1246,LICNETFN50,EQ,221,162,73.30
20,1247,LICNETFSEN,EQ,555,254,45.77
20,1248,LICNFNHGP,EQ,699,419,59.94
20,1249,LIKHITHA,EQ,187219,106324,56.79
20,1250,LINC,EQ,45304,28256,62.37
20,1251,LINCOLN,EQ,127053,50579,39.81
20,1252,LINDEINDIA,EQ,24094,10396,43.15
20,1253,LIQUID,EQ,58836,33836,57.51
20,1254,LIQUIDBEES,EQ,2224313,1974280,88.76
20,1255,LIQUIDETF,EQ,359855,225265,62.60
20,1256,LIQUIDIETF,EQ,392395,162993,41.54
20,1257,LIQUIDSBI,EQ,1288,1164,90.37
20,1258,LLOYDS,SM,5000,5000,100.00
20,1259,LLOYDSME,EQ,150418,68344,45.44
20,1260,LODHA,EQ,407624,85077,20.87
20,1261,LOKESHMACH,EQ,44225,27230,61.57
20,1262,LORDSCHLO,EQ,93611,42440,45.34
20,1263,LOTUSEYE,EQ,12043,9073,75.34
20,1264,LOVABLE,EQ,50816,20764,40.86
20,1265,LOWVOL,EQ,227,183,80.62
20,1266,LOWVOLIETF,EQ,18037,15059,83.49
20,1267,LOYALTEX,EQ,1137,729,64.12
20,1268,LRRPL,SM,18000,15000,83.33
20,1269,LT,EQ,777080,428707,55.17
20,1270,L&TFH,EQ,3461469,1270265,36.70
20,1271,L&TFIN,N1,293,293,100.00
20,1272,L&TFIN,NJ,569,568,99.82
20,1273,L&TFIN,NL,576,457,79.34
20,1274,L&TFIN,NN,217,200,92.17
20,1275,LTFOODS,EQ,627392,274328,43.73
20,1276,LTGILTBEES,EQ,1456042,1454464,99.89
20,1277,LTIM,EQ,166927,62861,37.66
20,1278,LTTS,EQ,73532,24905,33.87
20,1279,LUMAXIND,EQ,3885,1916,49.32
20,1280,LUMAXTECH,EQ,87713,45557,51.94
20,1281,LUPIN,EQ,854557,462020,54.07
20,1282,LUXIND,EQ,84687,59004,69.67
20,1283,LXCHEM,EQ,723592,330123,45.62
20,1284,MAANALU,EQ,281192,177199,63.02
20,1285,MADHAV,EQ,47523,33119,69.69
20,1286,MADHAVBAUG,SM,9600,9600,100.00
20,1287,MADHUSUDAN,SM,26000,20000,76.92
20,1288,MADRASFERT,EQ,5792701,1480198,25.55
20,1289,MAFANG,EQ,403094,295943,73.42
20,1290,MAGADSUGAR,EQ,28077,14226,50.67
20,1291,MAGNUM,EQ,143346,95326,66.50
20,1292,MAGSON,SM,20000,14000,70.00
20,1293,MAHABANK,EQ,12901280,5331912,41.33
20,1294,MAHAPEXLTD,EQ,19642,8157,41.53
20,1295,MAHASTEEL,EQ,20494,12309,60.06
20,1296,MAHEPC,EQ,96487,47950,49.70
20,1297,MAHESHWARI,EQ,111460,74267,66.63
20,1298,MAHICKRA,SM,13500,12000,88.89
20,1299,MAHKTECH,EQ,4007284,2859422,71.36
20,1300,MAHLIFE,EQ,142879,100525,70.36
20,1301,MAHLOG,EQ,210516,112645,53.51
20,1302,MAHSCOOTER,EQ,7722,4479,58.00
20,1303,MAHSEAMLES,EQ,93031,51958,55.85
20,1304,MAITHANALL,EQ,86303,36011,41.73
20,1305,MAITREYA,SM,28800,14400,50.00
20,1306,MAKEINDIA,EQ,14106,10736,76.11
20,1307,MAKS,ST,6000,4500,75.00
20,1308,MAL,SM,28800,22400,77.78
20,1309,MALLCOM,EQ,14167,6035,42.60
20,1310,MALUPAPER,EQ,922018,552155,59.89
20,1311,MANAKALUCO,EQ,294929,121456,41.18
20,1312,MANAKSIA,EQ,121138,71071,58.67
20,1313,MANAKSTEEL,EQ,215003,139684,64.97
20,1314,MANALIPETC,EQ,1203015,680902,56.60
20,1315,MANAPPURAM,EQ,3600254,1508421,41.90
20,1316,MANGALAM,EQ,53804,36472,67.79
20,1317,MANGCHEFER,EQ,2602448,1063401,40.86
20,1318,MANGLMCEM,EQ,104790,63317,60.42
20,1319,MANINDS,EQ,1014930,508606,50.11
20,1320,MANINFRA,EQ,2349304,1326408,56.46
20,1321,MANKIND,EQ,97989,52999,54.09
20,1322,MANOMAY,EQ,4012,1771,44.14
20,1323,MANORAMA,EQ,79744,50948,63.89
20,1324,MANORG,EQ,14607,7053,48.29
20,1325,MANYAVAR,EQ,86359,57170,66.20
20,1326,MAPMYINDIA,EQ,256823,117212,45.64
20,1327,MARALOVER,EQ,14986,9381,62.60
20,1328,MARATHON,EQ,24810,12347,49.77
20,1329,MARCO,SM,27000,21000,77.78
20,1330,MARICO,EQ,965961,558322,57.80
20,1331,MARINETRAN,SM,84000,56000,66.67
20,1332,MARKSANS,EQ,1139751,598340,52.50
20,1333,MARSHALL,EQ,376879,263156,69.83
20,1334,MARUTI,EQ,411724,255206,61.98
20,1335,MASFIN,EQ,38124,16019,42.02
20,1336,MASPTOP50,EQ,77498,53679,69.27
20,1337,MASTEK,EQ,37873,17641,46.58
20,1338,MASTER,SM,3000,3000,100.00
20,1339,MATRIMONY,EQ,26701,11698,43.81
20,1340,MAWANASUG,EQ,135558,68539,50.56
20,1341,MAXESTATES,EQ,51483,25326,49.19
20,1342,MAXHEALTH,EQ,222961,105989,47.54
20,1343,MAXIND,EQ,2914371,795531,27.30
20,1344,MAYURUNIQ,EQ,30349,15392,50.72
20,1345,MAZDA,EQ,8905,3801,42.68
20,1346,MAZDOCK,EQ,870417,220045,25.28
20,1347,MBAPL,EQ,43081,36040,83.66
20,1348,MCDOWELL-N,EQ,563368,197719,35.10
20,1349,MCL,EQ,125086,82920,66.29
20,1350,MCON,SM,5000,5000,100.00
20,1351,MCX,EQ,326803,120900,36.99
20,1352,MDL,SM,6000,6000,100.00
20,1353,MEDANTA,EQ,138433,76565,55.31
20,1354,MEDICAMEQ,EQ,15742,9906,62.93
20,1355,MEDICO,EQ,251276,95055,37.83
20,1356,MEDPLUS,EQ,72431,35279,48.71
20,1357,MEGASTAR,EQ,8770,4932,56.24
20,1358,MENONBE,EQ,157384,75184,47.77
20,1359,METROBRAND,EQ,43847,26057,59.43
20,1360,METROPOLIS,EQ,106392,31686,29.78
20,1361,MFSL,EQ,180805,66501,36.78
20,1362,MGEL,EQ,149902,99624,66.46
20,1363,MGL,EQ,301407,71553,23.74
20,1364,MHHL,SM,7500,6000,80.00
20,1365,MHRIL,EQ,164633,79862,48.51
20,1366,MICROPRO,SM,51200,43200,84.38
20,1367,MID150BEES,EQ,596557,359453,60.25
20,1368,MIDCAPETF,EQ,391486,311866,79.66
20,1369,MIDCAPIETF,EQ,90962,75217,82.69
20,1370,MIDHANI,EQ,562351,250391,44.53
20,1371,MIDSELIETF,EQ,5993,5170,86.27
20,1372,MINDACORP,EQ,178572,81817,45.82
20,1373,MINDPOOL,ST,1000,1000,100.00
20,1374,MINDSPACE,RR,105027,75866,72.23
20,1375,MINDTECK,EQ,80224,33530,41.80
20,1376,MIRZAINT,EQ,340584,173908,51.06
20,1377,MITCON,EQ,9330,6397,68.56
20,1378,MITTAL,EQ,3629980,2344325,64.58
20,1379,MKPL,EQ,6312701,2161602,34.24
20,1380,M&M,EQ,1307485,611782,46.79
20,1381,M&MFIN,EQ,2472769,1179316,47.69
20,1382,M&MFIN,N1,10,10,100.00
20,1383,M&MFIN,N2,409,214,52.32
20,1384,M&MFIN,N3,12,12,100.00
20,1385,MMFL,EQ,46943,25591,54.52
20,1386,MMP,EQ,49713,28671,57.67
20,1387,MMTC,EQ,3479993,1477960,42.47
20,1388,MODISONLTD,EQ,111647,59570,53.36
20,1389,MOGSEC,EQ,30786,29211,94.88
20,1390,MOHEALTH,EQ,32237,17419,54.03
20,1391,MOHITIND,EQ,18585,14680,78.99
20,1392,MOIL,EQ,1851325,749037,40.46
20,1393,MOL,EQ,1073166,431276,40.19
20,1394,MOLDTECH,EQ,90843,48116,52.97
20,1395,MOLDTKPAC,EQ,120610,87664,72.68
20,1396,MOLOWVOL,EQ,40370,36836,91.25
20,1397,MOM100,EQ,211423,125329,59.28
20,1398,MOM30IETF,EQ,117607,107052,91.03
20,1399,MOM50,EQ,1480,862,58.24
20,1400,MOMENTUM,EQ,17770,10854,61.08
20,1401,MOMOMENTUM,EQ,32213,17500,54.33
20,1402,MON100,EQ,356508,199613,55.99
20,1403,MONARCH,EQ,161663,50712,31.37
20,1404,MONIFTY500,EQ,328791,273151,83.08
20,1405,MONOPHARMA,SM,24000,24000,100.00
20,1406,MONQ50,EQ,30069,17676,58.78
20,1407,MONTECARLO,EQ,39551,27444,69.39
20,1408,MOQUALITY,EQ,332,301,90.66
20,1409,MORARJEE,EQ,31225,20905,66.95
20,1410,MOREPENLAB,EQ,4923303,1709123,34.71
20,1411,MOS,SM,19200,12800,66.67
20,1412,MOTHERSON,EQ,52712410,18218093,34.56
20,1413,MOTILALOFS,EQ,169397,90094,53.19
20,1414,MOTOGENFIN,EQ,414951,188952,45.54
20,1415,MOVALUE,EQ,158866,141310,88.95
20,1416,MOXSH,SM,1600,1600,100.00
20,1417,MPHASIS,EQ,252020,122886,48.76
20,1418,MPSLTD,EQ,8040,4403,54.76
20,1419,MRF,EQ,9043,1885,20.84
20,1420,MRO-TEK,EQ,35547,19937,56.09
20,1421,MRPL,EQ,1384128,435252,31.45
20,1422,MSTCLTD,EQ,854820,240554,28.14
20,1423,MSUMI,EQ,8090211,3444472,42.58
20,1424,MTARTECH,EQ,171546,87684,51.11
20,1425,MTNL,EQ,9782114,3190283,32.61
20,1426,MUFIN,EQ,85105,51053,59.99
20,1427,MUFTI,EQ,1380728,649495,47.04
20,1428,MUKANDLTD,EQ,411749,172651,41.93
20,1429,MUNJALAU,EQ,1072210,522699,48.75
20,1430,MUNJALSHOW,EQ,193167,94835,49.09
20,1431,MUTHOOTCAP,EQ,44720,28729,64.24
20,1432,MUTHOOTFIN,EQ,373747,283906,75.96
20,1433,MUTHOOTMF,EQ,685885,352048,51.33
20,1434,MVGJL,EQ,80117,44137,55.09
20,1435,MWL,SM,54000,51600,95.56
20,1436,NABARD,N1,30,0,0.00
20,1437,NABARD,N2,480,480,100.00
20,1438,NACLIND,EQ,433567,229401,52.91
20,1439,NAGAFERT,EQ,9278437,5637728,60.76
20,1440,NAHARCAP,EQ,64797,30046,46.37
20,1441,NAHARINDUS,EQ,47119,23972,50.88
20,1442,NAHARPOLY,EQ,34771,15938,45.84
20,1443,NAHARSPING,EQ,66648,31796,47.71
20,1444,NAM-INDIA,EQ,472726,235879,49.90
20,1445,NARMADA,EQ,67396,45191,67.05
20,1446,NATCOPHARM,EQ,535166,257514,48.12
20,1447,NATHBIOGEN,EQ,72724,46276,63.63
20,1448,NATIONALUM,EQ,43783940,10453720,23.88
20,1449,NAUKRI,EQ,106346,51268,48.21
20,1450,NAVA,EQ,353224,146594,41.50
20,1451,NAVIFIN,N0,217,217,100.00
20,1452,NAVIFIN,N4,5,5,100.00
20,1453,NAVIFIN,N5,245,245,100.00
20,1454,NAVIFIN,N8,6,6,100.00
20,1455,NAVINFLUOR,EQ,70286,24806,35.29
20,1456,NAVINIFTY,EQ,162,151,93.21
20,1457,NAVKARCORP,EQ,858678,337758,39.33
20,1458,NAVNETEDUL,EQ,234484,133452,56.91
20,1459,NAZARA,EQ,150596,58395,38.78
20,1460,NBCC,EQ,10161058,4124436,40.59
20,1461,NBIFIN,EQ,366,288,78.69
20,1462,NCC,EQ,2716433,1464250,53.90
20,1463,NCLIND,EQ,189580,136628,72.07
20,1464,NDLVENTURE,EQ,9382,5362,57.15
20,1465,NDTV,EQ,1526570,467062,30.60
20,1466,NECLIFE,EQ,1101293,470347,42.71
20,1467,NELCAST,EQ,218341,83650,38.31
20,1468,NELCO,EQ,80462,38854,48.29
20,1469,NEOGEN,EQ,40297,29426,73.02
20,1470,NESCO,EQ,64044,31735,49.55
20,1471,NESTLEIND,EQ,131610,51741,39.31
20,1472,NETF,EQ,2406,885,36.78
20,1473,NETWEB,EQ,44682,31099,69.60
20,1474,NETWORK18,EQ,4707765,1791452,38.05
20,1475,NEULANDLAB,EQ,11762,7878,66.98
20,1476,NEWJAISA,SM,33000,15000,45.45
20,1477,NEXT50,EQ,8828,8356,94.65
20,1478,NEXT50IETF,EQ,124662,111599,89.52
20,1479,NFL,EQ,49001301,9054185,18.48
20,1480,NGIL,EQ,33671,24019,71.33
20,1481,NGLFINE,EQ,6648,2961,44.54
20,1482,NH,EQ,160775,73658,45.81
20,1483,NHAI,N2,1107,1102,99.55
20,1484,NHAI,N4,20,20,100.00
20,1485,NHAI,N6,3862,3832,99.22
20,1486,NHAI,N8,150,150,100.00
20,1487,NHAI,NA,274,224,81.75
20,1488,NHAI,NE,3161,2252,71.24
20,1489,NHBTF2014,N6,388,166,42.78
20,1490,NHBTF2023,N6,30,30,100.00
20,1491,NHIT,N1,827,777,93.95
20,1492,NHIT,N2,99,85,85.86
20,1493,NHIT,N3,95,84,88.42
20,1494,NHPC,EQ,33495776,12851264,38.37
20,1495,NHPC,N5,2,2,100.00
20,1496,NHPC,N6,45,45,100.00
20,1497,NIACL,EQ,1222181,408252,33.40
20,1498,NIDAN,SM,31000,26000,83.87
20,1499,NIDO,N5,114,114,100.00
20,1500,NIDO,N6,35,35,100.00
20,1501,NIF100BEES,EQ,12425,5859,47.15
20,1502,NIF100IETF,EQ,7743,6521,84.22
20,1503,NIFMID150,EQ,1142,852,74.61
20,1504,NIFTYBEES,EQ,3301679,1816801,55.03
20,1505,NIFTYETF,EQ,14729,7361,49.98
20,1506,NIFTYIETF,EQ,182670,96136,52.63
20,1507,NIFTYQLITY,EQ,51513,29157,56.60
20,1508,NIITLTD,EQ,273860,143096,52.25
20,1509,NIITMTS,EQ,127116,83490,65.68
20,1510,NILAINFRA,EQ,3897495,1499450,38.47
20,1511,NILKAMAL,EQ,2886,1693,58.66
20,1512,NINSYS,EQ,3840,1976,51.46
20,1513,NIPPOBATRY,EQ,11019,5737,52.06
20,1514,NIRAJ,EQ,109017,79573,72.99
20,1515,NIRMAN,SM,12600,10200,80.95
20,1516,NITINSPIN,EQ,119208,45233,37.94
20,1517,NLCINDIA,EQ,5471005,2056698,37.59
20,1518,NMDC,EQ,17205283,7161815,41.63
20,1519,NOCIL,EQ,1089155,492053,45.18
20,1520,NPBET,EQ,908,435,47.91
20,1521,NPST,ST,21000,20000,95.24
20,1522,NRAIL,EQ,24842,11509,46.33
20,1523,NRBBEARING,EQ,1949664,498482,25.57
20,1524,NRL,EQ,37035,23893,64.51
20,1525,NSIL,EQ,4562,2556,56.03
20,1526,NSLNISP,EQ,8438622,4033094,47.79
20,1527,NTPC,EQ,8024960,4243910,52.88
20,1528,NTPC,N5,123,123,100.00
20,1529,NTPC,N7,68833,68818,99.98
20,1530,NTPC,NB,1,1,100.00
20,1531,NTPC,NC,50,50,100.00
20,1532,NURECA,EQ,64876,33976,52.37
20,1533,NUVAMA,EQ,15641,7581,48.47
20,1534,NUVOCO,EQ,276052,168051,60.88
20,1535,NV20BEES,EQ,8490,6690,78.80
20,1536,NV20IETF,EQ,56272,33417,59.38
20,1537,NXST,RR,40910,27895,68.19
20,1538,NYKAA,EQ,2822724,1245808,44.13
20,1539,OAL,EQ,68844,25464,36.99
20,1540,OBCL,EQ,129685,67110,51.75
20,1541,OBEROIRLTY,EQ,158437,58603,36.99
20,1542,OCCL,EQ,24171,15529,64.25
20,1543,OFSS,EQ,363086,180189,49.63
20,1544,OIL,EQ,2440997,874843,35.84
20,1545,OILCOUNTUB,EQ,12975,12975,100.00
20,1546,OLECTRA,EQ,4636805,1027123,22.15
20,1547,OLIL,SM,2400,2400,100.00
20,1548,OMAXAUTO,EQ,105032,86843,82.68
20,1549,OMAXE,EQ,127033,90061,70.90
20,1550,OMFURN,SM,7200,7200,100.00
20,1551,ONDOOR,SM,888600,703200,79.14
20,1552,ONEPOINT,EQ,3016046,1638061,54.31
20,1553,ONGC,EQ,4820168,2110142,43.78
20,1554,ONMOBILE,EQ,735398,313393,42.62
20,1555,ONWARDTEC,EQ,119931,67390,56.19
20,1556,OPTIEMUS,EQ,166794,82192,49.28
20,1557,ORBTEXP,EQ,16716,15151,90.64
20,1558,ORCHPHARMA,EQ,202195,123621,61.14
20,1559,ORIANA,SM,85500,59100,69.12
20,1560,ORICONENT,EQ,7402819,3097204,41.84
20,1561,ORIENTALTL,EQ,61191,50073,81.83
20,1562,ORIENTBELL,EQ,35329,20103,56.90
20,1563,ORIENTCEM,EQ,4178309,2146776,51.38
20,1564,ORIENTCER,EQ,106878,66905,62.60
20,1565,ORIENTELEC,EQ,281652,157615,55.96
20,1566,ORIENTHOT,EQ,345398,188928,54.70
20,1567,ORIENTLTD,EQ,17316,13305,76.84
20,1568,ORIENTPPR,EQ,1267810,587587,46.35
20,1569,ORISSAMINE,EQ,30739,8414,27.37
20,1570,ORTINLAB,EQ,58519,39677,67.80
20,1571,OSIAHYPER,EQ,2166439,381733,17.62
20,1572,OSWALAGRO,EQ,168532,90128,53.48
20,1573,OSWALGREEN,EQ,974688,527436,54.11
20,1574,OSWALSEEDS,EQ,63635,49728,78.15
20,1575,PAGEIND,EQ,12899,5364,41.58
20,1576,PAISALO,EQ,853193,491423,57.60
20,1577,PAKKA,EQ,351287,191054,54.39
20,1578,PALREDTEC,EQ,130050,77867,59.87
20,1579,PANACEABIO,EQ,790422,269127,34.05
20,1580,PANACHE,EQ,70378,60390,85.81
20,1581,PANAMAPET,EQ,142051,78047,54.94
20,1582,PANSARI,EQ,4536,3132,69.05
20,1583,PAR,EQ,7782,5700,73.25
20,1584,PARACABLES,EQ,509723,331972,65.13
20,1585,PARADEEP,EQ,6594178,2561338,38.84
20,1586,PARAGMILK,EQ,374403,204084,54.51
20,1587,PARAGON,SM,141600,98400,69.49
20,1588,PARAS,EQ,1078451,286139,26.53
20,1589,PARTYCRUS,SM,52000,28000,53.85
20,1590,PASUPTAC,EQ,225396,135405,60.07
20,1591,PATANJALI,EQ,345140,201742,58.45
20,1592,PATELENG,EQ,19161359,7139904,37.26
20,1593,PATINTLOG,EQ,1467187,803342,54.75
20,1594,PAVNAIND,EQ,2770,1601,57.80
20,1595,PAYTM,EQ,3043220,1666821,54.77
20,1596,PCBL,EQ,1126270,510514,45.33
20,1597,PCHFL,N6,350,350,100.00
20,1598,PCHFL,N8,220,220,100.00
20,1599,PCHFL,NA,20,20,100.00
20,1600,PCJEWELLER,EQ,12865002,5494484,42.71
20,1601,PDMJEPAPER,EQ,316994,159303,50.25
20,1602,PDSL,EQ,92968,72257,77.72
20,1603,PEARLPOLY,EQ,95511,49904,52.25
20,1604,PEL,EQ,1044566,434674,41.61
20,1605,PEL,N0,555,555,100.00
20,1606,PEL,N1,40,40,100.00
20,1607,PEL,N2,36,36,100.00
20,1608,PEL,N3,140,130,92.86
20,1609,PENIND,EQ,1213599,422979,34.85
20,1610,PENINLAND,EQ,474627,303195,63.88
20,1611,PENTAGOLD,SZ,39000,38400,98.46
20,1612,PENTAGON,SM,8000,7000,87.50
20,1613,PERFECT,SM,30000,30000,100.00
20,1614,PERSISTENT,EQ,140396,56106,39.96
20,1615,PETRONET,EQ,4150472,1702870,41.03
20,1616,PFC,EQ,15293334,4347865,28.43
20,1617,PFC,N3,40,40,100.00
20,1618,PFC,N5,655,653,99.69
20,1619,PFC,N8,255,255,100.00
20,1620,PFIZER,EQ,10807,6033,55.82
20,1621,PFOCUS,EQ,101385,48660,48.00
20,1622,PFS,EQ,5339333,2385566,44.68
20,1623,PGEL,EQ,10984,5574,50.75
20,1624,PGHH,EQ,4860,2292,47.16
20,1625,PGHL,EQ,5865,3125,53.28
20,1626,PGINVIT,IV,1619529,1396795,86.25
20,1627,PHANTOMFX,SM,42600,28800,67.61
20,1628,PHARMABEES,EQ,2533276,1741045,68.73
20,1629,PHOENIXLTD,EQ,102062,39000,38.21
20,1630,PIDILITIND,EQ,130958,69703,53.23
20,1631,PIGL,EQ,105186,85650,81.43
20,1632,PIIND,EQ,415257,299024,72.01
20,1633,PILANIINVS,EQ,3272,2138,65.34
20,1634,PILITA,EQ,1540653,1099657,71.38
20,1635,PITTIENG,EQ,103766,44554,42.94
20,1636,PIXTRANS,EQ,10918,6027,55.20
