Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01012025,782413376,0002609
Trade Date <01-JAN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,151,151,100.00
20,2,1003ISFL28,N4,291,291,100.00
20,3,1003SFIL28,NX,10,10,100.00
20,4,1015ECL29,NR,268,254,94.78
20,5,1015SCL29T,N1,250,250,100.00
20,6,1018GS2026,GS,10,10,100.00
20,7,1025SCL34A,ZT,2,2,100.00
20,8,1025SCL34Z,N1,10,10,100.00
20,9,1030SFIL28,NM,136,78,57.35
20,10,1035UCL26,NA,41,41,100.00
20,11,1050ISFL28,N5,40,40,100.00
20,12,1050NFL26,N7,428,428,100.00
20,13,1050UCL25,N7,10,10,100.00
20,14,105UCL2026,NB,28,28,100.00
20,15,1060ECL29,NS,410,410,100.00
20,16,1065NFL27,NC,1207,1207,100.00
20,17,1075UCL25,N9,3,3,100.00
20,18,10IIFL28,N4,200,200,100.00
20,19,10IIFL28A,NE,124,124,100.00
20,20,10IIFL29,N6,114,114,100.00
20,21,10ISFL26,N3,80,80,100.00
20,22,10NFL25,N9,1,1,100.00
20,23,10NIDO26,N6,205,205,100.00
20,24,182D040425,TB,400,400,100.00
20,25,182D100425,TB,100,100,100.00
20,26,182D140225,TB,500,500,100.00
20,27,360ONE,EQ,227346,84765,37.28
20,28,364D020525,TB,3400,2400,70.59
20,29,364D031025,TB,100,100,100.00
20,30,364D150525,TB,1300,1300,100.00
20,31,364D180425,TB,200,200,100.00
20,32,364D180725,TB,100,100,100.00
20,33,364D200225,TB,1000,1000,100.00
20,34,364D230525,TB,5000,5000,100.00
20,35,3IINFOLTD,EQ,10225354,2883749,28.20
20,36,3MINDIA,EQ,2341,945,40.37
20,37,515GS2025,GS,100,100,100.00
20,38,574GS2026,GS,20,20,100.00
20,39,5PAISA,EQ,39769,17326,43.57
20,40,610GS2031,GS,2000,2000,100.00
20,41,63MOONS,EQ,309165,155321,50.24
20,42,667GS2035,GS,600,600,100.00
20,43,667GS2050,GS,2,2,100.00
20,44,676GS2061,GS,466,466,100.00
20,45,689GS2025,GS,1000,1000,100.00
20,46,695GS2061,GS,3233,3110,96.20
20,47,699GS2026,GS,999,999,100.00
20,48,699GS2051,GS,3,3,100.00
20,49,702GS2027,GS,2451,2350,95.88
20,50,706GS2028,GS,25000,25000,100.00
20,51,709GS2054,GS,1,1,100.00
20,52,710GS2029,GS,2681,2681,100.00
20,53,716GS2050,GS,25,25,100.00
20,54,717GS2030,GS,1005,1005,100.00
20,55,718GS2033,GS,3947,3945,99.95
20,56,718GS2037,GS,400,400,100.00
20,57,719GS2060,GS,80,80,100.00
20,58,71GS2034,GS,1000,1000,100.00
20,59,723GJ27,SG,1000,1000,100.00
20,60,725GS2063,GS,57608,57598,99.98
20,61,726GS2032,GS,1,1,100.00
20,62,729NHAI26,NC,110,110,100.00
20,63,732GS2030,GS,5100,3100,60.78
20,64,732IRFC25,NI,10,10,100.00
20,65,733GS2026,GS,200,200,100.00
20,66,734GS2064,GS,6417,6417,100.00
20,67,734IRFC28,N4,2,1,50.00
20,68,736GS2052,GS,2150,2150,100.00
20,69,736NTPC25D,NB,88,78,88.64
20,70,736PFCL28,N2,300,300,100.00
20,71,737GS2028,GS,14346,9340,65.11
20,72,738GS2027,GS,114589,114589,100.00
20,73,739NHAI26,N8,19,19,100.00
20,74,73GS2053,GS,1500,1500,100.00
20,75,741GS2036,GS,1,1,100.00
20,76,74GS2035,GS,51,51,100.00
20,77,753IRFC30,NJ,825,725,87.88
20,78,753NTPC30E,NC,1,1,100.00
20,79,754GS2036,GS,559467,443267,79.23
20,80,762NTPC35F,ND,30,30,100.00
20,81,764HUDCO31,N8,92,91,98.91
20,82,764IRFC31,NO,1367,858,62.77
20,83,764NABAR31,N2,470,460,97.87
20,84,769HUDCO31,N9,266,266,100.00
20,85,769NHAI31,NE,809,742,91.72
20,86,76IGT26,ND,5,5,100.00
20,87,76NHAI31,NA,1325,850,64.15
20,88,79NHIT40,N2,60,60,100.00
20,89,79NHIT47,N3,656,650,99.09
20,90,810IRFC27,N2,900,900,100.00
20,91,81TCHF28,N8,8,8,100.00
20,92,824GS2027,GS,4,4,100.00
20,93,82HUDCO27,N2,2018,1690,83.75
20,94,82IGT31,NJ,215,215,100.00
20,95,830NHAI27,N2,50,50,100.00
20,96,830PFCL27,N5,30,30,100.00
20,97,840CIFCL28,N4,380,200,52.63
20,98,842IIFL26,NL,50,50,100.00
20,99,849NTPC25,N7,163318,80069,49.03
20,100,84CIFCL28,NA,45,45,100.00
20,101,84TCHF28,NA,48,48,100.00
20,102,850CIFCL26,NE,280,260,92.86
20,103,85LTF26,NM,102,102,100.00
20,104,862REC33,NA,3,3,100.00
20,105,865IFL28,NZ,1359,1359,100.00
20,106,865IIFL28,NS,991,988,99.70
20,107,865IRFC29,NA,1,1,100.00
20,108,865LTF26,NN,5,5,100.00
20,109,865SCL26,N8,38,38,100.00
20,110,865TCAPS27,N8,110,110,100.00
20,111,871REC28,N9,1315,1218,92.62
20,112,875IIFL26,NM,570,355,62.28
20,113,875IIFL26A,NQ,1,1,100.00
20,114,875NHAI29,N6,530,530,100.00
20,115,875PCHFL26,N8,190,190,100.00
20,116,875SCL23A,YI,1,1,100.00
20,117,875SFL27,ZF,1,1,100.00
20,118,876HUDCO28,ND,161,111,68.94
20,119,879NHPC28,N5,1000,1000,100.00
20,120,87LTF27,NH,11,10,90.91
20,121,880IREDA29,N5,100,100,100.00
20,122,885IHL26,N1,71,71,100.00
20,123,885TCAPS29,NC,20,20,100.00
20,124,886REC34,NG,1,1,100.00
20,125,888IRFC29,NE,151,151,100.00
20,126,888REC29,NF,124,124,100.00
20,127,889SCL26,NS,600,600,100.00
20,128,891IIFCL34,N4,476,476,100.00
20,129,892PFCL33,N8,633,446,70.46
20,130,893NHB29,N6,4,4,100.00
20,131,897GS2030,GS,1525,1525,100.00
20,132,897MOFSL29,N4,102,102,100.00
20,133,898LTF29,N7,54,54,100.00
20,134,8ABFL26,N0,10,10,100.00
20,135,901HUDCO34,NE,300,280,93.33
20,136,901NHB34,N6,2547,1676,65.80
20,137,903SFL28,YI,30,30,100.00
20,138,905LTF27,NF,10,10,100.00
20,139,905SC24B,Z9,15,15,100.00
20,140,915SCL26,NE,10,10,100.00
20,141,916SCL25,ZW,51,51,100.00
20,142,920IIFLS26,N8,5,5,100.00
20,143,925AEL26,N1,50,50,100.00
20,144,925IHFL25D,N6,201,201,100.00
20,145,92GS2030,GS,1,1,100.00
20,146,931SFL26,Z5,3,3,100.00
20,147,935LTF29,N5,348,348,100.00
20,148,935PEL33,N3,250,250,100.00
20,149,93MOFSL34,N6,230,230,100.00
20,150,943ECL28,NJ,20,20,100.00
20,151,945IFSL25,N4,61,61,100.00
20,152,948SCL26A,NN,45,45,100.00
20,153,94IFCI25,NL,511,511,100.00
20,154,955SCL27,Z5,14,14,100.00
20,155,956AEL29,N6,5,5,100.00
20,156,957ICCL25,YW,105,105,100.00
20,157,957ISFL26,N2,396,396,100.00
20,158,960CAGL25,N3,16,16,100.00
20,159,965AEL27,N4,2,2,100.00
20,160,965SCL26,YO,8,8,100.00
20,161,96IIFL28,N5,301,201,66.78
20,162,96IIFL28A,NF,423,423,100.00
20,163,96SFIL24A,NB,100,100,100.00
20,164,970CAGL28,ND,746,746,100.00
20,165,971SCL28I,BC,21,21,100.00
20,166,975NFL25,N0,100,100,100.00
20,167,975SCL28,NT,5,5,100.00
20,168,97MOFSL34,N7,50,50,100.00
20,169,980SCL33D,YG,350,350,100.00
20,170,985ECL28,NK,439,439,100.00
20,171,985IIFL22,NC,45,45,100.00
20,172,98SCL27,ZX,20,20,100.00
20,173,98SFIL26,NU,33,33,100.00
20,174,99AEL29,N7,199,199,100.00
20,175,9IIFL28,Y0,280,280,100.00
20,176,9MMFSML,N2,51,51,100.00
20,177,9PEL25,N0,20,20,100.00
20,178,9SFL25A,ZH,5,5,100.00
20,179,AAATECH,EQ,15813,8264,52.26
20,180,AADHARHFC,EQ,268266,166998,62.25
20,181,AAKASH,EQ,76189,49105,64.45
20,182,AARON,EQ,17849,6966,39.03
20,183,AARTECH,EQ,168726,123517,73.21
20,184,AARTIDRUGS,EQ,98194,38543,39.25
20,185,AARTIIND,EQ,861021,326976,37.98
20,186,AARTIPHARM,EQ,798717,229509,28.73
20,187,AARTISURF,EQ,7474,5118,68.48
20,188,AARVI,EQ,8844,5676,64.18
20,189,AATMAJ,SM,42000,26000,61.90
20,190,AAVAS,EQ,52518,32945,62.73
20,191,ABAN,EQ,22636,11643,51.44
20,192,ABB,EQ,74460,24070,32.33
20,193,ABBOTINDIA,EQ,5346,1639,30.66
20,194,ABCAPITAL,EQ,1667032,560213,33.61
20,195,ABCOTS,ST,17500,16500,94.29
20,196,ABDL,EQ,386819,172742,44.66
20,197,ABFRL,EQ,727350,268098,36.86
20,198,ABGSEC,EQ,4215,4111,97.53
20,199,ABHAPOWER,SM,67200,51200,76.19
20,200,ABREL,EQ,54148,20208,37.32
20,201,ABSLAMC,EQ,330793,152456,46.09
20,202,ABSLBANETF,EQ,34152,33628,98.47
20,203,ABSLLIQUID,EQ,4665,4665,100.00
20,204,ABSLNN50ET,EQ,13977,8774,62.77
20,205,ABSLPSE,EQ,945167,540911,57.23
20,206,ABSMARINE,SM,54000,40000,74.07
20,207,ACC,EQ,122193,46780,38.28
20,208,ACCELYA,EQ,8098,4184,51.67
20,209,ACCENTMIC,SM,47000,31500,67.02
20,210,ACCORD,SM,2000,2000,100.00
20,211,ACCURACY,EQ,944377,522924,55.37
20,212,ACE,EQ,1511623,248632,16.45
20,213,ACEINTEG,EQ,5580,2518,45.13
20,214,ACI,EQ,64440,25302,39.26
20,215,ACL,EQ,26971,18669,69.22
20,216,ACLGATI,EQ,134093,68074,50.77
20,217,ACMESOLAR,EQ,371473,133559,35.95
20,218,ADANIENSOL,EQ,1104434,271387,24.57
20,219,ADANIENT,EQ,2875721,709968,24.69
20,220,ADANIGREEN,EQ,1560588,326598,20.93
20,221,ADANIPORTS,EQ,1937930,486715,25.12
20,222,ADANIPOWER,EQ,3063854,538302,17.57
20,223,ADFFOODS,EQ,90368,31344,34.68
20,224,ADL,EQ,1063,705,66.32
20,225,ADORWELD,EQ,16611,11153,67.14
20,226,ADROITPP1,X1,16306,12853,78.82
20,227,ADSL,EQ,253927,108993,42.92
20,228,ADVANIHOTR,EQ,134435,50272,37.40
20,229,ADVENZYMES,EQ,100888,48617,48.19
20,230,AEGISLOG,EQ,133882,57203,42.73
20,231,AEROFLEX,EQ,386548,138721,35.89
20,232,AERON,SM,12000,7000,58.33
20,233,AESTHETIK,SM,6000,6000,100.00
20,234,AETHER,EQ,29048,17290,59.52
20,235,AFCONS,EQ,895342,303335,33.88
20,236,AFFLE,EQ,147674,62953,42.63
20,237,AFFORDABLE,EQ,4566,2746,60.14
20,238,AFIL,EQ,1472272,509825,34.63
20,239,AGARIND,EQ,26909,16173,60.10
20,240,AGARWALFT,SM,3000,3000,100.00
20,241,AGARWALTUF,SM,61200,37200,60.78
20,242,AGI,EQ,62903,24106,38.32
20,243,AGIIL,EQ,2931,1362,46.47
20,244,AGNI,SM,30000,30000,100.00
20,245,AGRITECH,EQ,23449,14462,61.67
20,246,AGROPHOS,EQ,31045,13480,43.42
20,247,AGSTRA,EQ,958741,402855,42.02
20,248,AHIMSA,ST,3000,3000,100.00
20,249,AHL,EQ,118086,62262,52.73
20,250,AHLADA,EQ,17970,9992,55.60
20,251,AHLEAST,EQ,5909,4381,74.14
20,252,AHLUCONT,EQ,16268,7726,47.49
20,253,AIAENG,EQ,279660,271463,97.07
20,254,AIIL,EQ,932721,301061,32.28
20,255,AIMTRON,ST,73600,72400,98.37
20,256,AIRAN,EQ,213710,95780,44.82
20,257,AIROLAM,EQ,20739,6698,32.30
20,258,AIRTELPP,E1,20409,14732,72.18
20,259,AJANTPHARM,EQ,73182,29540,40.37
20,260,AJMERA,EQ,110371,44316,40.15
20,261,AJOONI,EQ,640149,640149,100.00
20,262,AKANKSHA,ST,8000,7000,87.50
20,263,AKASH,EQ,7121,4634,65.08
20,264,AKG,EQ,328876,275004,83.62
20,265,AKI,EQ,140243,86624,61.77
20,266,AKIKO,SM,12800,11200,87.50
20,267,AKSHARCHEM,EQ,4972,2228,44.81
20,268,AKUMS,EQ,152433,52486,34.43
20,269,AKZOINDIA,EQ,6786,2841,41.87
