Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05022024,2874361421,0002392
Trade Date <05-FEB-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,694,FMCGIETF,EQ,17455,13408,76.81
20,695,FMGOETZE,EQ,585668,324405,55.39
20,696,FOCE,SM,200,200,100.00
20,697,FOCUS,EQ,410569,215700,52.54
20,698,FONEBOX,ST,168000,168000,100.00
20,699,FOODSIN,EQ,723266,469950,64.98
20,700,FORTIS,EQ,1495004,772191,51.65
20,701,FOSECOIND,EQ,3107,1718,55.29
20,702,FROG,SM,135200,102800,76.04
20,703,FSL,EQ,1930715,821119,42.53
20,704,FUSION,EQ,508922,301965,59.33
20,705,GABRIEL,EQ,320927,130556,40.68
20,706,GAEL,EQ,1643776,787282,47.89
20,707,GAIL,EQ,57505480,27453225,47.74
20,708,GALAXYSURF,EQ,28376,13409,47.25
20,709,GALLANTT,EQ,635043,378252,59.56
20,710,GANDHAR,EQ,605163,340353,56.24
20,711,GANDHITUBE,EQ,15005,8186,54.56
20,712,GANECOS,EQ,90223,52144,57.79
20,713,GANESHBE,EQ,2052532,792288,38.60
20,714,GANESHHOUC,EQ,88717,52814,59.53
20,715,GANGESSECU,EQ,11299,6920,61.24
20,716,GARFIBRES,EQ,8378,4870,58.13
20,717,GATECHDVR,EQ,950156,698979,73.56
20,718,GATEWAY,EQ,706375,409608,57.99
20,719,GEECEE,EQ,18900,10189,53.91
20,720,GENCON,EQ,293443,210168,71.62
20,721,GENESYS,EQ,158650,78654,49.58
20,722,GENSOL,EQ,754302,548950,72.78
20,723,GENUSPAPER,EQ,6105642,3490764,57.17
20,724,GENUSPOWER,EQ,950969,640060,67.31
20,725,GEOJITFSL,EQ,1102231,500415,45.40
20,726,GEPIL,EQ,738524,269129,36.44
20,727,GESHIP,EQ,437694,203337,46.46
20,728,GFLLIMITED,EQ,1240247,403403,32.53
20,729,GHCL,EQ,708995,384769,54.27
20,730,GHCLTEXTIL,EQ,5115054,2437864,47.66
20,731,GICHSGFIN,EQ,2184459,625405,28.63
20,732,GICL,SM,141000,141000,100.00
20,733,GICRE,EQ,15083123,1799008,11.93
20,734,GILLETTE,EQ,20258,11724,57.87
20,735,GILT5YBEES,EQ,495442,366485,73.97
20,736,GINNIFILA,EQ,267473,194968,72.89
20,737,GIPCL,EQ,1304691,574551,44.04
20,738,GIRIRAJ,ST,1000,1000,100.00
20,739,GKWLIMITED,EQ,10168,5151,50.66
20,740,GLAND,EQ,258384,192393,74.46
20,741,GLAXO,EQ,323824,144530,44.63
20,742,GLENMARK,EQ,766933,478901,62.44
20,743,GLOBAL,EQ,463747,225291,48.58
20,744,GLOBALPET,SM,43500,16500,37.93
20,745,GLOBUSSPR,EQ,119275,70037,58.72
20,746,GLS,EQ,184842,112111,60.65
20,747,GMBREW,EQ,36794,20319,55.22
20,748,GMDCLTD,EQ,12695652,3896766,30.69
20,749,GMMPFAUDLR,EQ,251427,181942,72.36
20,750,GMRINFRA,EQ,84036591,34128060,40.61
20,751,GMRP&UI,EQ,8978270,5041369,56.15
20,752,GNA,EQ,80327,39796,49.54
20,753,GNFC,EQ,1063281,549499,51.68
20,754,GOACARBON,EQ,1057597,208125,19.68
20,755,GOCLCORP,EQ,98661,49768,50.44
20,756,GOCOLORS,EQ,34892,19656,56.33
20,757,GODFRYPHLP,EQ,139578,39131,28.04
20,758,GODREJAGRO,EQ,149343,84773,56.76
20,759,GODREJCP,EQ,2290338,1700875,74.26
20,760,GODREJIND,EQ,618354,508462,82.23
20,761,GODREJPROP,EQ,743288,288133,38.76
20,762,GOKEX,EQ,292229,140225,47.98
20,763,GOKULAGRO,EQ,390737,255575,65.41
20,764,GOLDBEES,EQ,5752682,4454417,77.43
20,765,GOLDETF,EQ,57463,48116,83.73
20,766,GOLDIAM,EQ,3274448,1251081,38.21
20,767,GOLDIETF,EQ,725271,592871,81.74
20,768,GOLDSHARE,EQ,83168,51538,61.97
20,769,GOLDSTAR,SM,67500,67500,100.00
20,770,GOODLUCK,EQ,183163,109809,59.95
20,771,GOYALSALT,SM,60000,54000,90.00
20,772,GPIL,EQ,310676,168538,54.25
20,773,GPPL,EQ,7268200,2558770,35.21
20,774,GRANULES,EQ,1975991,816052,41.30
20,775,GRAPHISAD,SM,60000,45600,76.00
20,776,GRAPHITE,EQ,7792825,2017059,25.88
20,777,GRASIM,EQ,949717,648696,68.30
20,778,GRAVITA,EQ,228614,103901,45.45
20,779,GRCL,SM,6000,6000,100.00
20,780,GREAVESCOT,EQ,3953688,1573185,39.79
20,781,GREENCHEF,SM,40800,36000,88.24
20,782,GREENLAM,EQ,134374,59194,44.05
20,783,GREENPANEL,EQ,318766,168671,52.91
20,784,GREENPLY,EQ,169982,82469,48.52
20,785,GREENPOWER,EQ,28783003,18854434,65.51
20,786,GRINDWELL,EQ,27205,16845,61.92
20,787,GRINFRA,EQ,283579,134929,47.58
20,788,GRMOVER,EQ,137186,68350,49.82
20,789,GROBTEA,EQ,709,449,63.33
20,790,GRPLTD,EQ,88,63,71.59
20,791,GRSE,EQ,580336,268713,46.30
20,792,GRWRHITECH,EQ,17190,10176,59.20
20,793,GSEC10IETF,EQ,225,225,100.00
20,794,GSEC10YEAR,EQ,827,549,66.38
20,795,GSEC5IETF,EQ,6677,6626,99.24
20,796,GSFC,EQ,6795058,3159430,46.50
20,797,GSLSU,EQ,625863,127293,20.34
20,798,GSPL,EQ,3442650,1864879,54.17
20,799,GSS,EQ,155541,87590,56.31
20,800,GSTL,SM,33000,27000,81.82
20,801,GTLINFRA,EQ,11051257,11051257,100.00
20,802,GTPL,EQ,373340,106632,28.56
20,803,GUFICBIO,EQ,184049,94623,51.41
20,804,GUJALKALI,EQ,369148,167061,45.26
20,805,GUJGASLTD,EQ,823613,290889,35.32
20,806,GULFOILLUB,EQ,422541,195173,46.19
20,807,GULFPETRO,EQ,439245,259430,59.06
20,808,GULPOLY,EQ,150769,86001,57.04
20,809,HAL,EQ,936558,494972,52.85
20,810,HAPPSTMNDS,EQ,305996,185133,60.50
20,811,HAPPYFORGE,EQ,136964,84555,61.74
20,812,HARDWYN,EQ,330001,141907,43.00
20,813,HARIOMPIPE,EQ,123072,53883,43.78
20,814,HARRMALAYA,EQ,71809,47512,66.16
20,815,HARSHA,EQ,65997,37955,57.51
20,816,HATHWAY,EQ,94920953,30326578,31.95
20,817,HATSUN,EQ,35295,26808,75.95
20,818,HAVELLS,EQ,1659511,1147644,69.16
20,819,HBLPOWER,EQ,1135816,617763,54.39
20,820,HCC,EQ,44015093,23494403,53.38
20,821,HCG,EQ,389928,273371,70.11
20,822,HCLTECH,EQ,1452864,986101,67.87
20,823,HDFCAMC,EQ,562156,168752,30.02
20,824,HDFCBANK,EQ,19302523,9505231,49.24
20,825,HDFCBSE500,EQ,28830,11848,41.10
20,826,HDFCGOLD,EQ,1170542,1040134,88.86
20,827,HDFCGROWTH,EQ,5905,3313,56.10
20,828,HDFCLIFE,EQ,3750294,2182763,58.20
20,829,HDFCLIQUID,EQ,1565,1104,70.54
20,830,HDFCLOWVOL,EQ,16318,11943,73.19
20,831,HDFCMID150,EQ,194618,128400,65.98
20,832,HDFCMOMENT,EQ,116445,86913,74.64
20,833,HDFCNEXT50,EQ,38670,20559,53.17
20,834,HDFCNIF100,EQ,37022,21034,56.81
20,835,HDFCNIFBAN,EQ,93913,54181,57.69
20,836,HDFCNIFIT,EQ,22523,15319,68.01
20,837,HDFCNIFTY,EQ,21601,13577,62.85
20,838,HDFCPVTBAN,EQ,81812,55055,67.29
20,839,HDFCQUAL,EQ,8803,6245,70.94
20,840,HDFCSENSEX,EQ,34014,22971,67.53
20,841,HDFCSILVER,EQ,378163,321556,85.03
20,842,HDFCSML250,EQ,1637555,1463035,89.34
20,843,HDFCVALUE,EQ,3274,2233,68.20
20,844,HEADSUP,EQ,584159,518702,88.79
20,845,HEALTHIETF,EQ,20413,16532,80.99
20,846,HEALTHY,EQ,340837,228468,67.03
20,847,HEG,EQ,1528849,402753,26.34
20,848,HEIDELBERG,EQ,426275,237057,55.61
20,849,HEMIPROP,EQ,6917030,2080520,30.08
20,850,HERANBA,EQ,194677,107711,55.33
20,851,HERCULES,EQ,357648,99895,27.93
20,852,HERITGFOOD,EQ,320745,162015,50.51
20,853,HEROMOTOCO,EQ,425966,209310,49.14
20,854,HESTERBIO,EQ,15385,10281,66.82
20,855,HEUBACHIND,EQ,78749,41628,52.86
20,856,HEXATRADEX,EQ,11032,7413,67.20
20,857,HFCL,EQ,28710804,10611265,36.96
20,858,HGINFRA,EQ,307499,133549,43.43
20,859,HGS,EQ,21325,14915,69.94
20,860,HIGREEN,SM,139200,99200,71.26
20,861,HIKAL,EQ,127392,71095,55.81
20,862,HIL,EQ,35353,19467,55.06
20,863,HILTON,EQ,1013524,495453,48.88
20,864,HIMATSEIDE,EQ,822076,416131,50.62
20,865,HINDALCO,EQ,4801118,1964941,40.93
20,866,HINDCOMPOS,EQ,17280,8515,49.28
20,867,HINDCOPPER,EQ,9518730,3868176,40.64
20,868,HINDMOTORS,EQ,3479207,1934862,55.61
20,869,HINDOILEXP,EQ,1585012,580383,36.62
20,870,HINDPETRO,EQ,18304224,6537259,35.71
20,871,HINDUNILVR,EQ,1315445,940761,71.52
20,872,HINDWAREAP,EQ,31502,16511,52.41
20,873,HINDZINC,EQ,802078,487593,60.79
20,874,HIRECT,EQ,8569,5483,63.99
20,875,HISARMETAL,EQ,32421,21246,65.53
20,876,HITECH,EQ,1068896,796115,74.48
20,877,HITECHCORP,EQ,20136,11147,55.36
20,878,HITECHGEAR,EQ,12151,7798,64.18
20,879,HLEGLAS,EQ,70582,39666,56.20
20,880,HLVLTD,EQ,1574270,958015,60.85
20,881,HMAAGRO,EQ,924401,580042,62.75
20,882,HMVL,EQ,261668,119802,45.78
20,883,HNDFDS,EQ,93520,51167,54.71
20,884,HNGSNGBEES,EQ,116695,78483,67.25
20,885,HOLMARC,SM,27000,21000,77.78
20,886,HOMEFIRST,EQ,251927,161941,64.28
20,887,HOMESFY,SM,1800,1500,83.33
20,888,HONASA,EQ,303090,128815,42.50
20,889,HONAUT,EQ,2418,1169,48.35
20,890,HONDAPOWER,EQ,17087,7019,41.08
20,891,HPAL,EQ,806001,251459,31.20
20,892,HPIL,EQ,7219,4482,62.09
20,893,HPL,EQ,563783,313580,55.62
20,894,HRHNEXT,SM,117000,90000,76.92
20,895,HTMEDIA,EQ,2756028,1160367,42.10
20,896,HUBTOWN,EQ,378211,250743,66.30
20,897,HUDCO,EQ,34846849,11201560,32.15
20,898,HUDCO,N2,9799,8484,86.58
20,899,HUDCO,N5,1134,868,76.54
20,900,HUDCO,N8,1844,1039,56.34
20,901,HUDCO,N9,991,746,75.28
20,902,HUDCO,NC,100,100,100.00
20,903,HUDCO,ND,348,285,81.90
20,904,HUDCO,NE,953,700,73.45
20,905,HUHTAMAKI,EQ,125913,70147,55.71
20,906,IBLFL,SM,274000,216000,78.83
20,907,IBREALEST,EQ,39366293,13919524,35.36
20,908,IBUCCREDIT,NB,2,2,100.00
20,909,IBUCCREDIT,NO,281,281,100.00
20,910,IBUCCREDIT,NR,10,10,100.00
20,911,IBUCCREDIT,NS,100,50,50.00
20,912,IBULHSG,N5,10,10,100.00
20,913,IBULHSG,N7,10,10,100.00
20,914,IBULHSG,NN,10,10,100.00
20,915,IBULHSG,NV,7,7,100.00
20,916,IBULHSG,Y1,30,30,100.00
20,917,IBULHSG,Y3,10,10,100.00
20,918,IBULHSG,YI,60,60,100.00
20,919,IBULHSGFIN,AG,6,6,100.00
20,920,IBULHSGFIN,AH,24,12,50.00
20,921,IBULHSGFIN,AP,12,12,100.00
20,922,IBULHSGFIN,AT,24,24,100.00
20,923,IBULHSGFIN,AX,23,21,91.30
20,924,IBULHSGFIN,AZ,40,40,100.00
20,925,IBULHSGFIN,BC,10,10,100.00
20,926,IBULHSGFIN,BF,42,42,100.00
20,927,IBULHSGFIN,EQ,12296887,5402841,43.94
20,928,IBULHSGFIN,N0,57,57,100.00
20,929,IBULHSGFIN,N8,57,57,100.00
20,930,IBULHSGFIN,N9,5,5,100.00
20,931,IBULHSGFIN,NB,6,6,100.00
20,932,IBULHSGFIN,NC,50,50,100.00
20,933,IBULHSGFIN,NE,112,110,98.21
20,934,IBULHSGFIN,Y8,6,6,100.00
20,935,IBULHSGFIN,YC,5,5,100.00
20,936,IBULHSGFIN,YI,15,15,100.00
20,937,IBULHSGFIN,YK,10,10,100.00
20,938,IBULHSGFIN,YM,15,15,100.00
20,939,IBULHSGFIN,YP,1,1,100.00
20,940,IBULHSGFIN,YT,5,5,100.00
20,941,IBULHSGFIN,YV,145,143,98.62
20,942,IBULHSGFIN,Z5,84,84,100.00
20,943,IBULHSGFIN,Z9,8,8,100.00
20,944,IBULHSGFIN,ZB,13,13,100.00
20,945,IBULHSGFIN,ZJ,2,2,100.00
20,946,IBULHSGFIN,ZS,5,5,100.00
20,947,IBULHSGFIN,ZX,2,1,50.00
20,948,ICEMAKE,EQ,116738,44786,38.36
20,949,ICICIB22,EQ,1310659,956128,72.95
20,950,ICICIBANK,EQ,12948430,5063778,39.11
20,951,ICICIGI,EQ,379612,206762,54.47
20,952,ICICIPRULI,EQ,1097731,704561,64.18
20,953,ICIL,EQ,448880,243203,54.18
20,954,ICRA,EQ,2580,1342,52.02
20,955,IDBI,EQ,102611804,23240988,22.65
20,956,IDEA,EQ,189236646,59892583,31.65
20,957,IDEAFORGE,EQ,144602,86225,59.63
20,958,IDFC,EQ,6853435,4263877,62.22
20,959,IDFCFIRSTB,EQ,38399805,14462781,37.66
20,960,IDFNIFTYET,EQ,837,548,65.47
20,961,IEX,EQ,10164252,4085222,40.19
20,962,IFBAGRO,EQ,15721,8539,54.32
20,963,IFBIND,EQ,87434,47905,54.79
20,964,IFCI,EQ,52106407,17456518,33.50
20,965,IFCI,NH,1856,1605,86.48
20,966,IFCI,NI,25,25,100.00
20,967,IFCI,NL,99,99,100.00
20,968,IFGLEXPOR,EQ,509144,259056,50.88
20,969,IGARASHI,EQ,164846,78975,47.91
20,970,IGL,EQ,2983394,1484563,49.76
20,971,IGPL,EQ,56596,23048,40.72
20,972,IIFCL,N1,100,100,100.00
20,973,IIFCL,N4,100,100,100.00
20,974,IIFL,EQ,785505,394203,50.18
20,975,IIFL,NC,178,178,100.00
20,976,IIFL,NE,437,437,100.00
20,977,IIFL,NF,795,681,85.66
20,978,IIFL,NG,330,330,100.00
20,979,IIFL,NJ,350,350,100.00
20,980,IIFL,NL,376,376,100.00
20,981,IIFL,NM,100,100,100.00
20,982,IIFL,NN,500,500,100.00
20,983,IIFL,NO,30,30,100.00
20,984,IIFL,NP,50,50,100.00
20,985,IIFL,NS,475,475,100.00
20,986,IIFL,NU,200,200,100.00
20,987,IIFL,NV,1004,804,80.08
20,988,IIFL,NZ,191,191,100.00
20,989,IIFLSAMFIN,N0,134,134,100.00
20,990,IIFLSAMFIN,N2,10,10,100.00
20,991,IIFLSAMFIN,N4,520,520,100.00
20,992,IIFLSAMFIN,N5,30,30,100.00
20,993,IIFLSEC,EQ,961493,492405,51.21
20,994,IIHFL,N4,23,23,100.00
20,995,IIHFL,N5,1241,977,78.73
20,996,IIHFL,N7,20,20,100.00
20,997,IIHFL,NC,96,96,100.00
20,998,IIHFL,ND,10,10,100.00
20,999,IKIO,EQ,392037,136979,34.94
20,1000,IMAGICAA,EQ,11181219,4795098,42.89
20,1001,IMC1,N0,648,528,81.48
20,1002,IMC1,N1,1042,691,66.31
20,1003,IMC1,N2,800,443,55.38
20,1004,IMC1,N3,505,486,96.24
20,1005,IMFA,EQ,216443,120085,55.48
20,1006,IMPAL,EQ,6385,4020,62.96
20,1007,INCREDFIN,N4,173,173,100.00
20,1008,INDBANK,EQ,2866989,1244943,43.42
20,1009,INDHOTEL,EQ,4845339,1387843,28.64
20,1010,INDIACEM,EQ,2974430,1346998,45.29
20,1011,INDIAGLYCO,EQ,657772,300274,45.65
20,1012,INDIAMART,EQ,195914,100352,51.22
20,1013,INDIANB,EQ,4727662,2130603,45.07
20,1014,INDIANCARD,EQ,21909,11882,54.23
20,1015,INDIANHUME,EQ,43420,25052,57.70
20,1016,INDIASHLTR,EQ,492531,240676,48.87
20,1017,INDIFRA,SM,32000,28000,87.50
20,1018,INDIGO,EQ,3430174,1313237,38.28
20,1019,INDIGOPNTS,EQ,41877,19885,47.48
20,1020,INDIGRID,IV,4136382,4066099,98.30
20,1021,INDIGRID,ND,500,500,100.00
20,1022,INDIGRID,NJ,200,200,100.00
20,1023,INDIGRID,NL,42,40,95.24
20,1024,INDNIPPON,EQ,36771,21520,58.52
20,1025,INDOAMIN,EQ,324985,154886,47.66
20,1026,INDOBORAX,EQ,104886,56852,54.20
20,1027,INDOCO,EQ,115826,60071,51.86
20,1028,INDORAMA,EQ,640096,299770,46.83
20,1029,INDOTECH,EQ,69284,45962,66.34
20,1030,INDSWFTLAB,EQ,250076,143401,57.34
20,1031,INDSWFTLTD,EQ,137929,86491,62.71
20,1032,INDTERRAIN,EQ,273187,139002,50.88
20,1033,INDUSINDBK,EQ,2624023,1016855,38.75
20,1034,INDUSTOWER,EQ,12688736,7007978,55.23
20,1035,INFIBEAM,EQ,54583445,30851338,56.52
20,1036,INFINIUM,SM,6500,6500,100.00
20,1037,INFOBEAN,EQ,22591,11370,50.33
20,1038,INFOLLION,SM,28000,23200,82.86
20,1039,INFRABEES,EQ,17756,14804,83.37
20,1040,INFRAIETF,EQ,169892,148318,87.30
20,1041,INFY,EQ,3634135,2554793,70.30
20,1042,INGERRAND,EQ,16976,7182,42.31
20,1043,INNOVACAP,EQ,171630,63312,36.89
20,1044,INNOVANA,SM,3000,3000,100.00
20,1045,INNOVATIVE,ST,123000,120000,97.56
20,1046,INOXINDIA,EQ,441668,284287,64.37
20,1047,INOXWIND,EQ,2703897,1682583,62.23
20,1048,INSECTICID,EQ,46045,23664,51.39
20,1049,INSPIRE,SM,14000,12000,85.71
20,1050,INTELLECT,EQ,949929,294181,30.97
20,1051,INTENTECH,EQ,423370,220303,52.04
20,1052,INTLCONV,EQ,5312987,1903579,35.83
20,1053,IOB,EQ,239341270,38026983,15.89
20,1054,IOC,EQ,101043319,22005692,21.78
20,1055,IOLCP,EQ,271569,104648,38.53
20,1056,IONEXCHANG,EQ,411137,243926,59.33
20,1057,IPCALAB,EQ,463804,188989,40.75
20,1058,IPL,EQ,3584391,636551,17.76
20,1059,IRB,EQ,62417172,28590773,45.81
20,1060,IRBINVIT,IV,612616,543762,88.76
20,1061,IRCON,EQ,16336679,5847414,35.79
20,1062,IRCTC,EQ,3260389,1115593,34.22
20,1063,IREDA,EQ,27925173,11860705,42.47
20,1064,IREDA,N1,33,31,93.94
20,1065,IREDA,N7,735,470,63.95
20,1066,IRFC,EQ,68987316,33823210,49.03
20,1067,IRFC,N2,155,153,98.71
20,1068,IRFC,N4,256,218,85.16
20,1069,IRFC,N8,100,100,100.00
20,1070,IRFC,NA,250,250,100.00
20,1071,IRFC,NC,20,20,100.00
20,1072,IRFC,ND,1,1,100.00
20,1073,IRFC,NE,931,531,57.04
20,1074,IRFC,NI,101,101,100.00
20,1075,IRFC,NJ,337,325,96.44
20,1076,IRFC,NK,46,46,100.00
20,1077,IRFC,NN,5,5,100.00
20,1078,IRFC,NO,1343,920,68.50
20,1079,IRIS,EQ,43627,26039,59.69
20,1080,IRISDOREME,EQ,338711,145435,42.94
20,1081,IRMENERGY,EQ,356809,159436,44.68
20,1082,ISEC,EQ,284351,178845,62.90
20,1083,ISFT,EQ,196099,78270,39.91
20,1084,ISGEC,EQ,72728,45797,62.97
20,1085,ISHAN,ST,144000,96000,66.67
20,1086,ISMTLTD,EQ,2241601,764955,34.13
20,1087,ITBEES,EQ,3646272,2323179,63.71
20,1088,ITC,EQ,12041897,9041318,75.08
20,1089,ITDC,EQ,1229462,256938,20.90
20,1090,ITDCEM,EQ,598071,268486,44.89
20,1091,ITETF,EQ,31921,18983,59.47
20,1092,ITI,EQ,6340451,1260508,19.88
20,1093,ITIETF,EQ,526975,225646,42.82
20,1094,IVZINGOLD,EQ,71,51,71.83
20,1095,IVZINNIFTY,EQ,25,13,52.00
20,1096,JAGRAN,EQ,359840,214511,59.61
20,1097,JAGSNPHARM,EQ,433760,269406,62.11
20,1098,JAICORPLTD,EQ,608335,195655,32.16
20,1099,JAINAM,SM,16000,16000,100.00
20,1100,JAIPURKURT,EQ,10798,7356,68.12
20,1101,JALAN,SM,9000,9000,100.00
20,1102,JAMNAAUTO,EQ,6604912,3751465,56.80
20,1103,JASH,EQ,64598,33665,52.11
20,1104,JAYAGROGN,EQ,84722,43434,51.27
20,1105,JAYBARMARU,EQ,196100,144541,73.71
20,1106,JAYNECOIND,EQ,545866,361024,66.14
20,1107,JAYSREETEA,EQ,225408,102255,45.36
20,1108,JBCHEPHARM,EQ,117851,75137,63.76
20,1109,JBMA,EQ,146004,60352,41.34
20,1110,JCHAC,EQ,35271,13814,39.17
20,1111,JETFREIGHT,EQ,262099,168869,64.43
20,1112,JFLLIFE,SM,46000,36000,78.26
20,1113,JHS,EQ,575754,391054,67.92
20,1114,JINDALPHOT,EQ,14823,9049,61.05
20,1115,JINDALPOLY,EQ,25193,16881,67.01
20,1116,JINDALSAW,EQ,846900,542079,64.01
20,1117,JINDALSTEL,EQ,3291771,1395252,42.39
20,1118,JINDRILL,EQ,99693,63681,63.88
20,1119,JINDWORLD,EQ,361906,148559,41.05
20,1120,JIOFIN,EQ,211028604,59807921,28.34
20,1121,JISLDVREQS,EQ,36141,27335,75.63
20,1122,JISLJALEQS,EQ,5242571,2193854,41.85
20,1123,JIWANRAM,SM,78000,54000,69.23
20,1124,J&KBANK,EQ,19150654,6155937,32.14
20,1125,JKCEMENT,EQ,87366,43561,49.86
20,1126,JKIL,EQ,281146,118184,42.04
20,1127,JKLAKSHMI,EQ,173309,75581,43.61
20,1128,JKPAPER,EQ,1835588,1048330,57.11
20,1129,JKTYRE,EQ,1361287,796974,58.55
20,1130,JLHL,EQ,28818,11749,40.77
20,1131,JMA,EQ,200717,88389,44.04
20,1132,JMFINANCIL,EQ,3786110,1584881,41.86
20,1133,JOCIL,EQ,93157,55394,59.46
20,1134,JPASSOCIAT,EQ,45008990,24995095,55.53
20,1135,JPOLYINVST,EQ,24595,16005,65.07
20,1136,JPPOWER,EQ,144472834,68025644,47.09
20,1137,JSL,EQ,3229617,1408841,43.62
20,1138,JSLL,SM,47340,38160,80.61
20,1139,JSWENERGY,EQ,2921559,1067243,36.53
20,1140,JSWHL,EQ,3755,1730,46.07
20,1141,JSWINFRA,EQ,8379742,4341107,51.80
20,1142,JSWSTEEL,EQ,2056107,765409,37.23
20,1143,JTEKTINDIA,EQ,191630,101221,52.82
20,1144,JTLIND,EQ,2427521,1075742,44.31
20,1145,JUBLFOOD,EQ,6124340,3236178,52.84
20,1146,JUBLINDS,EQ,24377,16561,67.94
20,1147,JUBLINGREA,EQ,383798,216756,56.48
20,1148,JUBLPHARMA,EQ,864857,373944,43.24
20,1149,JUNIORBEES,EQ,176362,115081,65.25
20,1150,JUSTDIAL,EQ,608623,185034,30.40
20,1151,JWL,EQ,1558675,980599,62.91
20,1152,JYOTHYLAB,EQ,934186,490596,52.52
20,1153,JYOTICNC,EQ,430187,197756,45.97
20,1154,KABRAEXTRU,EQ,84452,48861,57.86
20,1155,KAJARIACER,EQ,159914,96734,60.49
20,1156,KAKATCEM,EQ,22498,14316,63.63
20,1157,KALAMANDIR,EQ,403508,189177,46.88
20,1158,KALYANKJIL,EQ,2074851,1271399,61.28
20,1159,KAMATHOTEL,EQ,98663,63038,63.89
20,1160,KAMDHENU,EQ,241768,146626,60.65
20,1161,KAMOPAINTS,EQ,7620367,3498207,45.91
20,1162,KANANIIND,EQ,2005082,1454644,72.55
20,1163,KANDARP,SM,372000,308000,82.80
20,1164,KANORICHEM,EQ,57526,33481,58.20
20,1165,KANPRPLA,EQ,318026,160671,50.52
20,1166,KANSAINER,EQ,1021828,302882,29.64
20,1167,KARNIKA,SM,147200,137600,93.48
20,1168,KARURVYSYA,EQ,1847864,1023898,55.41
20,1169,KAYA,EQ,22332,13832,61.94
20,1170,KAYNES,EQ,106183,58496,55.09
20,1171,KBCGLOBAL,EQ,10229354,5850509,57.19
20,1172,KCEIL,SM,276000,158000,57.25
20,1173,KCK,ST,8000,8000,100.00
20,1174,KCP,EQ,1039831,543969,52.31
20,1175,KCPSUGIND,EQ,6218154,2114528,34.01
20,1176,KDDL,EQ,7460,4085,54.76
20,1177,KDL,SM,21200,21200,100.00
20,1178,KEC,EQ,338579,177417,52.40
20,1179,KECL,EQ,765755,470386,61.43
20,1180,KEI,EQ,92970,35394,38.07
20,1181,KEL,SM,57600,45600,79.17
20,1182,KELLTONTEC,EQ,1251335,719635,57.51
20,1183,KESORAMIND,EQ,881558,508473,57.68
20,1184,KEYFINSERV,EQ,13260,6875,51.85
20,1185,KFINTECH,EQ,642641,332663,51.76
20,1186,KHADIM,EQ,42190,31619,74.94
20,1187,KHAICHEM,EQ,628542,366736,58.35
20,1188,KHAITANLTD,EQ,15866,14292,90.08
20,1189,KHANDSE,EQ,79706,53981,67.73
20,1190,KHFM,SM,27900,18600,66.67
20,1191,KICL,EQ,4534,2689,59.31
20,1192,KILITCH,EQ,8415,5416,64.36
20,1193,KIMS,EQ,131596,87069,66.16
20,1194,KINGFA,EQ,6295,3989,63.37
20,1195,KIOCL,EQ,961556,323493,33.64
20,1196,KIRIINDUS,EQ,310681,131608,42.36
20,1197,KIRLOSBROS,EQ,25378,17950,70.73
20,1198,KIRLOSENG,EQ,166958,84236,50.45
20,1199,KIRLOSIND,EQ,3124,1548,49.55
20,1200,KIRLPNU,EQ,146658,40327,27.50
20,1201,KITEX,EQ,2043122,716680,35.08
20,1202,KKCL,EQ,26526,17204,64.86
20,1203,KLL,SM,150400,113600,75.53
20,1204,KMSUGAR,EQ,4957034,2208840,44.56
20,1205,KNAGRI,SM,33600,20800,61.90
20,1206,KNRCON,EQ,1073991,625201,58.21
20,1207,KODYTECH,SM,39200,28000,71.43
20,1208,KOKUYOCMLN,EQ,135060,88492,65.52
20,1209,KOLTEPATIL,EQ,391434,207758,53.08
20,1210,KONSTELEC,ST,26000,26000,100.00
20,1211,KONTOR,SM,10800,8400,77.78
20,1212,KOPRAN,EQ,557652,218914,39.26
20,1213,KORE,SM,10000,10000,100.00
20,1214,KOTAKALPHA,EQ,969585,544680,56.18
20,1215,KOTAKBANK,EQ,3460806,942704,27.24
20,1216,KOTAKBKETF,EQ,32143,22923,71.32
20,1217,KOTAKCONS,EQ,2090,1127,53.92
20,1218,KOTAKGOLD,EQ,217819,139733,64.15
20,1219,KOTAKIT,EQ,38547,22525,58.44
20,1220,KOTAKLIQ,EQ,698,474,67.91
20,1221,KOTAKLOVOL,EQ,37131,23179,62.42
20,1222,KOTAKMID50,EQ,32594,20006,61.38
20,1223,KOTAKMNC,EQ,7897,3524,44.62
20,1224,KOTAKNIFTY,EQ,19090,13052,68.37
20,1225,KOTAKNV20,EQ,29148,15107,51.83
20,1226,KOTAKPSUBK,EQ,30884,11757,38.07
20,1227,KOTAKSILVE,EQ,22222,18321,82.45
20,1228,KOTARISUG,EQ,3965164,1496032,37.73
20,1229,KOTHARIPET,EQ,87874,56481,64.27
20,1230,KOTHARIPRO,EQ,26542,12952,48.80
20,1231,KOTYARK,SM,45000,29600,65.78
20,1232,KPIGREEN,EQ,69354,47676,68.74
20,1233,KPIL,EQ,173379,66817,38.54
20,1234,KPITTECH,EQ,1490086,595843,39.99
20,1235,KPRMILL,EQ,480583,243711,50.71
