Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02012024,2129454565,0002349
Trade Date <02-JAN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1103,JKIL,EQ,188906,90237,47.77
20,1104,JKLAKSHMI,EQ,103489,38527,37.23
20,1105,JKPAPER,EQ,755238,386770,51.21
20,1106,JKTYRE,EQ,3092133,904695,29.26
20,1107,JLHL,EQ,58188,44225,76.00
20,1108,JMA,EQ,57657,35987,62.42
20,1109,JMFINANCIL,EQ,6400056,2079749,32.50
20,1110,JOCIL,EQ,16243,9357,57.61
20,1111,JPASSOCIAT,EQ,67685645,29323531,43.32
20,1112,JPOLYINVST,EQ,18327,9536,52.03
20,1113,JPPOWER,EQ,527261650,176714519,33.52
20,1114,JSL,EQ,3060686,1855823,60.63
20,1115,JSLL,ST,10980,10620,96.72
20,1116,JSWENERGY,EQ,1835815,735790,40.08
20,1117,JSWHL,EQ,3217,1046,32.51
20,1118,JSWINFRA,EQ,3179497,1595062,50.17
20,1119,JSWSTEEL,EQ,1615515,710101,43.96
20,1120,JTEKTINDIA,EQ,4825870,1975397,40.93
20,1121,JTLIND,EQ,5571178,2324703,41.73
20,1122,JUBLFOOD,EQ,2611704,1549399,59.33
20,1123,JUBLINDS,EQ,17340,6998,40.36
20,1124,JUBLINGREA,EQ,326642,136578,41.81
20,1125,JUBLPHARMA,EQ,673114,300333,44.62
20,1126,JUNIORBEES,EQ,220026,135805,61.72
20,1127,JUSTDIAL,EQ,331884,98410,29.65
20,1128,JWL,EQ,426125,275299,64.61
20,1129,JYOTHYLAB,EQ,770736,248154,32.20
20,1130,KABRAEXTRU,EQ,36858,16954,46.00
20,1131,KAJARIACER,EQ,655201,576564,88.00
20,1132,KAKATCEM,EQ,57006,24324,42.67
20,1133,KALAMANDIR,EQ,1098116,584512,53.23
20,1134,KALYANKJIL,EQ,4853351,2195108,45.23
20,1135,KAMATHOTEL,EQ,37323,16773,44.94
20,1136,KAMDHENU,EQ,268995,135891,50.52
20,1137,KAMOPAINTS,EQ,525116,136183,25.93
20,1138,KANANIIND,EQ,919198,735050,79.97
20,1139,KANDARP,SM,8000,8000,100.00
20,1140,KANORICHEM,EQ,86107,40759,47.34
20,1141,KANPRPLA,EQ,6904,5249,76.03
20,1142,KANSAINER,EQ,512045,242891,47.44
20,1143,KARNIKA,SM,99200,67200,67.74
20,1144,KARURVYSYA,EQ,1924217,862903,44.84
20,1145,KAYA,EQ,14540,8962,61.64
20,1146,KAYNES,EQ,83254,42466,51.01
20,1147,KBCGLOBAL,EQ,6505041,5256696,80.81
20,1148,KCP,EQ,483178,245541,50.82
20,1149,KDDL,EQ,12464,6902,55.38
20,1150,KDL,SM,6400,6400,100.00
20,1151,KEC,EQ,186255,69950,37.56
20,1152,KECL,EQ,215038,131623,61.21
20,1153,KEI,EQ,173926,85514,49.17
20,1154,KEL,SM,40800,26400,64.71
20,1155,KELLTONTEC,EQ,2816942,949734,33.72
20,1156,KESORAMIND,EQ,1817234,1256094,69.12
20,1157,KFINTECH,EQ,669246,412767,61.68
20,1158,KHAICHEM,EQ,3075980,1193365,38.80
20,1159,KHAITANLTD,EQ,17614,8341,47.35
20,1160,KHANDSE,EQ,20140,12003,59.60
20,1161,KHFM,SM,18600,9300,50.00
20,1162,KICL,EQ,2753,1422,51.65
20,1163,KILITCH,EQ,44103,32797,74.36
20,1164,KIMS,EQ,48936,28127,57.48
20,1165,KINGFA,EQ,10961,6330,57.75
20,1166,KIOCL,EQ,563720,173185,30.72
20,1167,KIRIINDUS,EQ,221552,102447,46.24
20,1168,KIRLOSBROS,EQ,77692,58748,75.62
20,1169,KIRLOSENG,EQ,149590,82135,54.91
20,1170,KIRLOSIND,EQ,2640,1387,52.54
20,1171,KIRLPNU,EQ,37840,18897,49.94
20,1172,KITEX,EQ,840507,303237,36.08
20,1173,KKCL,EQ,34409,15949,46.35
20,1174,KKVAPOW,SM,312,312,100.00
20,1175,KMSUGAR,EQ,344649,150215,43.58
20,1176,KNAGRI,SM,17600,10400,59.09
20,1177,KNRCON,EQ,1912219,995257,52.05
20,1178,KODYTECH,SM,13600,11200,82.35
20,1179,KOKUYOCMLN,EQ,299433,161399,53.90
20,1180,KOLTEPATIL,EQ,299812,186404,62.17
20,1181,KONTOR,SM,10800,8400,77.78
20,1182,KOPRAN,EQ,527137,255855,48.54
20,1183,KORE,SM,18000,16000,88.89
20,1184,KOTAKALPHA,EQ,206359,148348,71.89
20,1185,KOTAKBANK,EQ,5120796,3258114,63.63
20,1186,KOTAKBKETF,EQ,208140,179575,86.28
20,1187,KOTAKCONS,EQ,368,252,68.48
20,1188,KOTAKGOLD,EQ,215248,160418,74.53
20,1189,KOTAKIT,EQ,49344,36729,74.43
20,1190,KOTAKLIQ,EQ,40373,20278,50.23
20,1191,KOTAKLOVOL,EQ,21766,11557,53.10
20,1192,KOTAKMID50,EQ,28709,15143,52.75
20,1193,KOTAKMNC,EQ,14091,7641,54.23
20,1194,KOTAKNIFTY,EQ,47285,35150,74.34
20,1195,KOTAKNV20,EQ,15236,8255,54.18
20,1196,KOTAKPSUBK,EQ,72468,57323,79.10
20,1197,KOTAKSILVE,EQ,24392,22098,90.60
20,1198,KOTARISUG,EQ,136611,76818,56.23
20,1199,KOTHARIPET,EQ,93331,60005,64.29
20,1200,KOTHARIPRO,EQ,17531,11108,63.36
20,1201,KOTYARK,SM,48000,35200,73.33
20,1202,KPIGREEN,EQ,387056,186731,48.24
20,1203,KPIL,EQ,219390,101932,46.46
20,1204,KPITTECH,EQ,912412,580486,63.62
20,1205,KPRMILL,EQ,490324,371008,75.67
20,1206,KRBL,EQ,284221,138802,48.84
20,1207,KREBSBIO,EQ,10867,7214,66.38
20,1208,KRIDHANINF,EQ,36684,36684,100.00
20,1209,KRISHANA,EQ,119034,79493,66.78
20,1210,KRISHCA,SM,28000,20000,71.43
20,1211,KRISHIVAL,SM,6000,2500,41.67
20,1212,KRISHNADEF,SM,23500,15500,65.96
20,1213,KRITI,EQ,261516,114066,43.62
20,1214,KRITINUT,EQ,28498,18945,66.48
20,1215,KRSNAA,EQ,67888,39482,58.16
20,1216,KSB,EQ,19491,9138,46.88
20,1217,KSCL,EQ,176306,78525,44.54
20,1218,KSL,EQ,264205,75258,28.48
20,1219,KSOLVES,EQ,89945,37662,41.87
20,1220,KTKBANK,EQ,885210,474977,53.66
20,1221,KUANTUM,EQ,135984,72853,53.57
20,1222,LAGNAM,EQ,59655,31014,51.99
20,1223,LAL,EQ,6746,2578,38.22
20,1224,LALPATHLAB,EQ,284235,103124,36.28
20,1225,LAMBODHARA,EQ,19443,9890,50.87
20,1226,LANDMARK,EQ,70527,33324,47.25
20,1227,LAOPALA,EQ,430634,178908,41.55
20,1228,LASA,EQ,528177,236010,44.68
20,1229,LATENTVIEW,EQ,449051,205558,45.78
20,1230,LATTEYS,EQ,66446,50831,76.50
20,1231,LAURUSLABS,EQ,3370927,1038896,30.82
20,1232,LAXMICOT,EQ,175431,96615,55.07
20,1233,LAXMIMACH,EQ,2323,991,42.66
20,1234,LCCINFOTEC,EQ,177034,128326,72.49
20,1235,LEMERITE,SM,14400,12800,88.89
20,1236,LEMONTREE,EQ,80174681,14448607,18.02
20,1237,LFIC,EQ,32210,15001,46.57
20,1238,LGBBROSLTD,EQ,22721,10023,44.11
20,1239,LGBFORGE,EQ,1583800,824874,52.08
20,1240,LIBAS,EQ,1168177,542967,46.48
20,1241,LIBERTSHOE,EQ,76572,29805,38.92
20,1242,LICHSGFIN,EQ,2659755,837512,31.49
20,1243,LICI,EQ,3672560,1495871,40.73
20,1244,LICMFGOLD,EQ,96,63,65.63
20,1245,LICNETFGSC,EQ,45216,26834,59.35
20,1246,LICNETFN50,EQ,244,199,81.56
20,1247,LICNETFSEN,EQ,1175,229,19.49
20,1248,LICNFNHGP,EQ,565,219,38.76
20,1249,LIKHITHA,EQ,211721,121065,57.18
20,1250,LINC,EQ,23754,13884,58.45
20,1251,LINCOLN,EQ,92448,35030,37.89
20,1252,LINDEINDIA,EQ,30235,17226,56.97
20,1253,LIQUID,EQ,334061,327016,97.89
20,1254,LIQUIDBEES,EQ,3933071,3592203,91.33
20,1255,LIQUIDETF,EQ,466351,427503,91.67
20,1256,LIQUIDIETF,EQ,342998,178220,51.96
20,1257,LIQUIDSBI,EQ,1,1,100.00
20,1258,LLOYDS,SM,30000,30000,100.00
20,1259,LLOYDSME,EQ,383222,131907,34.42
20,1260,LODHA,EQ,914756,493082,53.90
20,1261,LOKESHMACH,EQ,48058,28146,58.57
20,1262,LORDSCHLO,EQ,47068,20940,44.49
20,1263,LOTUSEYE,EQ,17750,13876,78.17
20,1264,LOVABLE,EQ,62327,37437,60.07
20,1265,LOWVOL,EQ,327,283,86.54
20,1266,LOWVOLIETF,EQ,46826,25564,54.59
20,1267,LOYALTEX,EQ,1660,1120,67.47
20,1268,LRRPL,SM,21000,18000,85.71
20,1269,LT,EQ,1511464,969027,64.11
20,1270,L&TFH,EQ,5915599,2831041,47.86
20,1271,L&TFIN,N1,12,12,100.00
20,1272,L&TFIN,N5,353,353,100.00
20,1273,L&TFIN,NJ,119,101,84.87
20,1274,L&TFIN,NL,570,370,64.91
20,1275,LTFOODS,EQ,637201,318511,49.99
20,1276,LTGILTBEES,EQ,2608078,2421749,92.86
20,1277,LTIM,EQ,475149,299519,63.04
20,1278,LTTS,EQ,159950,74279,46.44
20,1279,LUMAXIND,EQ,4404,2158,49.00
20,1280,LUMAXTECH,EQ,98329,54202,55.12
20,1281,LUPIN,EQ,7120785,1784693,25.06
20,1282,LUXIND,EQ,88701,54273,61.19
20,1283,LXCHEM,EQ,1086160,464837,42.80
20,1284,MAANALU,EQ,242933,154455,63.58
20,1285,MADHAV,EQ,32549,17040,52.35
20,1286,MADHAVBAUG,SM,4400,2800,63.64
20,1287,MADHUSUDAN,SM,60000,52000,86.67
20,1288,MADRASFERT,EQ,5709532,1248027,21.86
20,1289,MAFANG,EQ,586971,408886,69.66
20,1290,MAGADSUGAR,EQ,13315,4795,36.01
20,1291,MAGNUM,EQ,408796,294526,72.05
20,1292,MAGSON,SM,8000,8000,100.00
20,1293,MAHABANK,EQ,17628818,4870426,27.63
20,1294,MAHAPEXLTD,EQ,11564,7448,64.41
20,1295,MAHASTEEL,EQ,273452,158647,58.02
20,1296,MAHEPC,EQ,120929,55899,46.22
20,1297,MAHESHWARI,EQ,54997,42637,77.53
20,1298,MAHICKRA,SM,10500,10500,100.00
20,1299,MAHKTECH,EQ,3741372,2532545,67.69
20,1300,MAHLIFE,EQ,191843,130190,67.86
20,1301,MAHLOG,EQ,3682287,1117479,30.35
20,1302,MAHSCOOTER,EQ,4805,2551,53.09
20,1303,MAHSEAMLES,EQ,150571,86071,57.16
20,1304,MAITHANALL,EQ,92950,30985,33.34
20,1305,MAITREYA,SM,38400,22400,58.33
20,1306,MAKEINDIA,EQ,11226,6826,60.81
20,1307,MAKS,ST,9000,7500,83.33
20,1308,MAL,SM,24000,17600,73.33
20,1309,MALLCOM,EQ,7297,4395,60.23
20,1310,MALUPAPER,EQ,1252258,590519,47.16
20,1311,MANAKALUCO,EQ,287548,179040,62.26
20,1312,MANAKSIA,EQ,226848,104450,46.04
20,1313,MANAKSTEEL,EQ,151249,76093,50.31
20,1314,MANALIPETC,EQ,1359633,526398,38.72
20,1315,MANAPPURAM,EQ,5954260,2255502,37.88
20,1316,MANGALAM,EQ,65730,36140,54.98
20,1317,MANGCHEFER,EQ,2299909,1005091,43.70
20,1318,MANGLMCEM,EQ,308425,226697,73.50
20,1319,MANINDS,EQ,646306,293371,45.39
20,1320,MANINFRA,EQ,2324011,1172210,50.44
20,1321,MANKIND,EQ,1313720,434764,33.09
20,1322,MANOMAY,EQ,20178,10902,54.03
20,1323,MANORAMA,EQ,34462,20491,59.46
20,1324,MANORG,EQ,27657,15500,56.04
20,1325,MANYAVAR,EQ,118317,84390,71.33
20,1326,MAPMYINDIA,EQ,282020,111966,39.70
20,1327,MARALOVER,EQ,49131,29719,60.49
20,1328,MARATHON,EQ,40011,22503,56.24
20,1329,MARCO,SM,30000,30000,100.00
20,1330,MARICO,EQ,1243897,715512,57.52
20,1331,MARINETRAN,SM,116000,64000,55.17
20,1332,MARKSANS,EQ,4440679,1429253,32.19
20,1333,MARSHALL,EQ,279319,135735,48.59
20,1334,MARUTI,EQ,776837,564333,72.64
20,1335,MASFIN,EQ,54620,20201,36.98
20,1336,MASPTOP50,EQ,91887,64732,70.45
20,1337,MASTEK,EQ,102174,57318,56.10
20,1338,MASTER,SM,2000,2000,100.00
20,1339,MATRIMONY,EQ,31650,17276,54.58
20,1340,MAWANASUG,EQ,116965,57303,48.99
20,1341,MAXESTATES,EQ,86934,49740,57.22
20,1342,MAXHEALTH,EQ,637956,399064,62.55
20,1343,MAXIND,EQ,1926115,430477,22.35
20,1344,MAYURUNIQ,EQ,606347,205054,33.82
20,1345,MAZDA,EQ,11359,3445,30.33
20,1346,MAZDOCK,EQ,996360,288612,28.97
20,1347,MBAPL,EQ,37678,27953,74.19
20,1348,MCDOWELL-N,EQ,686566,275596,40.14
20,1349,MCL,EQ,116384,73677,63.31
20,1350,MCON,SM,4000,4000,100.00
20,1351,MCX,EQ,638190,127501,19.98
20,1352,MDL,SM,40000,38000,95.00
20,1353,MEDANTA,EQ,147467,74292,50.38
20,1354,MEDICAMEQ,EQ,12615,6829,54.13
20,1355,MEDICO,EQ,169215,31477,18.60
20,1356,MEDPLUS,EQ,104178,53774,51.62
20,1357,MEGAFLEX,SM,24000,21000,87.50
20,1358,MEGASTAR,EQ,11170,5247,46.97
20,1359,MENONBE,EQ,104309,50253,48.18
20,1360,METROBRAND,EQ,75225,42630,56.67
20,1361,METROPOLIS,EQ,415671,91465,22.00
20,1362,MFSL,EQ,554096,366482,66.14
20,1363,MGEL,EQ,327632,216420,66.06
20,1364,MGL,EQ,489638,147653,30.16
20,1365,MHHL,SM,85500,63000,73.68
20,1366,MHRIL,EQ,192834,81125,42.07
20,1367,MICROPRO,SM,32000,20800,65.00
20,1368,MID150BEES,EQ,478884,236529,49.39
20,1369,MIDCAPETF,EQ,2980861,2634575,88.38
20,1370,MIDCAPIETF,EQ,131642,73235,55.63
20,1371,MIDHANI,EQ,567207,203065,35.80
20,1372,MIDSELIETF,EQ,66088,17219,26.05
20,1373,MILTON,SM,4400,4400,100.00
20,1374,MINDACORP,EQ,397640,270684,68.07
20,1375,MINDSPACE,RR,99372,73984,74.45
20,1376,MINDTECK,EQ,44198,19604,44.35
20,1377,MIRZAINT,EQ,323572,158502,48.99
20,1378,MITCON,EQ,22312,16855,75.54
20,1379,MITTAL,EQ,12828575,6529652,50.90
20,1380,MKPL,EQ,3449433,1073080,31.11
20,1381,M&M,EQ,2857334,1811155,63.39
20,1382,M&MFIN,EQ,4986465,2007034,40.25
20,1383,M&MFIN,N1,33,33,100.00
20,1384,M&MFIN,N2,340,180,52.94
20,1385,M&MFIN,N3,1,1,100.00
20,1386,MMFL,EQ,53476,26171,48.94
20,1387,MMP,EQ,46419,34193,73.66
20,1388,MMTC,EQ,3189108,1181217,37.04
20,1389,MODISONLTD,EQ,86378,33659,38.97
20,1390,MOGSEC,EQ,1099,1071,97.45
20,1391,MOHEALTH,EQ,42914,30033,69.98
20,1392,MOHITIND,EQ,18967,14830,78.19
20,1393,MOIL,EQ,2404253,778951,32.40
20,1394,MOL,EQ,25026538,5549734,22.18
20,1395,MOLDTECH,EQ,152551,88786,58.20
20,1396,MOLDTKPAC,EQ,84885,36130,42.56
20,1397,MOLOWVOL,EQ,468942,465254,99.21
20,1398,MOM100,EQ,369986,276396,74.70
20,1399,MOM30IETF,EQ,471196,45982,9.76
20,1400,MOM50,EQ,1753,1457,83.11
20,1401,MOMENTUM,EQ,10567,4666,44.16
20,1402,MOMOMENTUM,EQ,21066,14157,67.20
20,1403,MON100,EQ,446576,233095,52.20
20,1404,MONARCH,EQ,245249,82993,33.84
20,1405,MONIFTY500,EQ,422289,271814,64.37
20,1406,MONOPHARMA,SM,12000,12000,100.00
20,1407,MONQ50,EQ,31746,17318,54.55
20,1408,MONTECARLO,EQ,24102,11865,49.23
20,1409,MOQUALITY,EQ,365,275,75.34
20,1410,MORARJEE,EQ,89092,58511,65.67
20,1411,MOREPENLAB,EQ,8273433,2523788,30.50
20,1412,MOS,SM,24000,17600,73.33
20,1413,MOTHERSON,EQ,22614823,7983091,35.30
20,1414,MOTILALOFS,EQ,160712,74763,46.52
20,1415,MOTOGENFIN,EQ,383119,178976,46.72
20,1416,MOVALUE,EQ,37561,28763,76.58
20,1417,MPHASIS,EQ,355638,123180,34.64
20,1418,MPSLTD,EQ,17352,9514,54.83
20,1419,MRF,EQ,8846,1464,16.55
20,1420,MRO-TEK,EQ,73156,41434,56.64
20,1421,MRPL,EQ,2836841,1075617,37.92
20,1422,MSTCLTD,EQ,929990,256970,27.63
20,1423,MSUMI,EQ,12295620,6817209,55.44
20,1424,MTARTECH,EQ,174301,78639,45.12
20,1425,MTNL,EQ,5993250,1777945,29.67
20,1426,MUFIN,EQ,116074,89040,76.71
20,1427,MUFTI,EQ,1310040,422269,32.23
20,1428,MUKANDLTD,EQ,671022,319869,47.67
20,1429,MUNJALAU,EQ,495268,240826,48.63
20,1430,MUNJALSHOW,EQ,140910,72376,51.36
20,1431,MUTHOOTCAP,EQ,45390,22282,49.09
20,1432,MUTHOOTFIN,EQ,385614,131895,34.20
20,1433,MUTHOOTMF,EQ,586376,330884,56.43
20,1434,MVGJL,EQ,83545,41606,49.80
20,1435,MWL,SM,248400,172800,69.57
20,1436,NACLIND,EQ,576108,341449,59.27
20,1437,NAGAFERT,EQ,13807659,6854659,49.64
20,1438,NAHARCAP,EQ,31154,15021,48.22
20,1439,NAHARINDUS,EQ,35341,18807,53.22
20,1440,NAHARPOLY,EQ,15261,7351,48.17
20,1441,NAHARSPING,EQ,47259,21236,44.94
20,1442,NAM-INDIA,EQ,1269708,547566,43.13
20,1443,NARMADA,EQ,71263,51084,71.68
20,1444,NATCOPHARM,EQ,975916,445085,45.61
20,1445,NATHBIOGEN,EQ,42279,22372,52.92
20,1446,NATIONALUM,EQ,51857420,11695184,22.55
20,1447,NAUKRI,EQ,287607,194587,67.66
20,1448,NAVA,EQ,1020906,396559,38.84
20,1449,NAVIFIN,N0,117,117,100.00
20,1450,NAVIFIN,N3,4,4,100.00
20,1451,NAVIFIN,N5,109,109,100.00
20,1452,NAVIFIN,N7,264,264,100.00
20,1453,NAVINFLUOR,EQ,90311,20694,22.91
20,1454,NAVINIFTY,EQ,1250,690,55.20
20,1455,NAVKARCORP,EQ,986700,539970,54.72
20,1456,NAVNETEDUL,EQ,265942,171397,64.45
20,1457,NAZARA,EQ,152431,63078,41.38
20,1458,NBCC,EQ,13866797,5814787,41.93
20,1459,NBIFIN,EQ,837,737,88.05
20,1460,NCC,EQ,2560716,904224,35.31
20,1461,NCLIND,EQ,638594,322342,50.48
20,1462,NDLVENTURE,EQ,8899,6799,76.40
20,1463,NDTV,EQ,861663,261487,30.35
20,1464,NECLIFE,EQ,3577551,1371981,38.35
20,1465,NELCAST,EQ,637240,204984,32.17
20,1466,NELCO,EQ,67792,30944,45.65
20,1467,NEOGEN,EQ,34789,19258,55.36
20,1468,NESCO,EQ,85571,40466,47.29
20,1469,NESTLEIND,EQ,141577,62142,43.89
20,1470,NETF,EQ,1391,830,59.67
20,1471,NETWEB,EQ,63310,30818,48.68
20,1472,NETWORK18,EQ,4846393,1562554,32.24
20,1473,NEULANDLAB,EQ,59950,28680,47.84
20,1474,NEWJAISA,SM,48000,45000,93.75
20,1475,NEXT50,EQ,4953,4746,95.82
20,1476,NEXT50IETF,EQ,506268,343496,67.85
20,1477,NFL,EQ,47263843,9003207,19.05
20,1478,NGIL,EQ,53109,33899,63.83
20,1479,NGLFINE,EQ,5499,2416,43.94
20,1480,NH,EQ,153930,74134,48.16
20,1481,NHAI,N2,268,268,100.00
20,1482,NHAI,N4,113,113,100.00
20,1483,NHAI,N6,1409,1400,99.36
20,1484,NHAI,N8,10,10,100.00
20,1485,NHAI,NA,26,26,100.00
20,1486,NHAI,NC,2,2,100.00
20,1487,NHAI,NE,1062,1062,100.00
20,1488,NHBTF2014,N6,659,231,35.05
20,1489,NHIT,N1,2771,2720,98.16
20,1490,NHIT,N2,1100,1096,99.64
20,1491,NHIT,N3,480,480,100.00
20,1492,NHPC,EQ,41210903,16049049,38.94
20,1493,NHPC,N2,466,466,100.00
20,1494,NHPC,N3,344,344,100.00
20,1495,NHPC,N6,625,600,96.00
20,1496,NIACL,EQ,1222196,452525,37.03
20,1497,NIDAN,SM,23000,23000,100.00
20,1498,NIDO,N6,376,376,100.00
20,1499,NIF100BEES,EQ,15370,11309,73.58
20,1500,NIF100IETF,EQ,7050,5395,76.52
20,1501,NIFMID150,EQ,1222,784,64.16
20,1502,NIFTYBEES,EQ,2724450,1622009,59.54
20,1503,NIFTYETF,EQ,66287,63068,95.14
20,1504,NIFTYIETF,EQ,130089,94496,72.64
20,1505,NIFTYQLITY,EQ,77714,39761,51.16
20,1506,NIITLTD,EQ,421903,195511,46.34
20,1507,NIITMTS,EQ,310708,147089,47.34
20,1508,NILAINFRA,EQ,1494355,894823,59.88
20,1509,NILKAMAL,EQ,2311,1163,50.32
20,1510,NINSYS,EQ,12224,7312,59.82
20,1511,NIPPOBATRY,EQ,11160,4855,43.50
20,1512,NIRAJ,EQ,47132,29149,61.85
20,1513,NIRMAN,SM,9000,7800,86.67
20,1514,NITINSPIN,EQ,95781,41024,42.83
20,1515,NLCINDIA,EQ,6151198,2624571,42.67
20,1516,NMDC,EQ,35438178,10302165,29.07
20,1517,NOCIL,EQ,4616512,1804083,39.08
20,1518,NPBET,EQ,2188,1890,86.38
20,1519,NPST,ST,5500,4800,87.27
20,1520,NRAIL,EQ,46193,30468,65.96
20,1521,NRBBEARING,EQ,802502,254771,31.75
20,1522,NRL,EQ,33078,23438,70.86
20,1523,NSIL,EQ,2943,1114,37.85
20,1524,NSLNISP,EQ,8135898,3558169,43.73
20,1525,NTPC,EQ,13506040,7501017,55.54
20,1526,NTPC,N3,215,215,100.00
20,1527,NTPC,N5,140,140,100.00
20,1528,NTPC,N7,41067,33612,81.85
20,1529,NTPC,NC,205,205,100.00
20,1530,NURECA,EQ,80645,36255,44.96
20,1531,NUVAMA,EQ,30070,17607,58.55
20,1532,NUVOCO,EQ,253608,130963,51.64
20,1533,NV20BEES,EQ,46287,24566,53.07
20,1534,NV20IETF,EQ,74993,35005,46.68
20,1535,NXST,RR,92539,66252,71.59
20,1536,NYKAA,EQ,3711343,2046957,55.15
20,1537,OAL,EQ,61735,28382,45.97
20,1538,OBCL,EQ,47106,34249,72.71
20,1539,OBEROIRLTY,EQ,304154,88780,29.19
20,1540,OCCL,EQ,12318,6326,51.36
20,1541,OFSS,EQ,339737,107413,31.62
20,1542,OIL,EQ,4465413,1196860,26.80
20,1543,OILCOUNTUB,EQ,37315,37315,100.00
20,1544,OLECTRA,EQ,2143274,543573,25.36
20,1545,OLIL,SM,6000,6000,100.00
20,1546,OMAXAUTO,EQ,197759,149927,75.81
20,1547,OMAXE,EQ,112615,82714,73.45
20,1548,OMFURN,SM,57600,57600,100.00
20,1549,ONDOOR,SM,245400,145800,59.41
20,1550,ONEPOINT,EQ,1768805,873177,49.37
20,1551,ONGC,EQ,21141219,7129884,33.73
20,1552,ONMOBILE,EQ,1369507,564095,41.19
20,1553,ONWARDTEC,EQ,175333,90049,51.36
20,1554,OPTIEMUS,EQ,369661,144120,38.99
20,1555,ORBTEXP,EQ,10182,5006,49.17
20,1556,ORCHPHARMA,EQ,221028,83615,37.83
20,1557,ORIANA,SM,114000,76500,67.11
20,1558,ORICONENT,EQ,4545535,1888416,41.54
20,1559,ORIENTALTL,EQ,542764,323536,59.61
20,1560,ORIENTBELL,EQ,31864,18667,58.58
20,1561,ORIENTCEM,EQ,3031065,1334450,44.03
20,1562,ORIENTCER,EQ,433947,260684,60.07
20,1563,ORIENTELEC,EQ,384084,228965,59.61
20,1564,ORIENTHOT,EQ,1143437,516505,45.17
20,1565,ORIENTLTD,EQ,69974,29345,41.94
20,1566,ORIENTPPR,EQ,1205215,452650,37.56
20,1567,ORISSAMINE,EQ,16007,5703,35.63
20,1568,ORTINLAB,EQ,60021,46220,77.01
20,1569,OSIAHYPER,EQ,2561463,723960,28.26
20,1570,OSWALAGRO,EQ,1277199,664064,51.99
20,1571,OSWALGREEN,EQ,3227474,1357704,42.07
20,1572,OSWALSEEDS,EQ,67338,43697,64.89
20,1573,PAGEIND,EQ,27375,13450,49.13
20,1574,PAISALO,EQ,1022933,681160,66.59
20,1575,PAKKA,EQ,289569,150888,52.11
20,1576,PALREDTEC,EQ,105916,54506,51.46
20,1577,PANACEABIO,EQ,511772,224153,43.80
20,1578,PANACHE,EQ,6032,4766,79.01
20,1579,PANAMAPET,EQ,165224,78612,47.58
20,1580,PANSARI,EQ,10705,3939,36.80
20,1581,PAR,EQ,18673,13538,72.50
20,1582,PARACABLES,EQ,802794,527462,65.70
20,1583,PARADEEP,EQ,34424246,12381110,35.97
20,1584,PARAGMILK,EQ,487732,240385,49.29
20,1585,PARAGON,SM,99600,69600,69.88
20,1586,PARAS,EQ,814541,281931,34.61
20,1587,PARIN,SM,26000,26000,100.00
20,1588,PARTYCRUS,SM,46000,36000,78.26
20,1589,PASUPTAC,EQ,109895,61447,55.91
20,1590,PATANJALI,EQ,300649,148426,49.37
20,1591,PATELENG,EQ,6525262,2895614,44.38
20,1592,PATINTLOG,EQ,991193,512290,51.68
20,1593,PAVNAIND,EQ,1221,612,50.12
20,1594,PAYTM,EQ,3129266,1558134,49.79
20,1595,PCBL,EQ,1733874,621876,35.87
20,1596,PCHFL,N6,1000,1000,100.00
20,1597,PCHFL,NA,70,70,100.00
20,1598,PCJEWELLER,EQ,33298237,8982233,26.98
20,1599,PDMJEPAPER,EQ,328305,147080,44.80
20,1600,PDSL,EQ,2085188,1565134,75.06
20,1601,PEARLPOLY,EQ,91868,50056,54.49
20,1602,PEL,EQ,1027809,297855,28.98
20,1603,PEL,N0,11,11,100.00
20,1604,PEL,N2,114,114,100.00
20,1605,PEL,N3,590,590,100.00
20,1606,PENIND,EQ,908962,342691,37.70
20,1607,PENINLAND,EQ,1701652,938234,55.14
20,1608,PENTAGON,SM,12000,11000,91.67
20,1609,PERFECT,SM,102000,90000,88.24
20,1610,PERSISTENT,EQ,195144,61909,31.72
20,1611,PETRONET,EQ,4779931,1920426,40.18
20,1612,PFC,EQ,11799148,3292159,27.90
20,1613,PFC,N5,596,480,80.54
20,1614,PFC,N8,400,400,100.00
20,1615,PFIZER,EQ,13380,6914,51.67
20,1616,PFOCUS,EQ,229908,108655,47.26
20,1617,PFS,EQ,3865572,1806002,46.72
20,1618,PGEL,EQ,61235,32632,53.29
20,1619,PGHH,EQ,3836,1664,43.38
20,1620,PGHL,EQ,5623,3003,53.41
20,1621,PGINVIT,IV,2104396,1857395,88.26
20,1622,PHANTOMFX,SM,172200,132600,77.00
20,1623,PHARMABEES,EQ,7837946,4133668,52.74
20,1624,PHOENIXLTD,EQ,124152,61675,49.68
20,1625,PIDILITIND,EQ,267832,141892,52.98
20,1626,PIGL,EQ,124529,78891,63.35
20,1627,PIIND,EQ,229908,108071,47.01
20,1628,PILANIINVS,EQ,5136,3545,69.02
20,1629,PILITA,EQ,1583731,900422,56.85
20,1630,PITTIENG,EQ,105969,54795,51.71
20,1631,PIXTRANS,EQ,12259,4590,37.44
20,1632,PLADAINFO,SM,153000,123000,80.39
