Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03022025,1209807881,0002637
Trade Date <03-FEB-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1113,ICICIGI,EQ,707120,444855,62.91
20,1114,ICICIPRULI,EQ,1011490,431535,42.66
20,1115,ICIL,EQ,248926,109605,44.03
20,1116,ICRA,EQ,915,317,34.64
20,1117,IDBI,EQ,3479890,1326364,38.12
20,1118,IDEA,EQ,384582320,86827832,22.58
20,1119,IDEAFORGE,EQ,165932,74392,44.83
20,1120,IDEALTECHO,SM,3000,3000,100.00
20,1121,IDFCFIRSTB,EQ,20092486,9133210,45.46
20,1122,IDFNIFTYET,EQ,397,326,82.12
20,1123,IEML,SM,3000,3000,100.00
20,1124,IEX,EQ,6074009,2117265,34.86
20,1125,IFBAGRO,EQ,12610,9492,75.27
20,1126,IFBIND,EQ,40163,19723,49.11
20,1127,IFCI,EQ,5682722,2192260,38.58
20,1128,IFGLEXPOR,EQ,5715,4065,71.13
20,1129,IGARASHI,EQ,25831,12457,48.23
20,1130,IGIL,EQ,1176432,659486,56.06
20,1131,IGL,EQ,2496868,474850,19.02
20,1132,IGPL,EQ,19481,12560,64.47
20,1133,IIFL,EQ,737611,331791,44.98
20,1134,IIFLCAPS,EQ,437069,212429,48.60
20,1135,IIFLZC26B,NY,55,55,100.00
20,1136,IIFLZC28,NG,1754,1754,100.00
20,1137,IIFLZC28A,NU,10,10,100.00
20,1138,IIFLZC28B,Y1,90,90,100.00
20,1139,IIFLZC28C,N6,13,13,100.00
20,1140,IKIO,EQ,89337,33730,37.76
20,1141,IKS,EQ,131649,52665,40.00
20,1142,IMAGICAA,EQ,397860,208826,52.49
20,1143,IMFA,EQ,81420,39779,48.86
20,1144,IMPAL,EQ,1246,894,71.75
20,1145,INCREDIBLE,EQ,1449,1335,92.13
20,1146,INDBANK,EQ,37576,20966,55.80
20,1147,INDGN,EQ,400288,254719,63.63
20,1148,INDHOTEL,EQ,4664849,2317066,49.67
20,1149,INDIACEM,EQ,615967,173366,28.15
20,1150,INDIAGLYCO,EQ,212428,60405,28.44
20,1151,INDIAMART,EQ,146972,35653,24.26
20,1152,INDIANB,EQ,1732837,685015,39.53
20,1153,INDIANHUME,EQ,22650,8896,39.28
20,1154,INDIASHLTR,EQ,73167,41266,56.40
20,1155,INDIFRA,SM,16000,6000,37.50
20,1156,INDIGO,EQ,787814,408541,51.86
20,1157,INDIGOPNTS,EQ,44829,13488,30.09
20,1158,INDIGRID,IV,182039,163736,89.95
20,1159,INDNIPPON,EQ,5780,3136,54.26
20,1160,INDOAMIN,EQ,87274,31826,36.47
20,1161,INDOBORAX,EQ,16531,9847,59.57
20,1162,INDOCO,EQ,46959,16462,35.06
20,1163,INDOFARM,EQ,742103,249473,33.62
20,1164,INDORAMA,EQ,55381,33960,61.32
20,1165,INDOSTAR,EQ,63005,37957,60.24
20,1166,INDOTECH,EQ,9884,8639,87.40
20,1167,INDOWIND,EQ,408249,202906,49.70
20,1168,INDRAMEDCO,EQ,176691,85472,48.37
20,1169,INDSWFTLAB,EQ,61047,48627,79.66
20,1170,INDTERRAIN,EQ,20237,8554,42.27
20,1171,INDUSINDBK,EQ,3655089,1905418,52.13
20,1172,INDUSINVIT,IV,34111,27124,79.52
20,1173,INDUSTOWER,EQ,4618051,1960631,42.46
20,1174,INFIBEAM,EQ,3237950,1547681,47.80
20,1175,INFINIUM,SM,500,500,100.00
20,1176,INFOBEAN,EQ,26946,18105,67.19
20,1177,INFOLLION,ST,11200,10400,92.86
20,1178,INFOMEDIA,EQ,10372,7348,70.84
20,1179,INFRABEES,EQ,18437,9845,53.40
20,1180,INFRAIETF,EQ,365489,286803,78.47
20,1181,INFY,EQ,4823228,2913963,60.42
20,1182,INGERRAND,EQ,10178,4585,45.05
20,1183,INM,SM,1800,1800,100.00
20,1184,INNOMET,SM,2400,1200,50.00
20,1185,INNOVACAP,EQ,41856,16770,40.07
20,1186,INNOVANA,EQ,13588,12063,88.78
20,1187,INOXGREEN,EQ,940446,220045,23.40
20,1188,INOXINDIA,EQ,82271,48167,58.55
20,1189,INOXWIND,EQ,12668023,2962403,23.38
20,1190,INSECTICID,EQ,30023,14748,49.12
20,1191,INSPIRE,SM,30000,28000,93.33
20,1192,INSPIRISYS,EQ,10333,5575,53.95
20,1193,INTELLECT,EQ,263935,56858,21.54
20,1194,INTENTECH,EQ,9031,4053,44.88
20,1195,INTERARCH,EQ,149900,46485,31.01
20,1196,INTLCONV,EQ,61590,33627,54.60
20,1197,INVENTURE,EQ,884410,500894,56.64
20,1198,IOB,EQ,3285887,1328997,40.45
20,1199,IOC,EQ,26047332,13880015,53.29
20,1200,IOLCP,EQ,139794,56010,40.07
20,1201,IONEXCHANG,EQ,208529,92655,44.43
20,1202,IPCALAB,EQ,189537,56195,29.65
20,1203,IPHL,ST,8400,8400,100.00
20,1204,IPL,EQ,121700,59294,48.72
20,1205,IPSL,SM,40000,39000,97.50
20,1206,IRB,EQ,28485556,7620459,26.75
20,1207,IRBINVIT,IV,229332,220719,96.24
20,1208,IRCON,EQ,11415365,2110693,18.49
20,1209,IRCTC,EQ,1830063,531661,29.05
20,1210,IREDA,EQ,10238691,3582150,34.99
20,1211,IRFC,EQ,36236290,8762068,24.18
20,1212,IRISDOREME,EQ,107884,23670,21.94
20,1213,IRMENERGY,EQ,21903,12249,55.92
20,1214,ISEC,EQ,62728,25677,40.93
20,1215,ISFT,EQ,18725,11243,60.04
20,1216,ISGEC,EQ,67188,23239,34.59
20,1217,ISHAN,SM,576000,432000,75.00
20,1218,IT,EQ,34472,17698,51.34
20,1219,ITBEES,EQ,2261227,1338561,59.20
20,1220,ITC,EQ,16991730,9627342,56.66
20,1221,ITDC,EQ,93434,26456,28.32
20,1222,ITDCEM,EQ,938890,698468,74.39
20,1223,ITETF,EQ,36731,15786,42.98
20,1224,ITETFADD,EQ,4494,2779,61.84
20,1225,ITIETF,EQ,2838422,2319530,81.72
20,1226,ITTL,ST,525,525,100.00
20,1227,IVC,EQ,170255,104996,61.67
20,1228,IVP,EQ,5443,3143,57.74
20,1229,IVZINGOLD,EQ,286,232,81.12
20,1230,IVZINNIFTY,EQ,13,12,92.31
20,1231,IWEL,EQ,7742,4770,61.61
20,1232,IXIGO,EQ,659136,218663,33.17
20,1233,JAGRAN,EQ,62439,42264,67.69
20,1234,JAGSNPHARM,EQ,564282,126699,22.45
20,1235,JAIBALAJI,EQ,169578,98570,58.13
20,1236,JAICORPLTD,EQ,1368170,529439,38.70
20,1237,JAIPURKURT,EQ,714249,370170,51.83
20,1238,JAKHARIA,ST,800,800,100.00
20,1239,JAMNAAUTO,EQ,637622,302331,47.42
20,1240,JASH,EQ,202448,92214,45.55
20,1241,JAYAGROGN,EQ,5781,3988,68.98
20,1242,JAYBARMARU,EQ,35216,22310,63.35
20,1243,JAYBEE,ST,43000,37000,86.05
20,1244,JAYNECOIND,EQ,34984,19242,55.00
20,1245,JAYSREETEA,EQ,37756,16776,44.43
20,1246,JBCHEPHARM,EQ,53251,26081,48.98
20,1247,JBMA,EQ,291963,134282,45.99
20,1248,JCHAC,EQ,25586,14119,55.18
20,1249,JEYYAM,SM,50000,46000,92.00
20,1250,JGCHEM,EQ,180897,81406,45.00
20,1251,JHS,EQ,62873,45736,72.74
20,1252,JINDALPHOT,EQ,3216,2031,63.15
20,1253,JINDALPOLY,EQ,50255,22335,44.44
20,1254,JINDALSAW,EQ,1267676,388481,30.65
20,1255,JINDALSTEL,EQ,7785004,3684377,47.33
20,1256,JINDRILL,EQ,625818,225194,35.98
20,1257,JINDWORLD,EQ,753855,188759,25.04
20,1258,JIOFIN,EQ,15183090,7170790,47.23
20,1259,JISLDVREQS,EQ,24565,6036,24.57
20,1260,JISLJALEQS,EQ,3252932,1622530,49.88
20,1261,JITFINFRA,EQ,91063,43089,47.32
20,1262,JIWANRAM,ST,30000,24000,80.00
20,1263,J&KBANK,EQ,2607838,1228692,47.12
20,1264,JKCEMENT,EQ,113153,48964,43.27
20,1265,JKIL,EQ,135111,61882,45.80
20,1266,JKLAKSHMI,EQ,66367,29272,44.11
20,1267,JKPAPER,EQ,140203,41535,29.62
20,1268,JKTYRE,EQ,495658,240374,48.50
20,1269,JLHL,EQ,115883,87353,75.38
20,1270,JMA,EQ,8134,4799,59.00
20,1271,JMFINANCIL,EQ,2937078,870291,29.63
20,1272,JNKINDIA,EQ,23928,14528,60.72
20,1273,JOCIL,EQ,3134,1954,62.35
20,1274,JPOLYINVST,EQ,4359,2212,50.75
20,1275,JPPOWER,EQ,51949066,19164926,36.89
20,1276,JSFB,EQ,180346,78435,43.49
20,1277,JSL,EQ,2710741,1380518,50.93
20,1278,JSLL,SM,15570,10260,65.90
20,1279,JSWENERGY,EQ,12724924,7078960,55.63
20,1280,JSWINFRA,EQ,1147743,528661,46.06
20,1281,JSWSTEEL,EQ,1130056,372182,32.93
20,1282,JTEKTINDIA,EQ,79797,35193,44.10
20,1283,JTLIND,EQ,965551,574140,59.46
20,1284,JUBLFOOD,EQ,3667288,1644883,44.85
20,1285,JUBLINGREA,EQ,1198511,270876,22.60
20,1286,JUBLPHARMA,EQ,141591,52716,37.23
20,1287,JUNIORBEES,EQ,479375,221483,46.20
20,1288,JUNIPER,EQ,143433,75390,52.56
20,1289,JUSTDIAL,EQ,143760,54750,38.08
20,1290,JWL,EQ,10836115,1940429,17.91
20,1291,JYOTHYLAB,EQ,852987,428989,50.29
20,1292,JYOTICNC,EQ,385404,125273,32.50
20,1293,JYOTISTRUC,EQ,14604451,7033918,48.16
20,1294,K2INFRA,ST,41400,39600,95.65
20,1295,KABRAEXTRU,EQ,46361,22692,48.95
20,1296,KAJARIACER,EQ,157517,94994,60.31
20,1297,KAKATCEM,EQ,2356,1382,58.66
20,1298,KALAMANDIR,EQ,408303,211425,51.78
20,1299,KALANA,SM,12000,8000,66.67
20,1300,KALYANKJIL,EQ,22726079,2300121,10.12
20,1301,KAMATHOTEL,EQ,829430,437630,52.76
20,1302,KAMDHENU,EQ,780531,189854,24.32
20,1303,KANANIIND,EQ,206998,140825,68.03
20,1304,KANDARP,ST,4000,4000,100.00
20,1305,KANORICHEM,EQ,7770,4996,64.30
20,1306,KANPRPLA,EQ,1576,1106,70.18
20,1307,KANSAINER,EQ,813201,339189,41.71
20,1308,KAPSTON,EQ,2015,1557,77.27
20,1309,KARMAENG,EQ,4518,3689,81.65
20,1310,KARURVYSYA,EQ,627615,270815,43.15
20,1311,KATARIA,ST,4200,4200,100.00
20,1312,KAUSHALYA,EQ,625,410,65.60
20,1313,KAYA,EQ,9966,7680,77.06
20,1314,KAYNES,EQ,1087215,258276,23.76
20,1315,KCEIL,ST,50500,46000,91.09
20,1316,KCP,EQ,144084,64881,45.03
20,1317,KCPSUGIND,EQ,77622,46749,60.23
20,1318,KDDL,EQ,8736,4929,56.42
20,1319,KDL,ST,6150,6150,100.00
20,1320,KEC,EQ,665541,266583,40.06
20,1321,KECL,EQ,105577,51062,48.36
20,1322,KEI,EQ,192921,70944,36.77
20,1323,KEL,SM,3600,3600,100.00
20,1324,KELLTONTEC,EQ,655438,227201,34.66
20,1325,KESORAMIND,EQ,239665,66941,27.93
20,1326,KEYFINSERV,EQ,1682,912,54.22
20,1327,KFINTECH,EQ,502625,292767,58.25
20,1328,KHADIM,EQ,38710,9741,25.16
20,1329,KHAICHEM,EQ,63438,27964,44.08
20,1330,KHAITANLTD,EQ,15592,5913,37.92
20,1331,KHANDSE,EQ,2708,1590,58.71
20,1332,KHFM,SM,20150,18600,92.31
20,1333,KICL,EQ,1260,672,53.33
20,1334,KILITCH,EQ,2930,1739,59.35
20,1335,KIMS,EQ,1040060,769048,73.94
20,1336,KINGFA,EQ,5490,2622,47.76
20,1337,KIOCL,EQ,112267,29543,26.31
20,1338,KIRIINDUS,EQ,382182,170595,44.64
20,1339,KIRLOSBROS,EQ,174545,52747,30.22
20,1340,KIRLOSENG,EQ,161294,100159,62.10
20,1341,KIRLOSIND,EQ,1619,666,41.14
20,1342,KIRLPNU,EQ,406817,325753,80.07
20,1343,KKCL,EQ,25219,14337,56.85
20,1344,KKJEWELS,ST,166000,164000,98.80
20,1345,KLL,SM,4800,4000,83.33
20,1346,KMEW,EQ,14311,7972,55.71
20,1347,KMSUGAR,EQ,49406,30434,61.60
20,1348,KNAGRI,SM,3200,2400,75.00
20,1349,KNRCON,EQ,1040746,448296,43.07
20,1350,KODYTECH,SM,13900,7700,55.40
20,1351,KOHINOOR,EQ,97252,47524,48.87
20,1352,KOKUYOCMLN,EQ,8883,4471,50.33
20,1353,KOLTEPATIL,EQ,158363,82779,52.27
20,1354,KONSTELEC,ST,14000,14000,100.00
20,1355,KONTOR,SM,6000,4800,80.00
20,1356,KORE,ST,4500,4500,100.00
20,1357,KOTAKBANK,EQ,3319808,2708150,81.58
20,1358,KOTARISUG,EQ,56490,32003,56.65
20,1359,KOTHARIPET,EQ,27268,13742,50.40
20,1360,KOTYARK,ST,14200,13500,95.07
20,1361,KPEL,EQ,605770,192608,31.80
20,1362,KPIGREEN,EQ,329847,312630,94.78
20,1363,KPIL,EQ,362459,245933,67.85
20,1364,KPITTECH,EQ,828289,372540,44.98
20,1365,KPRMILL,EQ,999109,135337,13.55
20,1366,KRBL,EQ,242631,97131,40.03
20,1367,KRISHANA,EQ,25228,17720,70.24
20,1368,KRISHCA,SM,36000,23500,65.28
20,1369,KRISHNADEF,SM,46750,35500,75.94
20,1370,KRITI,EQ,35221,27052,76.81
20,1371,KRITINUT,EQ,24328,12706,52.23
20,1372,KRN,EQ,3867877,643808,16.64
20,1373,KRONOX,EQ,82468,38797,47.04
20,1374,KROSS,EQ,105039,52656,50.13
20,1375,KRSNAA,EQ,35286,15514,43.97
20,1376,KRYSTAL,EQ,26855,15930,59.32
20,1377,KSB,EQ,147749,75646,51.20
20,1378,KSCL,EQ,197963,51290,25.91
20,1379,KSL,EQ,226583,126610,55.88
20,1380,KSOLVES,EQ,29494,15011,50.90
20,1381,KTKBANK,EQ,2264975,1542068,68.08
20,1382,KTL,ST,12000,12000,100.00
20,1383,KUANTUM,EQ,25284,19951,78.91
20,1384,LAGNAM,EQ,11090,5796,52.26
20,1385,LAKSHYA,SM,12800,8800,68.75
20,1386,LALPATHLAB,EQ,139251,68756,49.38
20,1387,LANCORHOL,EQ,33531,16657,49.68
20,1388,LANDMARK,EQ,126871,107199,84.49
20,1389,LAOPALA,EQ,84843,37411,44.09
20,1390,LASA,EQ,32585,17777,54.56
20,1391,LATENTVIEW,EQ,150451,80252,53.34
20,1392,LAURUSLABS,EQ,1648186,668455,40.56
20,1393,LAWSIKHO,SM,8000,7000,87.50
20,1394,LAXMICOT,EQ,6643,4614,69.46
20,1395,LAXMIDENTL,EQ,678604,88520,13.04
20,1396,LEMERITE,ST,7200,6400,88.89
20,1397,LEMONTREE,EQ,4361491,1261787,28.93
20,1398,LEXUS,EQ,6276,4227,67.35
20,1399,LFIC,EQ,1328,794,59.79
20,1400,LGBBROSLTD,EQ,25146,17886,71.13
20,1401,LIBAS,EQ,9990,8920,89.29
20,1402,LIBERTSHOE,EQ,139920,28640,20.47
20,1403,LICHSGFIN,EQ,3721631,1455189,39.10
20,1404,LICI,EQ,948970,257209,27.10
20,1405,LICMFGOLD,EQ,1562,1460,93.47
20,1406,LICNETFGSC,EQ,111646,110677,99.13
20,1407,LICNETFN50,EQ,2241,2010,89.69
20,1408,LICNETFSEN,EQ,84,52,61.90
20,1409,LICNFNHGP,EQ,2786,2108,75.66
20,1410,LICNMID100,EQ,2700,1614,59.78
20,1411,LIKHITHA,EQ,46199,28355,61.38
20,1412,LINC,EQ,19239,13578,70.58
20,1413,LINCOLN,EQ,29798,15892,53.33
20,1414,LINDEINDIA,EQ,16888,6810,40.32
20,1415,LIQUID,EQ,1444476,1348091,93.33
20,1416,LIQUID1,EQ,557186,507059,91.00
20,1417,LIQUIDADD,EQ,1697931,1430165,84.23
20,1418,LIQUIDBEES,EQ,4219952,2782434,65.94
20,1419,LIQUIDBETF,EQ,292561,231871,79.26
20,1420,LIQUIDCASE,EQ,11121747,7717799,69.39
20,1421,LIQUIDETF,EQ,191173,118247,61.85
20,1422,LIQUIDIETF,EQ,777853,495266,63.67
20,1423,LIQUIDPLUS,EQ,11302,9697,85.80
20,1424,LIQUIDSBI,EQ,1562,1165,74.58
20,1425,LIQUIDSHRI,EQ,7675,4169,54.32
20,1426,LLOYDSENGG,EQ,3010973,1144869,38.02
20,1427,LLOYDSENT,EQ,2082535,1112615,53.43
20,1428,LLOYDSME,EQ,521974,289494,55.46
20,1429,LMW,EQ,2845,576,20.25
20,1430,LODHA,EQ,2093414,1084447,51.80
20,1431,LOKESHMACH,EQ,29930,15866,53.01
20,1432,LOTUSEYE,EQ,4967,3874,77.99
20,1433,LOVABLE,EQ,10344,6004,58.04
20,1434,LOWVOL,EQ,552,495,89.67
20,1435,LOWVOL1,EQ,235203,230241,97.89
20,1436,LOWVOLIETF,EQ,875244,755399,86.31
20,1437,LRRPL,ST,16500,12000,72.73
20,1438,LT,EQ,6077580,4171335,68.63
20,1439,LTF,EQ,5940050,2134405,35.93
20,1440,LTFOODS,EQ,513321,222229,43.29
20,1441,LTGILTBEES,EQ,2170215,1775392,81.81
20,1442,LTIM,EQ,315896,170514,53.98
20,1443,LTTS,EQ,175780,80946,46.05
20,1444,LUMAXIND,EQ,2248,1144,50.89
20,1445,LUMAXTECH,EQ,60205,28190,46.82
20,1446,LUPIN,EQ,849366,348259,41.00
20,1447,LUXIND,EQ,74731,22511,30.12
20,1448,LXCHEM,EQ,308045,117677,38.20
20,1449,LYKALABS,EQ,59792,31024,51.89
20,1450,LYPSAGEMS,EQ,52982,34403,64.93
20,1451,MACPOWER,EQ,15494,8595,55.47
20,1452,MADHAV,EQ,17677,4301,24.33
20,1453,MADHAVBAUG,SM,800,800,100.00
20,1454,MADHUCON,EQ,105186,77643,73.81
20,1455,MADHUSUDAN,SM,7000,5000,71.43
20,1456,MADRASFERT,EQ,139366,57248,41.08
20,1457,MAFANG,EQ,604556,364334,60.26
20,1458,MAGADSUGAR,EQ,2123,873,41.12
20,1459,MAGNUM,EQ,32640,23275,71.31
20,1460,MAGSON,SM,64000,46000,71.88
20,1461,MAHABANK,EQ,7185433,2861513,39.82
20,1462,MAHAPEXLTD,EQ,15198,7989,52.57
20,1463,MAHESHWARI,EQ,26105,6732,25.79
20,1464,MAHKTECH,EQ,1228338,822101,66.93
20,1465,MAHLIFE,EQ,221205,100810,45.57
20,1466,MAHLOG,EQ,29654,14197,47.88
20,1467,MAHSCOOTER,EQ,17864,10096,56.52
20,1468,MAHSEAMLES,EQ,163391,69272,42.40
20,1469,MAITHANALL,EQ,23975,15084,62.92
20,1470,MAITREYA,ST,4000,3200,80.00
20,1471,MAKEINDIA,EQ,29293,25066,85.57
20,1472,MAL,SM,22400,22400,100.00
20,1473,MALLCOM,EQ,2700,1551,57.44
20,1474,MALUPAPER,EQ,3263,2243,68.74
20,1475,MAMATA,EQ,223177,58052,26.01
20,1476,MANAKALUCO,EQ,10026,5747,57.32
20,1477,MANAKSIA,EQ,39815,28163,70.73
20,1478,MANAKSTEEL,EQ,11911,5246,44.04
20,1479,MANALIPETC,EQ,209787,122727,58.50
20,1480,MANAPPURAM,EQ,3605096,810450,22.48
20,1481,MANBA,EQ,83809,46669,55.68
20,1482,MANCREDIT,EQ,40109,13303,33.17
20,1483,MANDEEP,SM,14000,8000,57.14
20,1484,MANGALAM,EQ,24487,12891,52.64
20,1485,MANGCHEFER,EQ,274575,158436,57.70
20,1486,MANGLMCEM,EQ,52370,23170,44.24
20,1487,MANINDS,EQ,115056,54052,46.98
20,1488,MANINFRA,EQ,1535434,344733,22.45
20,1489,MANKIND,EQ,449097,217458,48.42
20,1490,MANOMAY,EQ,4618,1759,38.09
20,1491,MANORAMA,EQ,35909,23579,65.66
20,1492,MANORG,EQ,1434,1203,83.89
20,1493,MANUGRAPH,EQ,9469,7754,81.89
20,1494,MANYAVAR,EQ,257868,87983,34.12
20,1495,MAPMYINDIA,EQ,86311,41725,48.34
20,1496,MARALOVER,EQ,33246,14958,44.99
20,1497,MARATHON,EQ,66167,33018,49.90
20,1498,MARCO,SM,9000,4500,50.00
20,1499,MARICO,EQ,2367737,1200354,50.70
20,1500,MARINETRAN,ST,4000,4000,100.00
20,1501,MARKSANS,EQ,746335,257455,34.50
20,1502,MARUTI,EQ,926127,567185,61.24
20,1503,MASFIN,EQ,124265,56205,45.23
20,1504,MASON,ST,7000,7000,100.00
20,1505,MASPTOP50,EQ,517896,317605,61.33
20,1506,MASTEK,EQ,66222,33959,51.28
20,1507,MASTERTR,EQ,19967,9828,49.22
20,1508,MATRIMONY,EQ,8560,5790,67.64
20,1509,MAWANASUG,EQ,41322,19256,46.60
20,1510,MAXESTATES,EQ,68048,29411,43.22
20,1511,MAXHEALTH,EQ,2635417,1520881,57.71
20,1512,MAXIND,EQ,29787,17283,58.02
20,1513,MAXPOSURE,SM,30000,28000,93.33
20,1514,MAYURUNIQ,EQ,34968,17171,49.10
20,1515,MAZDOCK,EQ,3309775,773676,23.38
20,1516,MBAPL,EQ,28335,12167,42.94
20,1517,MBLINFRA,EQ,196678,38158,19.40
20,1518,MCX,EQ,199882,82426,41.24
20,1519,MDL,SM,1000,1000,100.00
20,1520,MEDANTA,EQ,193154,97711,50.59
20,1521,MEDIASSIST,EQ,68246,30550,44.76
20,1522,MEDICAMEQ,EQ,13306,9210,69.22
20,1523,MEDICO,EQ,1297316,521361,40.19
20,1524,MEDIORG,SM,16000,16000,100.00
20,1525,MEDPLUS,EQ,229334,118640,51.73
20,1526,MEGASTAR,EQ,5251,2453,46.71
20,1527,MEGATHERM,SM,20800,15600,75.00
20,1528,MENONBE,EQ,30577,18367,60.07
20,1529,METAL,EQ,503140,367731,73.09
20,1530,METALIETF,EQ,3711483,1858387,50.07
20,1531,METROBRAND,EQ,1219484,189918,15.57
20,1532,METROPOLIS,EQ,89278,42632,47.75
20,1533,MFSL,EQ,1075095,787284,73.23
20,1534,MGEL,EQ,650793,225319,34.62
20,1535,MGL,EQ,537164,124897,23.25
20,1536,MHHL,ST,1500,1500,100.00
20,1537,MHRIL,EQ,171859,56461,32.85
20,1538,MICEL,EQ,281546,176214,62.59
20,1539,MICROPRO,SM,3200,3200,100.00
20,1540,MID150BEES,EQ,485882,315832,65.00
20,1541,MID150CASE,EQ,921842,707237,76.72
20,1542,MIDCAP,EQ,31172,14474,46.43
20,1543,MIDCAPETF,EQ,1465713,1063069,72.53
20,1544,MIDCAPIETF,EQ,504062,267609,53.09
20,1545,MIDHANI,EQ,566684,190524,33.62
20,1546,MIDQ50ADD,EQ,2356,1904,80.81
20,1547,MIDSELIETF,EQ,171336,115603,67.47
20,1548,MIDSMALL,EQ,353099,338815,95.95
20,1549,MIEL,ST,4000,4000,100.00
20,1550,MINDACORP,EQ,226088,80255,35.50
20,1551,MINDSPACE,RR,252696,249359,98.68
20,1552,MINDTECK,EQ,25521,12049,47.21
20,1553,MIRCELECTR,EQ,405309,238328,58.80
20,1554,MIRZAINT,EQ,7265126,1708025,23.51
20,1555,MITCON,EQ,6566,2563,39.03
20,1556,MITCONPP,E1,2111,702,33.25
20,1557,MITTAL,EQ,2227300,1423650,63.92
20,1558,MKPL,EQ,171739,97864,56.98
20,1559,M&M,EQ,3664084,2033630,55.50
20,1560,M&MFIN,EQ,1842708,524993,28.49
20,1561,MMFL,EQ,52616,38528,73.22
20,1562,MMP,EQ,29198,22270,76.27
20,1563,MMTC,EQ,628794,221234,35.18
20,1564,MNC,EQ,24219,18393,75.94
20,1565,MOBIKWIK,EQ,4053301,267171,6.59
20,1566,MODEFENCE,EQ,1238560,903469,72.95
20,1567,MODIRUBBER,EQ,2370,564,23.80
20,1568,MODISONLTD,EQ,16619,9198,55.35
20,1569,MOGSEC,EQ,21445,21269,99.18
20,1570,MOHEALTH,EQ,46055,25177,54.67
20,1571,MOIL,EQ,2165349,542552,25.06
20,1572,MOKSH,EQ,276179,203906,73.83
20,1573,MOL,EQ,589493,260280,44.15
20,1574,MOLDTECH,EQ,28401,13276,46.74
20,1575,MOLDTKPAC,EQ,29141,13017,44.67
20,1576,MOLOWVOL,EQ,9929,7220,72.72
20,1577,MOM100,EQ,481700,274409,56.97
20,1578,MOM30IETF,EQ,661740,393574,59.48
20,1579,MOM50,EQ,2059,1610,78.19
20,1580,MOMENTUM,EQ,86190,61544,71.41
20,1581,MOMENTUM50,EQ,287273,166097,57.82
20,1582,MOMOMENTUM,EQ,133596,107060,80.14
20,1583,MON100,EQ,704336,421812,59.89
20,1584,MONARCH,EQ,145969,68363,46.83
20,1585,MONIFTY500,EQ,119233,94097,78.92
20,1586,MONOPHARMA,SM,4000,4000,100.00
20,1587,MONQ50,EQ,65708,41671,63.42
20,1588,MONTECARLO,EQ,9526,3977,41.75
20,1589,MOQUALITY,EQ,3228,1806,55.95
20,1590,MOREALTY,EQ,207833,121098,58.27
20,1591,MOREPENLAB,EQ,2253796,859744,38.15
20,1592,MOSMALL250,EQ,846508,547778,64.71
20,1593,MOTHERSON,EQ,45653240,23103719,50.61
20,1594,MOTILALOFS,EQ,2457939,800152,32.55
20,1595,MOTISONS,EQ,2333611,1304459,55.90
20,1596,MOTOGENFIN,EQ,13190,9246,70.10
20,1597,MOVALUE,EQ,82626,58736,71.09
20,1598,MOXSH,SM,6400,6400,100.00
20,1599,MPHASIS,EQ,606662,345132,56.89
20,1600,MPSLTD,EQ,24353,8898,36.54
20,1601,MPTODAY,SM,2000,2000,100.00
20,1602,MRF,EQ,4291,1151,26.82
20,1603,MRO-TEK,EQ,6496,5454,83.96
20,1604,MRPL,EQ,1477953,621531,42.05
20,1605,MSPL,EQ,260197,176206,67.72
20,1606,MSTCLTD,EQ,136078,67093,49.30
20,1607,MSUMI,EQ,3058677,1822718,59.59
20,1608,MTARTECH,EQ,81211,22555,27.77
20,1609,MTNL,EQ,2116248,600657,28.38
20,1610,MUFIN,EQ,99742,70212,70.39
20,1611,MUFTI,EQ,174593,101050,57.88
20,1612,MUKANDLTD,EQ,64637,33426,51.71
20,1613,MUKKA,EQ,857927,252442,29.42
20,1614,MUKTAARTS,EQ,5426,2591,47.75
20,1615,MULTICAP,EQ,222132,122745,55.26
20,1616,MUNJALAU,EQ,86887,32020,36.85
20,1617,MUNJALSHOW,EQ,35296,20675,58.58
20,1618,MURUDCERA,EQ,21902,14355,65.54
20,1619,MUTHOOTCAP,EQ,59894,41540,69.36
20,1620,MUTHOOTFIN,EQ,323920,166980,51.55
20,1621,MUTHOOTMF,EQ,107786,62496,57.98
20,1622,MVGJL,EQ,189484,73591,38.84
20,1623,MVKAGRO,SM,3600,3600,100.00
20,1624,MWL,SM,6000,6000,100.00
20,1625,MYMUDRA,ST,15600,15600,100.00
20,1626,NACLIND,EQ,155065,72317,46.64
20,1627,NAGAFERT,EQ,421093,176784,41.98
20,1628,NAGREEKEXP,EQ,20686,10167,49.15
20,1629,NAHARCAP,EQ,9711,4265,43.92
20,1630,NAHARINDUS,EQ,9969,5725,57.43
20,1631,NAHARPOLY,EQ,16613,9968,60.00
20,1632,NAHARSPING,EQ,27377,12201,44.57
20,1633,NAMAN,ST,8000,8000,100.00
20,1634,NAM-INDIA,EQ,794591,468641,58.98
20,1635,NAMOEWASTE,ST,20800,16000,76.92
20,1636,NATCOPHARM,EQ,319605,155070,48.52
20,1637,NATHBIOGEN,EQ,16046,10330,64.38
20,1638,NATIONALUM,EQ,11481173,3717910,32.38
20,1639,NAUKRI,EQ,226196,116850,51.66
